"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Lauren Helm","F","Fr","25","6","1","7","0.2800","7","14","2","3","0","1","2016-2017","connecticut-college"
"Ashley Anctil","F","Sr","23","4","3","7","0.3043","3","6","2","1","0","0","2016-2017","connecticut-college"
"Cassie Hunter","D","Sr","26","1","6","7","0.2692","21","42","0","0","0","0","2016-2017","connecticut-college"
"Olivia Good","D","So","25","1","6","7","0.2800","0","0","0","0","1","1","2016-2017","connecticut-college"
"Kylie Wilkes","F","Fr","26","2","4","6","0.2308","10","20","0","0","0","0","2016-2017","connecticut-college"
"Elena Gualtieri","F","So","26","3","1","4","0.1538","3","6","0","1","0","0","2016-2017","connecticut-college"
"Lily Connolly","F","Jr","26","2","2","4","0.1538","7","14","0","0","1","0","2016-2017","connecticut-college"
"Erin Healy","D","Fr","26","2","1","3","0.1154","3","6","0","0","0","0","2016-2017","connecticut-college"
"Michaela Igo","F","Sr","16","2","1","3","0.1875","3","6","1","0","0","0","2016-2017","connecticut-college"
"Anna Bleck","F","Jr","9","1","1","2","0.2222","2","4","1","0","0","0","2016-2017","connecticut-college"
"Ashley Carbone","D","Fr","20","0","0","0","0.0000","7","14","0","0","0","0","2016-2017","connecticut-college"
"Dylann Nasr","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Kelley Potter","D","So","3","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Bailey Mertz","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Ellie Branka","D","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Katherine Chester","G","Sr","21","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Lauren Bishop","F","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Elizabeth Cho","F","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Kellie Quinn","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","connecticut-college"
"Miranda Kolb","F","Fr","25","5","6","11","0.4400","2","4","0","2","0","0","2016-2017","cortland"
"Sydney Carlucci","F","Sr","24","5","4","9","0.3750","9","18","0","2","0","0","2016-2017","cortland"
"Carly Weigold","F","Fr","24","5","2","7","0.2917","9","18","1","0","1","1","2016-2017","cortland"
"Emily King","F","Fr","25","4","3","7","0.2800","3","6","0","0","1","0","2016-2017","cortland"
"Richelle Skarbowski","D","Sr","25","1","5","6","0.2400","18","36","0","1","0","0","2016-2017","cortland"
"Charlie Calamari","D","So","25","0","6","6","0.2400","5","10","0","0","0","0","2016-2017","cortland"
"Olivia Monzel","F","Fr","25","4","1","5","0.2000","5","10","0","2","0","0","2016-2017","cortland"
"Samantha Pippin","D","So","22","0","5","5","0.2273","5","10","0","0","0","0","2016-2017","cortland"
"Kianna Gutenmann","F","Jr","25","4","0","4","0.1600","4","8","2","0","0","0","2016-2017","cortland"
"Josie Fletcher","F","Sr","17","2","2","4","0.2353","5","10","0","1","0","0","2016-2017","cortland"
"Stephanie Heresniak","D","Sr","20","3","0","3","0.1500","2","4","0","0","0","0","2016-2017","cortland"
"Ashley Terry","D","Sr","25","1","2","3","0.1200","9","18","0","1","0","0","2016-2017","cortland"
"Ally Edwards","F","Fr","25","1","2","3","0.1200","8","16","0","0","0","0","2016-2017","cortland"
"Makenzie Wright","D/F","Sr","25","0","3","3","0.1200","7","14","0","0","0","0","2016-2017","cortland"
"Emily Busta","F","Jr","24","1","1","2","0.0833","4","8","0","0","0","0","2016-2017","cortland"
"Emily Rose","D","Fr","23","0","2","2","0.0870","5","10","0","0","0","0","2016-2017","cortland"
"Eva Kristof","F","So","18","0","2","2","0.1111","2","4","0","0","0","0","2016-2017","cortland"
"Jackie Richards","D/F","Jr","12","1","0","1","0.0833","1","2","0","0","0","0","2016-2017","cortland"
"Kelly Farinella","G","Sr","16","0","1","1","0.0625","2","4","0","0","0","0","2016-2017","cortland"
"Mackenzie Sahrle","F","Fr","6","0","1","1","0.1667","0","0","0","0","0","0","2016-2017","cortland"
"Katy Kennedy","D/F","So","4","0","1","1","0.2500","0","0","0","0","0","0","2016-2017","cortland"
"Rachael Farmer","G","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","cortland"
"Claire McCarthy","F","Fr","10","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","cortland"
"Nadine de Nijs","D/F","Jr","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","cortland"
"Taylor Arenz","D/F","Sr","15","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","cortland"
"Victoria Gibson","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","cortland"
"Hanna Bunton","F","Sr","34","10","19","29","0.8529","6","12","4","5","0","0","2016-2017","cornell"
"Kristin O'Neill","F","Fr","31","14","12","26","0.8387","17","34","3","3","5","1","2016-2017","cornell"
"Kaitlin Doering","F","Sr","34","10","6","16","0.4706","7","14","4","4","0","0","2016-2017","cornell"
"Jaime Bourbonnais","D","Fr","31","5","11","16","0.5161","10","20","1","0","0","0","2016-2017","cornell"
"Micah Hart","D","So","32","5","11","16","0.5000","15","30","0","5","0","0","2016-2017","cornell"
"Diana Buckley","F","So","34","7","6","13","0.3824","7","14","2","1","0","1","2016-2017","cornell"
"Amy Curlew","F","Fr","28","7","6","13","0.4643","6","12","2","4","0","0","2016-2017","cornell"
"Lenka Serdar","F","So","34","3","10","13","0.3824","13","26","0","0","0","0","2016-2017","cornell"
"Brianna Veerman","F","Sr","32","3","9","12","0.3750","11","22","0","2","0","0","2016-2017","cornell"
"Pippy Gerace","F","So","28","5","6","11","0.3929","7","14","2","2","0","0","2016-2017","cornell"
"Paige Lewis","F","Fr","34","5","5","10","0.2941","5","10","0","0","0","0","2016-2017","cornell"
"Valerie Audet","F","Fr","34","2","7","9","0.2647","6","12","1","0","0","0","2016-2017","cornell"
"Sarah Knee","D","Jr","34","1","5","6","0.1765","14","28","0","0","0","0","2016-2017","cornell"
"Erin O'Connor","D","Jr","34","1","4","5","0.1471","7","14","0","1","0","0","2016-2017","cornell"
"Grace Graham","F","Fr","34","4","0","4","0.1176","1","2","1","0","0","0","2016-2017","cornell"
"Sydney Smith","D","Sr","34","0","4","4","0.1176","13","37","0","0","0","0","2016-2017","cornell"
"Hanna Mutschelknaus","F","Fr","34","0","2","2","0.0588","1","2","0","0","0","0","2016-2017","cornell"
"Paula Voorheis","G","Sr","21","0","1","1","0.0476","0","0","0","0","0","0","2016-2017","cornell"
"Marlene Boissonnault","G","So","13","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","cornell"
"Kennedy Ottenbreit","F","Sr","28","11","6","17","0.6071","6","12","2","3","0","0","2016-2017","dartmouth"
"Eleni Tebano","D","Sr","28","6","8","14","0.5000","6","20","3","1","0","0","2016-2017","dartmouth"
"Christina Rombaut","F","Fr","28","4","5","9","0.3214","5","10","0","1","0","0","2016-2017","dartmouth"
"Alyssa Baker","F","So","28","1","8","9","0.3214","10","20","0","0","0","0","2016-2017","dartmouth"
"Mackenzie St. Onge","F","Sr","28","2","5","7","0.2500","3","6","0","0","0","1","2016-2017","dartmouth"
"Emma Korbs","D","Sr","23","2","5","7","0.3043","7","14","0","2","0","0","2016-2017","dartmouth"
"Caroline Shaunessy","D","So","28","2","4","6","0.2143","11","22","0","1","0","0","2016-2017","dartmouth"
"Tess Bracken","D","So","25","1","4","5","0.2000","7","25","0","1","0","0","2016-2017","dartmouth"
"Bailee Brekke","D","Fr","28","2","2","4","0.1429","9","18","0","0","0","0","2016-2017","dartmouth"
"Hailey Noronha","D","Jr","28","1","3","4","0.1429","12","24","0","1","0","0","2016-2017","dartmouth"
"Cecilia Lopez","F","Fr","28","2","1","3","0.1071","9","18","1","0","0","0","2016-2017","dartmouth"
"Rose Falzone","F","Fr","26","2","0","2","0.0769","2","4","0","0","0","0","2016-2017","dartmouth"
"Morgan Turner","F","Jr","28","1","1","2","0.0714","8","16","0","0","0","1","2016-2017","dartmouth"
"Sydney Hill","D","Fr","28","0","2","2","0.0714","6","12","0","0","0","0","2016-2017","dartmouth"
"Devon Moir","F","Sr","27","0","2","2","0.0741","8","24","0","0","0","0","2016-2017","dartmouth"
"Brooke Ahbe","F","Jr","7","1","0","1","0.1429","3","6","1","0","0","0","2016-2017","dartmouth"
"Sabrina Huett","F","Fr","28","0","1","1","0.0357","2","4","0","0","0","0","2016-2017","dartmouth"
"Kate Landers","F","So","24","0","1","1","0.0417","3","6","0","0","0","0","2016-2017","dartmouth"
"Robyn Chemago","G","Sr","24","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","dartmouth"
"Christie Honor","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","dartmouth"
"Sara López-Wheeler","D","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","dartmouth"
"Maddie Evangelous","F","So","28","10","18","28","1.0000","6","12","1","0","1","1","2016-2017","elmira"
"Katie Granato","F","So","28","14","13","27","0.9643","4","8","3","3","2","1","2016-2017","elmira"
"Maddy Jerolman","F","So","28","12","15","27","0.9643","10","20","0","4","1","0","2016-2017","elmira"
"Louisa Lippiatt Durnell","F","Jr","28","8","19","27","0.9643","5","10","1","3","0","1","2016-2017","elmira"
"Sarah Hughson","F","Jr","28","9","11","20","0.7143","3","6","2","3","0","0","2016-2017","elmira"
"Meghan Fonfara","F","Jr","27","9","9","18","0.6667","8","16","1","2","0","0","2016-2017","elmira"
"Meg Lahey","D","So","28","3","14","17","0.6071","13","26","1","0","0","0","2016-2017","elmira"
"Shannon Strawinski","F","So","28","8","7","15","0.5357","9","18","2","1","0","0","2016-2017","elmira"
"Johanna Eidensten","F","Sr","27","7","8","15","0.5556","5","10","4","4","0","0","2016-2017","elmira"
"Kristin Chivers","D","So","28","3","12","15","0.5357","4","8","1","2","0","0","2016-2017","elmira"
"Rachel Grampp","D","Jr","28","3","9","12","0.4286","7","14","0","0","0","0","2016-2017","elmira"
"Kiana Melvin","D","Fr","28","1","8","9","0.3214","5","10","0","0","0","0","2016-2017","elmira"
"Jessica Prance","F","Sr","28","6","2","8","0.2857","6","12","2","0","0","0","2016-2017","elmira"
"Anna Tude","F","Sr","28","2","5","7","0.2500","4","8","0","0","0","0","2016-2017","elmira"
"Arianna Smith","F","Jr","28","4","2","6","0.2143","1","2","0","0","0","0","2016-2017","elmira"
"Sydney Fischer","F","Sr","22","2","2","4","0.1818","6","12","0","0","0","0","2016-2017","elmira"
"Kyra McDonald","D","Jr","27","0","4","4","0.1481","3","6","0","0","0","0","2016-2017","elmira"
"Tiia Hertto","F","Fr","27","0","3","3","0.1111","0","0","0","0","0","0","2016-2017","elmira"
"Erin Kishoni","D","Jr","2","1","0","1","0.5000","0","0","0","1","0","0","2016-2017","elmira"
"Jamie Humphrey","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","elmira"
"Kelcey Crawford","G","Jr","18","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","elmira"
"Kyle Nelson","G","Sr","12","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","elmira"
"Sierra Meiners","D","Jr","23","13","3","16","0.6957","27","54","0","3","1","0","2016-2017","finlandia"
"Alena Fiala","F","Sr","25","4","9","13","0.5200","13","26","0","0","0","0","2016-2017","finlandia"
"Natasha Kern","F","So","25","7","2","9","0.3600","8","16","0","2","0","0","2016-2017","finlandia"
"Jayden Draney","F","Fr","12","2","5","7","0.5833","20","40","0","0","0","0","2016-2017","finlandia"
"Bella Abear","W","Fr","25","3","3","6","0.2400","5","10","0","1","0","0","2016-2017","finlandia"
"Kait Ryynanen","F","Fr","23","2","4","6","0.2609","5","10","1","1","0","0","2016-2017","finlandia"
"Sara Martin","F","Sr","23","1","4","5","0.2174","11","22","0","1","0","0","2016-2017","finlandia"
"Jordan Thoma","C","Fr","25","0","5","5","0.2000","12","24","0","0","0","0","2016-2017","finlandia"
"Kallin Morris","F","So","20","0","2","2","0.1000","2","4","0","0","0","0","2016-2017","finlandia"
"Theresa Wolf","F","Sr","25","0","2","2","0.0800","12","24","0","0","0","0","2016-2017","finlandia"
"Catlin Siegel","D","So","25","1","0","1","0.0400","13","26","0","1","0","0","2016-2017","finlandia"
"Sarah Hockings","D","So","25","0","1","1","0.0400","10","20","0","0","0","0","2016-2017","finlandia"
"Jazmine Miley","D","Jr","8","0","0","0","0.0000","12","24","0","0","0","0","2016-2017","finlandia"
"Kayla Tchida","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","finlandia"
"Annah Smiddy","G","Fr","11","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","finlandia"
"Kaitlyn Percevault","D","Fr","4","0","0","0","0.0000","10","20","0","0","0","0","2016-2017","finlandia"
"Breanna Merriam","G","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","finlandia"
"Sarah Gundry","G","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","finlandia"
"Alex Brolsma","F","Jr","25","15","22","37","1.4800","21","42","0","3","0","0","2016-2017","franklin-pierce"
"Michelle Holmes","F","Sr","27","16","15","31","1.1481","2","4","2","4","1","0","2016-2017","franklin-pierce"
"Meg Gilbride","F","Fr","27","10","17","27","1.0000","4","8","1","0","0","0","2016-2017","franklin-pierce"
"Marisa Ketterman","F","Sr","27","14","12","26","0.9630","0","0","4","2","1","0","2016-2017","franklin-pierce"
"Kayla Trujillo","F","Fr","27","6","13","19","0.7037","5","10","0","2","0","0","2016-2017","franklin-pierce"
"Alysha Raimo","F","Sr","27","6","9","15","0.5556","11","33","3","1","1","0","2016-2017","franklin-pierce"
"Katie Flynn","D","Sr","27","2","13","15","0.5556","5","10","1","0","0","0","2016-2017","franklin-pierce"
"Lanie Matsumoto","F","Sr","27","8","6","14","0.5185","17","34","2","1","0","1","2016-2017","franklin-pierce"
"Delaney Guimont","D","Fr","27","4","9","13","0.4815","22","44","2","1","0","0","2016-2017","franklin-pierce"
"Bridgette Prentiss","D","Fr","27","2","10","12","0.4444","4","8","0","1","0","0","2016-2017","franklin-pierce"
"Katie Neuburger","D","Fr","27","2","9","11","0.4074","11","22","0","0","0","0","2016-2017","franklin-pierce"
"Nina Danforth","F","Sr","27","3","7","10","0.3704","7","14","1","0","0","0","2016-2017","franklin-pierce"
"Hailee Craig","F","Jr","26","6","2","8","0.3077","4","8","0","5","0","0","2016-2017","franklin-pierce"
"Kelsey Holmes","F","Fr","24","1","7","8","0.3333","2","4","0","0","0","0","2016-2017","franklin-pierce"
"Alli Sugar","F","Fr","14","2","4","6","0.4286","1","2","1","0","0","0","2016-2017","franklin-pierce"
"Erin Pengeroth","D","Jr","22","0","4","4","0.1818","0","0","0","0","0","0","2016-2017","franklin-pierce"
"Jillian Koop","D","Fr","15","2","1","3","0.2000","0","0","1","0","0","0","2016-2017","franklin-pierce"
"Lauren White","D","Fr","12","0","3","3","0.2500","2","4","0","0","0","0","2016-2017","franklin-pierce"
"Ariana Soldano","F","Fr","15","1","1","2","0.1333","1","2","0","0","0","0","2016-2017","franklin-pierce"
"Casey Diana","D","Sr","15","1","1","2","0.1333","1","2","0","0","0","0","2016-2017","franklin-pierce"
"Sara Diltz","F","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","franklin-pierce"
"Savannah Hainley","D","So","7","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","franklin-pierce"
"Shannon O'Neil","G","Sr","23","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","franklin-pierce"
"Jessica Strack","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","franklin-pierce"
"Madison Murray","G","Jr","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","franklin-pierce"
"Jillian Gibbs","F","Fr","27","14","6","20","0.7407","6","12","5","6","0","0","2016-2017","endicott"
"Jade Meier","F","Fr","27","9","11","20","0.7407","3","6","2","2","0","1","2016-2017","endicott"
"Lexi Klein","F","So","27","7","12","19","0.7037","4","8","1","1","0","1","2016-2017","endicott"
"Maggie Layo","F","Jr","27","12","6","18","0.6667","7","14","3","5","0","0","2016-2017","endicott"
"Michaela McNamara","F","Fr","27","6","12","18","0.6667","1","2","0","0","0","0","2016-2017","endicott"
"Caroline Hughes","F","So","27","8","6","14","0.5185","7","14","2","5","0","0","2016-2017","endicott"
"Teneal Perry","F","So","20","6","7","13","0.6500","3","6","1","2","0","0","2016-2017","endicott"
"Ellen Carter","D","So","27","4","9","13","0.4815","5","10","1","1","0","0","2016-2017","endicott"
"Nicole Demers","D","Fr","27","1","12","13","0.4815","7","14","0","1","0","0","2016-2017","endicott"
"Courtney Walpole","F","So","26","4","7","11","0.4231","3","6","1","1","1","0","2016-2017","endicott"
"Meaghan Farragher","D","So","26","0","9","9","0.3462","3","6","0","0","0","0","2016-2017","endicott"
"Madison Huber","D","Fr","26","2","5","7","0.2692","3","6","1","0","0","0","2016-2017","endicott"
"Rachel Lustenring","F","So","27","0","6","6","0.2222","3","6","0","0","0","0","2016-2017","endicott"
"Dynnea Bezona","F","So","21","1","4","5","0.2381","4","8","1","0","0","0","2016-2017","endicott"
"Allison Young","F","So","25","1","4","5","0.2000","4","8","1","0","0","0","2016-2017","endicott"
"Samantha Fuller","F","So","24","1","2","3","0.1250","2","4","1","0","0","0","2016-2017","endicott"
"Holly Erbe","D","So","19","1","2","3","0.1579","0","0","1","0","0","0","2016-2017","endicott"
"Danielle Comorre","D","So","14","0","3","3","0.2143","1","2","0","0","0","0","2016-2017","endicott"
"Meredith Vlachos","F/D","So","8","2","0","2","0.2500","8","16","0","0","0","0","2016-2017","endicott"
"Cally Chase","D","Fr","15","1","0","1","0.0667","0","0","0","0","0","0","2016-2017","endicott"
"Emma McDowell","F","Fr","17","1","0","1","0.0588","5","10","1","0","0","0","2016-2017","endicott"
"Alyssa Peterson","G","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","endicott"
"Vendela Jonsson","G","So","19","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","endicott"
"Kyra Johansson","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","endicott"
"Maddy McNeally","F","So","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","endicott"
"Erica Power","F","Jr","26","8","12","20","0.7692","2","4","2","1","1","0","2016-2017","gustavus-adolphus"
"Kaitlyn Klein","F","Jr","27","11","8","19","0.7037","1","2","7","6","0","1","2016-2017","gustavus-adolphus"
"Diana Draayer","F","Jr","27","6","11","17","0.6296","3","6","2","1","0","0","2016-2017","gustavus-adolphus"
"Emily Gustafson","F","Sr","27","9","5","14","0.5185","7","14","1","2","0","0","2016-2017","gustavus-adolphus"
"Allie Lewis","F","Sr","27","9","2","11","0.4074","4","8","1","0","1","0","2016-2017","gustavus-adolphus"
"Amelia Vosen","F","Fr","26","2","8","10","0.3846","1","2","0","0","0","0","2016-2017","gustavus-adolphus"
"Kristen Cash","D","Fr","27","3","6","9","0.3333","2","4","0","2","0","1","2016-2017","gustavus-adolphus"
"Marina Chapman","D","So","27","4","4","8","0.2963","5","10","1","0","0","0","2016-2017","gustavus-adolphus"
"Allie Stanger","F","So","27","2","5","7","0.2593","2","4","0","1","0","0","2016-2017","gustavus-adolphus"
"Nicole Abraham","D","Fr","26","3","3","6","0.2308","3","6","2","2","0","0","2016-2017","gustavus-adolphus"
"Laine Fischer","D","So","27","1","5","6","0.2222","1","2","0","0","0","0","2016-2017","gustavus-adolphus"
"Erin Moes","D","So","27","1","5","6","0.2222","7","14","0","1","0","0","2016-2017","gustavus-adolphus"
"Laura Johnson","D","Jr","27","2","3","5","0.1852","9","18","0","2","0","0","2016-2017","gustavus-adolphus"
"Tegan Rodriguez","F","Fr","14","2","3","5","0.3571","2","4","0","1","0","0","2016-2017","gustavus-adolphus"
"Courtney Bethune","D","Sr","18","1","3","4","0.2222","9","18","1","0","0","0","2016-2017","gustavus-adolphus"
"Rachel Skoglund","D","Jr","24","2","1","3","0.1250","5","10","1","1","0","0","2016-2017","gustavus-adolphus"
"Katy Fuller","F","Jr","20","1","2","3","0.1500","4","8","0","1","0","0","2016-2017","gustavus-adolphus"
"Taylor Nelson","F","Fr","19","1","0","1","0.0526","1","2","0","0","0","0","2016-2017","gustavus-adolphus"
"Kalley Spreiter","F","So","7","0","1","1","0.1429","2","4","0","0","0","0","2016-2017","gustavus-adolphus"
"Sonje Carlson","D","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","gustavus-adolphus"
"Madison Bergren","F","So","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","gustavus-adolphus"
"Paulina Scheid","D","Fr","22","0","0","0","0.0000","5","10","0","0","0","0","2016-2017","gustavus-adolphus"
"Bailey Jackson","G","Fr","9","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","gustavus-adolphus"
"Paige Press","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","gustavus-adolphus"
"Case Bartelings","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","gustavus-adolphus"
"Amanda DiNella","G","So","20","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","gustavus-adolphus"
"Bre Simon","F","Fr","26","17","10","27","1.0385","16","32","1","4","2","0","2016-2017","hamline"
"Darby Dodds","F","Jr","26","16","9","25","0.9615","23","46","4","4","1","1","2016-2017","hamline"
"Sadie Baker","F","Fr","26","4","10","14","0.5385","27","57","1","3","1","0","2016-2017","hamline"
"Brede Postier","F","So","26","6","5","11","0.4231","22","55","1","0","0","0","2016-2017","hamline"
"Jena Kosley","F","Sr","26","3","6","9","0.3462","12","24","1","1","0","0","2016-2017","hamline"
"Emily Gunderson","D","Jr","16","2","6","8","0.5000","4","8","0","0","0","0","2016-2017","hamline"
"Jaci Reinke","D","Sr","26","1","6","7","0.2692","2","4","1","1","0","0","2016-2017","hamline"
"Jessica Goldberg","F","Sr","25","1","5","6","0.2400","5","10","1","0","0","0","2016-2017","hamline"
"Dani Wright","D","Fr","25","2","3","5","0.2000","5","10","1","0","0","0","2016-2017","hamline"
"Melanie Bartenstein","F","Jr","26","4","0","4","0.1538","3","6","1","0","0","0","2016-2017","hamline"
"Zoey Lobejko","F","Fr","26","2","2","4","0.1538","5","10","0","1","0","0","2016-2017","hamline"
"Courtney Koemptgen","F","Fr","26","2","2","4","0.1538","2","4","0","1","0","0","2016-2017","hamline"
"Lindsey Jackman","D","Sr","26","1","2","3","0.1154","14","28","0","0","0","0","2016-2017","hamline"
"Dani Perry","D","Fr","23","1","2","3","0.1304","9","18","0","0","0","0","2016-2017","hamline"
"Taylor Ramthun","D","So","21","0","3","3","0.1429","9","18","0","0","0","0","2016-2017","hamline"
"Jaimee Nowicki","F","Jr","24","1","1","2","0.0833","4","8","0","0","0","0","2016-2017","hamline"
"Peyton DeVinny","D","Fr","16","0","1","1","0.0625","4","8","0","0","0","0","2016-2017","hamline"
"Britni DelCastillo","F","Jr","25","0","1","1","0.0400","3","6","0","0","0","0","2016-2017","hamline"
"Tippy Hill","D","Fr","9","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","hamline"
"Rachel Drew","F","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","hamline"
"Jessica Cole","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","hamline"
"Nicole Vogel","F","Fr","14","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","hamline"
"Annie Juergens","G","Fr","17","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","hamline"
"Mari Johnson","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","hamline"
"Jaime Hathaway","G","Jr","10","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","hamline"
"Gracie Skoog","F","Fr","8","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","hamline"
"Lexie Laing","F","Jr","29","8","13","21","0.7241","12","24","1","3","0","0","2016-2017","harvard"
"Sydney Daniels","F","Sr","28","11","5","16","0.5714","15","30","1","2","0","0","2016-2017","harvard"
"Kat Hughes","F","Fr","29","5","10","15","0.5172","6","12","0","2","0","1","2016-2017","harvard"
"Briana Mastel","D","Sr","29","2","13","15","0.5172","11","22","1","1","0","0","2016-2017","harvard"
"Haley Mullins","F","Jr","29","9","4","13","0.4483","9","18","0","2","0","0","2016-2017","harvard"
"Val Turgeon","F","Fr","29","3","7","10","0.3448","1","2","0","0","0","0","2016-2017","harvard"
"Kaitlin Tse","D","So","29","3","6","9","0.3103","7","14","1","3","0","0","2016-2017","harvard"
"Ali Peper","D","Fr","29","2","4","6","0.2069","12","24","1","1","0","0","2016-2017","harvard"
"Kate Hallett","D","So","29","3","2","5","0.1724","2","4","0","0","0","0","2016-2017","harvard"
"Chelsea Ziadie","D","Jr","29","3","1","4","0.1379","5","10","0","0","0","0","2016-2017","harvard"
"Abigail Frazer","D","Sr","29","0","4","4","0.1379","15","30","0","0","0","0","2016-2017","harvard"
"Natasha Rachlin","D","Sr","29","0","4","4","0.1379","15","30","0","0","0","0","2016-2017","harvard"
"Bradley Fusco","F","So","28","0","4","4","0.1429","4","8","0","0","0","0","2016-2017","harvard"
"Audrey Warner","F","So","21","1","2","3","0.1429","3","6","0","0","0","0","2016-2017","harvard"
"Dani Krzyszczyk","F","Jr","13","0","3","3","0.2308","3","6","0","0","0","0","2016-2017","harvard"
"Kyra Colbert","D","Fr","27","1","1","2","0.0741","1","2","0","0","0","0","2016-2017","harvard"
"Beth Larcom","G","Fr","8","0","1","1","0.1250","0","0","0","0","0","0","2016-2017","harvard"
"Brianna Laing","G","Sr","11","0","1","1","0.0909","0","0","0","0","0","0","2016-2017","harvard"
"Grace Zarzecki","F","So","7","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","harvard"
"Nikki Friesen","F","Jr","7","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","harvard"
"Molly Tissenbaum","G","Sr","11","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","harvard"
"Katie Parkman","F","Sr","25","9","13","22","0.8800","9","18","1","2","0","0","2016-2017","hamilton"
"Andrea Rockey","F","So","25","9","5","14","0.5600","2","4","3","2","0","0","2016-2017","hamilton"
"Megan Ahern","F","Sr","25","4","10","14","0.5600","5","10","0","1","0","1","2016-2017","hamilton"
"Michaela Giuttari","D","Fr","25","4","7","11","0.4400","5","10","1","1","0","0","2016-2017","hamilton"
"Kelli Mackey","F","So","25","3","6","9","0.3600","7","14","2","1","0","0","2016-2017","hamilton"
"Emily Williams","F","So","23","5","3","8","0.3478","4","8","1","1","0","0","2016-2017","hamilton"
"Olivia Hawes","F","So","25","5","2","7","0.2800","5","10","2","3","0","0","2016-2017","hamilton"
"Caroline Knop","D","Jr","25","2","5","7","0.2800","5","10","0","0","1","0","2016-2017","hamilton"
"Sara Taffe","D","Sr","23","2","4","6","0.2609","7","14","2","2","0","0","2016-2017","hamilton"
"Jenna Jewell","F","So","20","2","2","4","0.2000","3","6","1","1","0","0","2016-2017","hamilton"
"Sarah Fisher","F","Fr","23","2","1","3","0.1304","4","8","1","0","0","0","2016-2017","hamilton"
"Gillian Roberts","D","So","22","1","2","3","0.1364","5","10","0","0","0","0","2016-2017","hamilton"
"Taegan Blackwell","F","So","25","0","2","2","0.0800","5","10","0","0","0","0","2016-2017","hamilton"
"Alayna Trice","F","Fr","25","0","2","2","0.0800","1","2","0","0","0","0","2016-2017","hamilton"
"Maddie Carras","D","Sr","24","0","1","1","0.0417","5","10","0","0","0","0","2016-2017","hamilton"
