"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Katelyn Greene","F","Sr","25","1","1","2","0.0800","11","22","0","0","0","0","2008-2009","castleton"
"Brittany Pressey","D","Jr","26","0","2","2","0.0769","1","2","0","0","0","0","2008-2009","castleton"
"Cassandra Koehne","D","So","10","0","2","2","0.2000","6","23","0","0","0","0","2008-2009","castleton"
"Marisse Lorenz","F","Fr","26","0","1","1","0.0385","3","6","0","0","0","0","2008-2009","castleton"
"Courtney Leavitt","D","So","24","0","0","0","0.0000","3","6","0","0","0","0","2008-2009","castleton"
"Kalla Robb","G","Sr","11","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","castleton"
"Amanda Hoy","G","So","15","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","castleton"
"Emma Skelton","F/D","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","castleton"
"Emily Bisson","F","So","7","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","castleton"
"Leah McNaughton","F","Fr","24","9","6","15","0.6250","6","12","1","3","0","0","2008-2009","chatham"
"Dawson Bancroft-Short","F","Fr","22","6","8","14","0.6364","32","64","1","0","0","2","2008-2009","chatham"
"Lauren Campbell","F","Fr","24","8","4","12","0.5000","14","28","1","5","1","0","2008-2009","chatham"
"Sara Forbes","F","Fr","24","2","9","11","0.4583","9","18","1","0","0","0","2008-2009","chatham"
"Ashley Reid","D","Fr","22","2","5","7","0.3182","18","36","0","0","0","0","2008-2009","chatham"
"Jacqueline Regan","F","Jr","23","2","2","4","0.1739","2","4","0","0","0","0","2008-2009","chatham"
"Sharlotte Stevens","F","Fr","10","2","2","4","0.4000","3","6","0","0","0","0","2008-2009","chatham"
"Breanne Mercanti","F","Fr","22","2","1","3","0.1364","3","6","0","1","0","0","2008-2009","chatham"
"Alexandra Moffatt","D","Fr","19","1","2","3","0.1579","2","4","0","0","0","0","2008-2009","chatham"
"Kelsey LaHue","D","So","24","1","1","2","0.0833","0","0","0","0","0","0","2008-2009","chatham"
"Lauren Fishman","F","Jr","22","0","2","2","0.0909","3","6","0","0","0","0","2008-2009","chatham"
"Emily Newby","F","So","10","0","2","2","0.2000","10","20","0","0","0","0","2008-2009","chatham"
"April Govednik","D","Jr","23","0","2","2","0.0870","4","8","0","0","0","0","2008-2009","chatham"
"Paige Dunlap","F/D","So","23","0","2","2","0.0870","5","10","0","0","0","0","2008-2009","chatham"
"Alexis Smith","F","So","23","1","0","1","0.0435","6","12","0","0","0","0","2008-2009","chatham"
"Sydney Williams","F","Fr","24","0","1","1","0.0417","2","4","0","0","0","0","2008-2009","chatham"
"Maria Prather","F","Fr","17","0","1","1","0.0588","2","4","0","0","0","0","2008-2009","chatham"
"Brenn Scott","G","Jr","21","0","1","1","0.0476","2","4","0","0","0","0","2008-2009","chatham"
"Paige Thachuk","D","Fr","10","0","0","0","0.0000","7","14","0","0","0","0","2008-2009","chatham"
"Sam Hunt","G","Jr","7","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","chatham"
"Katana Bosetti","D","Sr","4","0","0","0","0.0000","2","4","0","0","0","0","2008-2009","chatham"
"Jessica Mattson","D","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","chatham"
"Stephanie Scarpato","F","So","26","13","19","32","1.2308","2","4","3","3","0","1","2008-2009","colby"
"Rebecca Julian","F","Sr","26","20","9","29","1.1154","5","10","4","4","2","0","2008-2009","colby"
"Laura Anning","F","Sr","22","9","15","24","1.0909","13","26","2","4","0","0","2008-2009","colby"
"Heather Nickerson","F/D","Sr","26","1","14","15","0.5769","10","20","0","1","0","0","2008-2009","colby"
"Colette Finley","F","Sr","22","7","6","13","0.5909","5","10","1","1","0","0","2008-2009","colby"
"Amanda Comeau","F/D","Sr","26","5","7","12","0.4615","6","12","0","1","0","0","2008-2009","colby"
"Liz Osgood","F","So","25","5","4","9","0.3600","8","16","0","1","0","0","2008-2009","colby"
"Meryl Poulin","F","So","26","4","5","9","0.3462","9","18","1","0","0","0","2008-2009","colby"
"Marissa Simmons","F","Fr","25","4","5","9","0.3600","7","14","0","2","0","0","2008-2009","colby"
"Elissa Kurtz","F","So","26","1","7","8","0.3077","9","18","0","0","0","0","2008-2009","colby"
"Dana Yerigan","D","Jr","24","0","6","6","0.2500","13","26","0","0","0","0","2008-2009","colby"
"Andrea Fuwa","D","Jr","26","2","1","3","0.1154","10","20","1","0","0","0","2008-2009","colby"
"Brittany Kirby","F/D","Fr","15","1","2","3","0.2000","4","8","0","1","0","0","2008-2009","colby"
"Jennifer Caruso","F","Sr","26","1","2","3","0.1154","2","4","0","0","0","0","2008-2009","colby"
"Hannah O'Brien","F","Fr","26","1","1","2","0.0769","1","2","0","0","0","0","2008-2009","colby"
"Alexandra Essman","F","So","26","0","1","1","0.0385","6","12","0","0","0","0","2008-2009","colby"
"Brittany Hughes","D","Fr","25","0","1","1","0.0400","0","0","0","0","0","0","2008-2009","colby"
"Loni Pisani","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","colby"
"Shelley Payne","G","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","colby"
"Emily Johnson","D","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","colby"
"Lacey Brown","G","Sr","24","0","0","0","0.0000","2","12","0","0","0","0","2008-2009","colby"
"Sam Hunt","F","Sr","36","14","20","34","0.9444","28","56","2","7","1","0","2008-2009","colgate"
"Beth Rotenberg","LW","Jr","36","14","13","27","0.7500","9","18","5","8","0","0","2008-2009","colgate"
"Katie Stewart","RW","Jr","31","13","13","26","0.8387","11","22","2","5","1","0","2008-2009","colgate"
"Marissa Dombovy","F","Jr","36","11","14","25","0.6944","14","28","3","5","0","0","2008-2009","colgate"
"Kiira Dosdall","D","Sr","36","5","19","24","0.6667","26","52","0","4","0","0","2008-2009","colgate"
"Evan Minnick","F","Jr","36","11","10","21","0.5833","10","31","0","6","0","1","2008-2009","colgate"
"Elin Brown","D","Sr","36","10","11","21","0.5833","21","50","2","4","0","0","2008-2009","colgate"
"Clancy Todd","D","Sr","34","4","16","20","0.5882","25","50","0","4","0","0","2008-2009","colgate"
"Hannah Milan","F","So","35","9","8","17","0.4857","10","20","1","5","0","0","2008-2009","colgate"
"Jessi Waters","F/D","So","34","4","11","15","0.4412","8","16","2","0","0","0","2008-2009","colgate"
"Jacquie Colborne","F","So","36","3","7","10","0.2778","6","12","0","0","0","0","2008-2009","colgate"
"Ali Edell","F","Jr","36","1","8","9","0.2500","24","48","0","0","0","0","2008-2009","colgate"
"Amanda Kirwan","D","Fr","36","1","6","7","0.1944","4","8","1","0","0","0","2008-2009","colgate"
"Krista Dermott","F","Fr","35","0","4","4","0.1143","10","20","0","0","0","0","2008-2009","colgate"
"Kristi-Lyn Pollock","D","Fr","27","1","2","3","0.1111","12","32","0","1","0","0","2008-2009","colgate"
"Nicole McDonald","D","Jr","36","1","1","2","0.0556","0","0","1","0","0","0","2008-2009","colgate"
"Laura Jansen","D","Sr","36","1","0","1","0.0278","12","24","0","0","0","0","2008-2009","colgate"
"Kimberly Sass","G","Fr","24","0","1","1","0.0417","0","0","0","0","0","0","2008-2009","colgate"
"Lisa Dodd","F","Sr","14","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","colgate"
"Ruth Fish","F","Sr","12","0","0","0","0.0000","3","6","0","0","0","0","2008-2009","colgate"
"Heidi Peterson","F","Fr","30","0","0","0","0.0000","2","4","0","0","0","0","2008-2009","colgate"
"Lisa Plenderleith","G","So","12","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","colgate"
"Elayna Hamashuk","G","Sr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","colgate"
"Becca Kent","F","Fr","22","12","7","19","0.8636","23","46","0","4","0","0","2008-2009","concordia-mn"
"Kayla Thorson","C","Jr","24","5","12","17","0.7083","9","18","1","3","0","0","2008-2009","concordia-mn"
"Bre Bian","F","Sr","26","8","8","16","0.6154","16","32","1","4","0","0","2008-2009","concordia-mn"
"Kaylee Black","F","Sr","26","6","10","16","0.6154","20","40","0","1","0","0","2008-2009","concordia-mn"
"Katelyn Dold","F","Fr","26","8","6","14","0.5385","8","16","1","3","1","0","2008-2009","concordia-mn"
"Mandi Samuelson","F","Sr","26","8","6","14","0.5385","11","22","1","3","0","0","2008-2009","concordia-mn"
"Emily Sell","F","So","26","7","4","11","0.4231","1","2","2","1","0","0","2008-2009","concordia-mn"
"Brit Vander Kooy","D","Sr","26","3","7","10","0.3846","9","18","0","3","0","0","2008-2009","concordia-mn"
"Alyssa Dahl","F","Sr","26","3","6","9","0.3462","5","10","0","1","0","0","2008-2009","concordia-mn"
"Kayla Hendrickson","F","Fr","26","3","4","7","0.2692","3","6","1","0","0","0","2008-2009","concordia-mn"
"Kristyn Voegele","F","So","26","2","3","5","0.1923","0","0","0","0","0","0","2008-2009","concordia-mn"
"Jen Bextermueller","F","So","19","1","3","4","0.2105","2","4","0","0","0","0","2008-2009","concordia-mn"
"Kit Hollway","F","Fr","26","1","3","4","0.1538","14","28","1","1","0","0","2008-2009","concordia-mn"
"Sara Sonnenberg","D","So","26","0","4","4","0.1538","16","32","0","0","0","0","2008-2009","concordia-mn"
"Rachel Stevenson","F","Fr","26","2","1","3","0.1154","7","14","2","0","0","0","2008-2009","concordia-mn"
"Jill Jacobs","D","Fr","26","0","3","3","0.1154","4","8","0","0","0","0","2008-2009","concordia-mn"
"Allie Bondy","D","Fr","24","0","1","1","0.0417","23","46","0","0","0","0","2008-2009","concordia-mn"
"Amber Malcolm","G","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-mn"
"Maddie Haroldson","G","Jr","11","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-mn"
"Julie York","G","So","13","0","0","0","0.0000","2","4","0","0","0","0","2008-2009","concordia-mn"
"Sarah Luberda","F","So","26","12","13","25","0.9615","7","14","1","5","0","0","2008-2009","concordia-wi"
"Hilary Christiansen","RW","Fr","26","7","10","17","0.6538","8","16","1","1","1","0","2008-2009","concordia-wi"
"Jaime Athens","D","So","26","6","10","16","0.6154","13","26","1","1","0","0","2008-2009","concordia-wi"
"Alyssa Isaackson","F","Fr","26","8","7","15","0.5769","6","12","0","0","0","0","2008-2009","concordia-wi"
"Alex Barton","F","Fr","26","5","9","14","0.5385","12","24","0","3","0","0","2008-2009","concordia-wi"
"Bradi Jonasson","D","Fr","25","5","6","11","0.4400","7","14","0","1","0","1","2008-2009","concordia-wi"
"Sarah Smith","F/D","Fr","26","6","4","10","0.3846","9","18","1","1","0","0","2008-2009","concordia-wi"
"Steph Boehm","F","So","23","5","4","9","0.3913","20","40","1","0","0","0","2008-2009","concordia-wi"
"Alisha Java","F","So","22","1","6","7","0.3182","19","49","1","0","0","0","2008-2009","concordia-wi"
"April Forar","F","So","26","2","3","5","0.1923","9","18","0","1","0","0","2008-2009","concordia-wi"
"Amber Cmejla","F","So","18","2","2","4","0.2222","6","12","0","1","0","0","2008-2009","concordia-wi"
"Sarah Lichtie","F","So","23","1","3","4","0.1739","2","4","0","0","0","0","2008-2009","concordia-wi"
"Jenny Brown","D","So","26","1","1","2","0.0769","15","30","0","0","0","0","2008-2009","concordia-wi"
"Leah Shapiro","F","So","13","1","1","2","0.1538","3","6","0","0","0","0","2008-2009","concordia-wi"
"Laura DeDecker","D","So","26","0","2","2","0.0769","8","16","0","0","0","0","2008-2009","concordia-wi"
"Tracy Tyrakowski","F","So","25","0","2","2","0.0800","5","10","0","0","0","0","2008-2009","concordia-wi"
"Muriel McIntyre","D","Fr","23","0","2","2","0.0870","13","26","0","0","0","0","2008-2009","concordia-wi"
"Marie Melton","F","Fr","22","0","1","1","0.0455","1","2","0","0","0","0","2008-2009","concordia-wi"
"Ashley Gorski","D","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Kari Hunter","G","Fr","17","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Beth Barbaglia","F","So","4","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","concordia-wi"
"Katie Hirsch","G","So","9","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Krista Tatum","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Margo Johnson","D","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Lindsey Farmer","F","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Aubrey Murphy","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","concordia-wi"
"Erin Davey","F","Jr","26","14","3","17","0.6538","11","22","5","5","0","1","2008-2009","connecticut-college"
"Ashleigh Kowtoniuk","F","Fr","25","5","9","14","0.5600","16","32","0","0","0","0","2008-2009","connecticut-college"
"Rachel Lindmark","F","Jr","25","7","6","13","0.5200","13","26","0","1","0","0","2008-2009","connecticut-college"
"Celia Medeiros","F","So","26","5","6","11","0.4231","15","41","1","2","0","0","2008-2009","connecticut-college"
"Caroline Jeffery","D","Sr","26","5","4","9","0.3462","6","12","1","0","0","0","2008-2009","connecticut-college"
"Katelyn Driscoll","D","Fr","26","2","7","9","0.3462","18","36","0","1","0","0","2008-2009","connecticut-college"
"Brigid O'Gorman","D","So","25","4","4","8","0.3200","9","18","0","1","0","0","2008-2009","connecticut-college"
"Abby Hine","F","So","26","4","3","7","0.2692","12","24","1","0","1","1","2008-2009","connecticut-college"
"Emily Mason","F/D","Sr","25","2","5","7","0.2800","14","28","0","2","0","0","2008-2009","connecticut-college"
"Courtney Smith","D","Jr","26","2","5","7","0.2692","0","0","0","2","0","0","2008-2009","connecticut-college"
"Kelsey Kirker","F","So","18","2","5","7","0.3889","4","8","1","0","0","0","2008-2009","connecticut-college"
"Kourtney Martin","F","So","26","1","5","6","0.2308","15","30","0","1","0","0","2008-2009","connecticut-college"
"Rachel Nelson","F","So","23","3","2","5","0.2174","4","8","0","1","0","0","2008-2009","connecticut-college"
"Jillian Dolliff","F","Fr","23","2","3","5","0.2174","0","0","0","0","0","0","2008-2009","connecticut-college"
"Farrell Thayer","D","Sr","26","2","3","5","0.1923","21","42","0","1","0","0","2008-2009","connecticut-college"
"Lauren Posillico","F","Fr","25","1","3","4","0.1600","0","0","0","0","0","0","2008-2009","connecticut-college"
"Holly Atkins","F","So","26","2","1","3","0.1154","0","0","0","0","0","0","2008-2009","connecticut-college"
"Brooke Davis","F","So","1","1","1","2","2.0000","0","0","0","1","0","0","2008-2009","connecticut-college"
"Stephanie Quinn","F","Jr","10","0","2","2","0.2000","2","4","0","0","0","0","2008-2009","connecticut-college"
"Sarah Napoli","D","Jr","21","0","2","2","0.0952","9","18","0","0","0","0","2008-2009","connecticut-college"
"Kristen Dirmaier","D","Jr","7","0","1","1","0.1429","1","2","0","0","0","0","2008-2009","connecticut-college"
"Lauren Mellen","G","Sr","18","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut-college"
"Sara Christopher","G","Jr","10","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut-college"
"Robin Edwards","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut-college"
"Sara Paulshock","F","So","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut-college"
"Dominique Thibault","F","Jr","33","24","14","38","1.1515","0","0","5","9","2","0","2008-2009","connecticut"
"Michelle Binning","F","Jr","35","17","13","30","0.8571","14","28","7","9","0","0","2008-2009","connecticut"
"Amy Hollstein","F","Jr","35","13","14","27","0.7714","9","18","2","4","0","2","2008-2009","connecticut"
"Cristin Allen","D","Jr","35","5","22","27","0.7714","24","48","1","1","1","0","2008-2009","connecticut"
"Monique Weber","F","Fr","35","10","13","23","0.6571","26","52","1","2","0","1","2008-2009","connecticut"
"Jody Sydor","D","So","35","2","18","20","0.5714","22","44","0","1","0","0","2008-2009","connecticut"
"Nicole Tritter","F","Sr","35","9","10","19","0.5429","13","26","3","3","2","0","2008-2009","connecticut"
"Jennifer Chaisson","F","So","31","3","14","17","0.5484","10","20","0","1","0","0","2008-2009","connecticut"
"Rebecca Hewett","D","Fr","35","2","12","14","0.4000","8","16","0","1","0","0","2008-2009","connecticut"
"Sami Evelyn","D","Fr","35","4","7","11","0.3143","16","32","0","2","0","0","2008-2009","connecticut"
"Brittany Murphy","F","So","34","5","5","10","0.2941","10","23","0","2","0","0","2008-2009","connecticut"
"Kristen Russell","F","Sr","34","3","6","9","0.2647","4","8","0","2","0","0","2008-2009","connecticut"
"Lauren LeMond","F","So","35","1","5","6","0.1714","4","8","0","0","0","0","2008-2009","connecticut"
"Jessica Lutz","F","So","35","1","3","4","0.1143","7","14","0","0","0","0","2008-2009","connecticut"
"Brianna Uliasz","D","Sr","35","0","4","4","0.1143","16","32","0","0","0","0","2008-2009","connecticut"
"Brittany Wilson","G","Sr","28","0","4","4","0.1429","0","0","0","0","0","0","2008-2009","connecticut"
"Jaclyn Camardo","F","Fr","28","1","0","1","0.0357","0","0","0","0","0","0","2008-2009","connecticut"
"Tiffany Good","F","Jr","35","0","1","1","0.0286","3","6","0","0","0","0","2008-2009","connecticut"
"Nicole Camardo","F","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut"
"Justine Cigna","F","Jr","19","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","connecticut"
"Samantha Reid","D","Sr","19","0","0","0","0.0000","6","12","0","0","0","0","2008-2009","connecticut"
"Jennie Bellonio","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut"
"Alexandra Garcia","G","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut"
"Jamie Tuttle","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","connecticut"
"Rebecca Johnston","F","So","26","25","20","45","1.7308","8","16","4","8","0","0","2008-2009","cornell"
"Catherine White","F","Fr","31","18","26","44","1.4194","14","28","3","6","0","0","2008-2009","cornell"
"Chelsea Karpenko","F","Fr","28","10","11","21","0.7500","10","31","0","1","0","0","2008-2009","cornell"
"Karlee Overguard","F","So","31","7","13","20","0.6452","14","28","2","3","0","0","2008-2009","cornell"
"Stephanie Holmes","F","Jr","16","3","13","16","1.0000","6","12","0","1","1","0","2008-2009","cornell"
"Liz Zorn","F","Jr","29","7","7","14","0.4828","9","18","1","5","1","0","2008-2009","cornell"
"Jessica Martino","D","Fr","31","1","13","14","0.4516","0","0","0","0","0","0","2008-2009","cornell"
"Laura Danforth","F","Jr","31","6","6","12","0.3871","8","16","0","2","1","0","2008-2009","cornell"
"Sam Wauer","D","So","31","2","9","11","0.3548","14","28","0","1","0","0","2008-2009","cornell"
"Amanda Young","D","Fr","23","0","11","11","0.4783","17","34","0","0","0","0","2008-2009","cornell"
"Melanie Jue","F/D","Jr","27","2","7","9","0.3333","5","10","1","1","0","0","2008-2009","cornell"
"Emma Chipman","F","Sr","25","2","3","5","0.2000","5","10","0","0","0","0","2008-2009","cornell"
"Amber Overguard","F/D","So","19","2","2","4","0.2105","10","20","0","1","0","0","2008-2009","cornell"
"Brianne Gilbert","F","Sr","27","1","3","4","0.1481","2","4","0","0","0","0","2008-2009","cornell"
"Amber Moore","D","So","16","1","3","4","0.2500","15","30","0","0","0","0","2008-2009","cornell"
"Kendice Ogilvie","F","Fr","30","1","3","4","0.1333","10","20","0","0","0","0","2008-2009","cornell"
"Ashley Duffy","D","Fr","16","2","1","3","0.1875","2","4","1","0","0","0","2008-2009","cornell"
"Hayley Hughes","F","So","16","2","1","3","0.1875","6","12","0","0","0","1","2008-2009","cornell"
"Kelly McGinty","F/D","Jr","24","0","2","2","0.0833","1","2","0","0","0","0","2008-2009","cornell"
"Jenny Niesluchowski","G","Jr","18","0","1","1","0.0556","1","2","0","0","0","0","2008-2009","cornell"
"Jenna Paulson","D","Fr","22","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","cornell"
"Amanda Mazzotta","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","cornell"
"Steph Ulrich","D","Sr","17","0","0","0","0.0000","4","8","0","0","0","0","2008-2009","cornell"
"Kayla Strong","G","So","9","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","cornell"
"Shannon Hakes","F","So","25","5","3","8","0.3200","0","0","1","4","0","0","2008-2009","cortland"
"Maggie Henty","F","Jr","24","1","7","8","0.3333","1","2","0","0","0","0","2008-2009","cortland"
"Kalee Stoever","F","Sr","25","4","3","7","0.2800","15","30","1","2","0","0","2008-2009","cortland"
"Maggie Welker","D","Sr","25","2","5","7","0.2800","12","24","0","1","0","0","2008-2009","cortland"
"Jeanna Dippel","F","Jr","25","3","2","5","0.2000","7","14","0","1","0","0","2008-2009","cortland"
"Nicole Ruddy","F","Sr","25","3","2","5","0.2000","4","8","0","3","0","0","2008-2009","cortland"
"Danielle Scharf","D","Fr","25","1","3","4","0.1600","14","28","0","0","0","0","2008-2009","cortland"
"Carolyn Wolcott","D","Fr","25","1","3","4","0.1600","11","22","0","0","0","0","2008-2009","cortland"
"Erin Farmer","F","Jr","24","2","1","3","0.1250","8","16","0","1","0","0","2008-2009","cortland"
"Julia Fleming","F","Fr","24","2","1","3","0.1250","2","4","1","0","0","0","2008-2009","cortland"
"Ashley Meyer","F","Fr","25","1","2","3","0.1200","3","6","0","0","0","0","2008-2009","cortland"
"Amanda Maddalena","F","Fr","25","0","2","2","0.0800","1","2","0","0","0","0","2008-2009","cortland"
"Mallorie Maguire","F","So","24","0","2","2","0.0833","11","22","0","0","0","0","2008-2009","cortland"
"Meghan Ward","F","So","25","0","1","1","0.0400","4","8","0","0","0","0","2008-2009","cortland"
"Jen Whelan","D","Fr","12","0","1","1","0.0833","9","18","0","0","0","0","2008-2009","cortland"
"Briana Bartlett","G","So","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","cortland"
"Heather Crowley","F","Sr","19","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","cortland"
"Pam Murphy","F/D","Fr","25","0","0","0","0.0000","6","12","0","0","0","0","2008-2009","cortland"
"Katie Double","G","Fr","18","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","cortland"
"Elyse Rossignol","F","Fr","11","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","cortland"
"Melissa Stern","G","Sr","7","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","cortland"
"Julie Freeland","F","Sr","4","0","0","0","0.0000","3","6","0","0","0","0","2008-2009","cortland"
"Amanda Trunzo","F","So","34","22","20","42","1.2353","16","32","2","11","0","0","2008-2009","dartmouth"
"Jenna Cunningham","F","Jr","34","13","22","35","1.0294","15","30","3","3","0","0","2008-2009","dartmouth"
"Maggie Kennedy","F","Sr","34","10","25","35","1.0294","8","16","0","3","1","0","2008-2009","dartmouth"
"Sarah Parsons","F","Jr","30","17","15","32","1.0667","6","12","2","8","1","1","2008-2009","dartmouth"
"Shannon Bowman","F","Sr","34","9","20","29","0.8529","4","8","2","3","1","0","2008-2009","dartmouth"
"Reagan Fischer","F","Fr","34","15","11","26","0.7647","3","6","4","6","0","0","2008-2009","dartmouth"
"Sarah Newnam","D","Sr","34","9","17","26","0.7647","33","66","2","8","0","0","2008-2009","dartmouth"
"Julia Bronson","D","Sr","34","3","23","26","0.7647","10","20","1","1","0","0","2008-2009","dartmouth"
"Kelly Foley","F","Fr","34","12","13","25","0.7353","0","0","3","4","0","0","2008-2009","dartmouth"
"Sarah Toupal","F","Jr","33","3","9","12","0.3636","6","12","0","0","0","0","2008-2009","dartmouth"
"Katie Gray","D","Sr","34","3","7","10","0.2941","0","0","0","1","0","0","2008-2009","dartmouth"
"Marley McMillan","F","Sr","34","2","5","7","0.2059","8","16","0","1","0","0","2008-2009","dartmouth"
"Alyssa Boehm","F","So","33","4","1","5","0.1515","3","6","0","0","0","0","2008-2009","dartmouth"
"Moira Scanlon","F","Fr","23","3","2","5","0.2174","4","8","1","0","0","0","2008-2009","dartmouth"
"Geneva Kliman","D","Fr","31","0","4","4","0.1290","17","34","0","0","0","0","2008-2009","dartmouth"
"Katie Horner","D","So","23","0","2","2","0.0870","16","32","0","0","0","0","2008-2009","dartmouth"
"Sue Schmitz","D","Jr","25","0","2","2","0.0800","0","0","0","0","0","0","2008-2009","dartmouth"
"Larissa Roche","F","So","24","0","1","1","0.0417","0","0","0","0","0","0","2008-2009","dartmouth"
"Jenna Hobeika","F","Fr","9","0","1","1","0.1111","3","6","0","0","0","0","2008-2009","dartmouth"
"Carli Clemis","G","Sr","30","0","1","1","0.0333","0","0","0","0","0","0","2008-2009","dartmouth"
"Mariel Lacina","G","Jr","5","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","dartmouth"
"Brittany Mills","F","Fr","13","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","dartmouth"
"Erica Dobos","F","Fr","28","0","0","0","0.0000","2","4","0","0","0","0","2008-2009","dartmouth"
"Kayla Coady","F","Sr","30","21","35","56","1.8667","5","10","5","10","4","0","2008-2009","elmira"
"Jenna McCall","F","Jr","30","19","26","45","1.5000","15","30","5","13","0","0","2008-2009","elmira"
"Jamie Huntley","F","Sr","30","19","21","40","1.3333","37","74","1","9","0","0","2008-2009","elmira"
"Karen Colehour","F","Jr","30","12","17","29","0.9667","8","16","3","4","1","0","2008-2009","elmira"
"Jamie Kivi","D","Jr","30","5","22","27","0.9000","17","34","2","3","0","0","2008-2009","elmira"
"Lauryn DePaul","F","Jr","27","16","6","22","0.8148","20","40","1","6","0","0","2008-2009","elmira"
"Tiffany Hart","D","Jr","30","5","15","20","0.6667","6","12","1","1","0","0","2008-2009","elmira"
"Melanie Henshaw","F","Jr","28","7","12","19","0.6786","5","10","1","0","0","0","2008-2009","elmira"
"Lindsay Mitchell","F","Fr","30","8","10","18","0.6000","4","8","1","2","0","0","2008-2009","elmira"
"Kathryn Walker","D","Fr","26","5","10","15","0.5769","0","0","0","2","0","0","2008-2009","elmira"
"Alex Bresler","F","Fr","28","4","9","13","0.4643","9","18","1","1","1","0","2008-2009","elmira"
"Erika Godwin","F","Sr","27","3","7","10","0.3704","7","14","0","0","0","0","2008-2009","elmira"
"Caitlin Manahan","F","Fr","28","3","6","9","0.3214","1","2","0","0","0","0","2008-2009","elmira"
"Catherine Shears","F","Sr","23","3","4","7","0.3043","13","26","1","1","0","0","2008-2009","elmira"
"Anastasia Steele-Norton","D","Jr","30","3","4","7","0.2333","6","12","0","1","0","0","2008-2009","elmira"
"Alex McPhail","F","Fr","30","2","5","7","0.2333","3","6","1","1","0","0","2008-2009","elmira"
"Carly Richardson","F/D","Jr","30","1","3","4","0.1333","3","6","1","0","0","0","2008-2009","elmira"
"Amanda Ritzel","D","So","24","1","2","3","0.1250","20","40","0","1","0","0","2008-2009","elmira"
"Natasha Yeates","D","Sr","10","2","0","2","0.2000","15","30","0","0","0","0","2008-2009","elmira"
"Monica Valente","D","Fr","11","1","0","1","0.0909","4","8","0","0","0","0","2008-2009","elmira"
"Laura Solverson","D","Jr","8","0","1","1","0.1250","0","0","0","0","0","0","2008-2009","elmira"
"Jalene McCulloch","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","elmira"
"Allison Cubberley","G","Sr","27","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","elmira"
"Melissa Mackley","F","Jr","28","9","18","27","0.9643","5","10","2","1","2","1","2008-2009","gustavus-adolphus"
"Jessica Doig","F","Sr","28","13","9","22","0.7857","7","14","5","4","0","0","2008-2009","gustavus-adolphus"
"Allie Schwab","F","Fr","28","13","8","21","0.7500","5","10","4","3","1","0","2008-2009","gustavus-adolphus"
