"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Cassidy Delainey","F","Jr","28","10","16","26","0.9286","2","4","3","2","1","0","2013-2014","elmira"
"Erin Weston","F","Jr","28","12","10","22","0.7857","5","10","1","0","0","1","2013-2014","elmira"
"Ella Stewart","D","Sr","28","4","9","13","0.4643","16","32","0","2","0","0","2013-2014","elmira"
"Johanna Eidensten","F","Fr","28","6","6","12","0.4286","3","6","2","2","0","0","2013-2014","elmira"
"Olivia Nyström","F","So","28","2","10","12","0.4286","12","24","1","0","0","0","2013-2014","elmira"
"Katie Gaskin","D","Sr","28","1","11","12","0.4286","8","16","0","1","0","0","2013-2014","elmira"
"Briana Saltstone","F","Sr","24","6","3","9","0.3750","5","10","1","0","0","0","2013-2014","elmira"
"Sydney Fischer","F","Fr","28","5","2","7","0.2500","9","18","2","0","0","0","2013-2014","elmira"
"Anna Tude","F","Fr","28","4","2","6","0.2143","2","4","0","3","0","0","2013-2014","elmira"
"Lindsay Burrows","D","Jr","25","0","6","6","0.2400","6","12","0","0","0","0","2013-2014","elmira"
"Phoebe Piku","D","So","23","2","2","4","0.1739","18","36","1","0","0","0","2013-2014","elmira"
"Jessica Prance","F","Fr","27","2","1","3","0.1111","6","12","0","0","0","0","2013-2014","elmira"
"McKenna Farole","D","So","26","0","3","3","0.1154","3","6","0","0","0","0","2013-2014","elmira"
"Jocelynne Hudgins","F/D","Sr","14","0","2","2","0.1429","1","2","0","0","0","0","2013-2014","elmira"
"Kyle Nelson","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","elmira"
"Kierra Pietramala","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","elmira"
"Marissa Mongillo","D","Jr","19","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","elmira"
"Lisa Marshall","G","Sr","22","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","elmira"
"Karsyn Baker","F","So","24","18","16","34","1.4167","24","48","5","5","0","1","2013-2014","franklin-pierce"
"Colleen Doucette","F","So","24","7","17","24","1.0000","6","12","2","2","0","0","2013-2014","franklin-pierce"
"Marisa Ketterman","F","Fr","24","11","9","20","0.8333","1","2","0","3","0","0","2013-2014","franklin-pierce"
"Jamie Wiley","F","Sr","23","7","10","17","0.7391","13","26","1","3","2","2","2013-2014","franklin-pierce"
"Michaela Faia","F","So","23","6","11","17","0.7391","3","6","1","4","0","0","2013-2014","franklin-pierce"
"Hayley Arnold","D","So","24","3","13","16","0.6667","6","12","2","0","1","0","2013-2014","franklin-pierce"
"Sarah Sheils","D/F","So","18","1","13","14","0.7778","8","16","1","1","0","0","2013-2014","franklin-pierce"
"Francesca Paciello","F","So","24","5","7","12","0.5000","8","16","2","1","0","0","2013-2014","franklin-pierce"
"Katie Flynn","D","Fr","24","4","8","12","0.5000","4","8","1","1","1","1","2013-2014","franklin-pierce"
"Haylea Barbieri","F","So","24","7","3","10","0.4167","13","29","2","5","0","0","2013-2014","franklin-pierce"
"Bryana Harron","F","So","24","2","8","10","0.4167","6","12","0","1","0","0","2013-2014","franklin-pierce"
"Nina Danforth","F","Fr","24","3","5","8","0.3333","5","10","1","1","0","0","2013-2014","franklin-pierce"
"Lanie Matsumoto","F","Fr","23","2","3","5","0.2174","4","8","1","0","0","0","2013-2014","franklin-pierce"
"Michelle Stock","D","So","12","0","3","3","0.2500","10","20","0","0","0","0","2013-2014","franklin-pierce"
"Samantha Bureau","D/F","So","24","0","1","1","0.0417","1","2","0","0","0","0","2013-2014","franklin-pierce"
"Samantha Mead","D/F","So","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","franklin-pierce"
"Nicole Palermo","D","So","12","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","franklin-pierce"
"Andrea Campos","F","So","10","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","franklin-pierce"
"Casey Diana","D","Fr","20","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","franklin-pierce"
"Jenna Lancour","F","Fr","18","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","franklin-pierce"
"Noelle White","G","Fr","13","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","franklin-pierce"
"Shannon O'Neil","G","Fr","12","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","franklin-pierce"
"Siera Hache","F","Sr","19","5","2","7","0.3684","8","16","0","0","0","0","2013-2014","finlandia"
"Lindsey Jackman","D","Fr","22","2","5","7","0.3182","17","34","1","1","0","0","2013-2014","finlandia"
"Alena Fiala","F","Fr","22","3","3","6","0.2727","8","16","0","2","0","0","2013-2014","finlandia"
"Jena Kosley","F","Fr","22","1","5","6","0.2727","8","16","0","0","0","0","2013-2014","finlandia"
"Theresa Wolf","F","Fr","22","1","5","6","0.2727","2","4","0","0","0","0","2013-2014","finlandia"
"Sommer O'Shaughnessy","D","Jr","22","1","5","6","0.2727","12","24","0","1","0","0","2013-2014","finlandia"
"Brock Nelsen","F","Fr","22","2","2","4","0.1818","8","16","0","0","0","0","2013-2014","finlandia"
"Alexandra Chutskoff","F","Jr","22","1","2","3","0.1364","2","4","0","0","0","0","2013-2014","finlandia"
"Kimberly Harter","F","Fr","22","2","0","2","0.0909","8","16","0","1","1","0","2013-2014","finlandia"
"Elizaveta Monakhova","F","Sr","22","1","1","2","0.0909","0","0","0","0","0","0","2013-2014","finlandia"
"Sara Martin","F","Fr","22","1","1","2","0.0909","10","20","0","0","0","0","2013-2014","finlandia"
"Abby Gallaher","F","So","22","1","1","2","0.0909","1","2","0","0","0","0","2013-2014","finlandia"
"Sierra Rusinek","F","So","8","1","1","2","0.2500","5","18","0","0","0","0","2013-2014","finlandia"
"Brittany Coleman","F","Jr","15","1","1","2","0.1333","7","25","0","1","0","0","2013-2014","finlandia"
"Rachel Kinnunen","D","Fr","15","0","2","2","0.1333","6","12","0","0","0","0","2013-2014","finlandia"
"Bailey Raffaelli","F","Fr","22","1","0","1","0.0455","1","2","0","0","0","0","2013-2014","finlandia"
"Megan Malwitz","F","Sr","22","0","1","1","0.0455","9","18","0","0","0","0","2013-2014","finlandia"
"Breanna Merriam","G","Fr","11","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","finlandia"
"Taylor Gustafson","G","So","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","finlandia"
"Casey Schwartz","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","finlandia"
"Breanna Hynes","G","Jr","6","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","finlandia"
"Allison Eder-Zdechlik","F","So","27","19","7","26","0.9630","3","6","3","5","3","0","2013-2014","gustavus-adolphus"
"Melissa Doyle","F","Sr","27","11","9","20","0.7407","4","8","1","1","0","1","2013-2014","gustavus-adolphus"
"Courtney Boucher","D","Jr","26","3","14","17","0.6538","16","32","0","1","0","0","2013-2014","gustavus-adolphus"
"Halie Gudmonson","F/D","Fr","26","7","8","15","0.5769","9","18","2","4","0","0","2013-2014","gustavus-adolphus"
"Amanda Cartony","D","Sr","26","3","12","15","0.5769","6","12","0","1","0","1","2013-2014","gustavus-adolphus"
"Carolyn Draayer","F","Jr","27","8","6","14","0.5185","6","12","3","2","2","0","2013-2014","gustavus-adolphus"
"Emily Reibert","F","So","27","5","6","11","0.4074","3","6","2","2","0","0","2013-2014","gustavus-adolphus"
"Maddie Bergh","D","Sr","22","3","5","8","0.3636","14","28","0","0","0","0","2013-2014","gustavus-adolphus"
"Marissa Brandt","F/D","Jr","27","2","6","8","0.2963","5","10","0","0","0","0","2013-2014","gustavus-adolphus"
"Lydia Wagner","D","Fr","27","5","2","7","0.2593","8","27","0","3","0","0","2013-2014","gustavus-adolphus"
"Keri Pickel","F","Sr","27","2","3","5","0.1852","3","6","1","0","0","0","2013-2014","gustavus-adolphus"
"Emily Gustafson","F","Fr","24","2","3","5","0.2083","1","2","2","0","0","0","2013-2014","gustavus-adolphus"
"Courtney Bethune","D","Fr","25","1","4","5","0.2000","3","6","0","0","0","0","2013-2014","gustavus-adolphus"
"Allie Lewis","F","Fr","27","3","1","4","0.1481","3","6","1","0","0","0","2013-2014","gustavus-adolphus"
"Riley Viner","F","Fr","12","1","3","4","0.3333","1","2","0","0","0","0","2013-2014","gustavus-adolphus"
"Leah Johnson","F","Jr","27","2","1","3","0.1111","9","18","1","0","0","0","2013-2014","gustavus-adolphus"
"Callie Johnson","F","Fr","20","0","2","2","0.1000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Courtney Potter","D","Fr","24","1","0","1","0.0417","5","10","1","0","0","0","2013-2014","gustavus-adolphus"
"Krystal Baumann","F","Jr","3","1","0","1","0.3333","0","0","0","1","0","0","2013-2014","gustavus-adolphus"
"Amanda Koep","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Mikaela Algren","D","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Lindsey Hibbard","G","So","17","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","gustavus-adolphus"
"Megan Tragiai","F","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Tara Hoverstad","G","So","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Marah Sobczak","G","Sr","4","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Hannah Heacox","F","Fr","19","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Katy Snyder","D","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","gustavus-adolphus"
"Katie Parkman","F","Fr","24","10","6","16","0.6667","8","16","2","3","0","0","2013-2014","hamilton"
"Gigi Fraser","F","Sr","22","10","6","16","0.7273","9","18","1","3","0","0","2013-2014","hamilton"
"Stephanie Lang","F","Sr","24","6","9","15","0.6250","3","6","2","2","0","0","2013-2014","hamilton"
"Jill Tokarczyk","D","Sr","24","3","10","13","0.5417","4","8","1","1","0","0","2013-2014","hamilton"
"Sara Taffe","D","Fr","22","2","9","11","0.5000","11","22","0","2","0","0","2013-2014","hamilton"
"Hannah Jaiven","D","Sr","24","3","5","8","0.3333","8","19","0","1","0","0","2013-2014","hamilton"
"Teal Gosselin","F","Fr","23","2","5","7","0.3043","7","14","0","0","0","0","2013-2014","hamilton"
"Megan Fitzgerald","F","So","21","3","3","6","0.2857","2","4","1","1","0","0","2013-2014","hamilton"
"Hannah Bartlett","F","So","24","3","2","5","0.2083","11","22","0","2","1","0","2013-2014","hamilton"
"Nikki Haskins","F","Sr","8","2","3","5","0.6250","1","2","0","0","0","0","2013-2014","hamilton"
"Megan Ahern","F","Fr","24","3","1","4","0.1667","4","8","0","1","0","0","2013-2014","hamilton"
"Naomi Woolfenden","D","So","24","1","3","4","0.1667","5","10","1","0","0","0","2013-2014","hamilton"
"Ianthe Lekometros","F","So","24","1","3","4","0.1667","2","4","0","0","0","0","2013-2014","hamilton"
"Maddie Carras","D","Fr","24","1","2","3","0.1250","9","18","0","0","0","0","2013-2014","hamilton"
"Courtney Power","D","Jr","22","0","1","1","0.0455","2","4","0","0","0","0","2013-2014","hamilton"
"Casey Brown","F","So","17","0","1","1","0.0588","2","4","0","0","0","0","2013-2014","hamilton"
"Tori Bogen","G","Sr","14","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamilton"
"Alycia Racicot","F","So","6","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamilton"
"Julia Williams","D","Sr","24","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","hamilton"
"Sarah Schuchardt","G","Jr","10","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamilton"
"Rui Osaka","D","Fr","22","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamilton"
"Grace Murphy","F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamilton"
"Jordan Verleye","F","Jr","25","11","11","22","0.8800","14","28","0","7","0","1","2013-2014","hamline"
"Corinne Henning","F","Jr","23","9","13","22","0.9565","2","4","1","1","0","1","2013-2014","hamline"
"Chelsea Koehn","F","So","24","6","7","13","0.5417","5","10","0","3","0","0","2013-2014","hamline"
"Jenny Magill","D","So","24","3","7","10","0.4167","8","16","2","2","0","0","2013-2014","hamline"
"Jaci Reinke","D","Fr","25","5","4","9","0.3600","0","0","0","1","0","0","2013-2014","hamline"
"Lizzy Schieldt","F","Fr","25","3","5","8","0.3200","3","6","0","1","0","0","2013-2014","hamline"
"Nina Chase","F","So","25","3","3","6","0.2400","14","39","1","1","0","0","2013-2014","hamline"
"Haleigh Bolton","D","So","25","1","5","6","0.2400","8","16","0","0","0","0","2013-2014","hamline"
"Sam Berger","D","Jr","25","1","5","6","0.2400","5","10","0","0","0","0","2013-2014","hamline"
"Breanna Simon","F","So","25","3","1","4","0.1600","0","0","2","0","0","0","2013-2014","hamline"
"Mackenzie McCormack","F","So","19","2","0","2","0.1053","3","6","0","0","0","0","2013-2014","hamline"
"Jessica Hunt","D","Sr","25","1","1","2","0.0800","15","30","1","0","0","0","2013-2014","hamline"
"Megan Gjere","D","So","25","0","2","2","0.0800","9","18","0","0","0","0","2013-2014","hamline"
"Alexandra Barber-Verdick","D","Fr","25","0","2","2","0.0800","5","10","0","0","0","0","2013-2014","hamline"
"Brittney Dwire","F","Sr","19","1","0","1","0.0526","2","15","0","0","0","0","2013-2014","hamline"
"Shelby Stark","D","Jr","23","0","0","0","0.0000","4","8","0","0","0","0","2013-2014","hamline"
"Katie Beckman","G","Fr","14","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","hamline"
"Mary Shefveland","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamline"
"Ellie McElhone","F","So","18","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamline"
"Sam Stark","G","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamline"
"Kasey Marquardt","F","Fr","22","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","hamline"
"Jessica Goldberg","F","Fr","14","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","hamline"
"Kendra Krause","F","So","10","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","hamline"
"Megan Campbell","D","Sr","4","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","hamline"
"Miye D'Oench","F","So","34","21","18","39","1.1471","10","20","4","2","0","2","2013-2014","harvard"
"Hillary Crowe","F","Jr","30","16","14","30","1.0000","13","26","4","4","1","0","2013-2014","harvard"
"Samantha Reber","F","Jr","34","8","20","28","0.8235","7","14","4","3","0","0","2013-2014","harvard"
"Mary Parker","F","So","30","13","12","25","0.8333","10","20","2","3","1","2","2013-2014","harvard"
"Sarah Edney","D","Jr","34","7","18","25","0.7353","8","16","2","3","0","0","2013-2014","harvard"
"Marissa Gedman","D","Sr","34","3","15","18","0.5294","35","70","2","0","0","0","2013-2014","harvard"
"Elizabeth Parker","F","Sr","30","5","9","14","0.4667","7","14","1","0","0","0","2013-2014","harvard"
"Sydney Daniels","F","Fr","31","8","5","13","0.4194","21","42","2","0","0","0","2013-2014","harvard"
"Dylanne Crugnale","F","So","34","8","5","13","0.3824","8","16","1","1","0","0","2013-2014","harvard"
"Gina McDonald","F","Sr","34","5","7","12","0.3529","3","6","0","0","1","1","2013-2014","harvard"
"Jessica Harvey","F","So","32","3","7","10","0.3125","6","12","0","0","0","1","2013-2014","harvard"
"Briana Mastel","D","Fr","33","0","8","8","0.2424","14","28","0","0","0","0","2013-2014","harvard"
"Natasha Rachlin","D","Fr","34","1","2","3","0.0882","9","18","1","0","0","0","2013-2014","harvard"
"Robyn White","D","Fr","32","0","1","1","0.0313","4","8","0","0","0","0","2013-2014","harvard"
"Abigail Frazer","D","Fr","20","0","1","1","0.0500","5","10","0","0","0","0","2013-2014","harvard"
"Brianna Laing","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","harvard"
"Emerance Maschmeyer","G","So","27","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","harvard"
"Hannah Zarzecki","F","Fr","34","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","harvard"
"Nicole Giannino","F","Jr","27","12","14","26","0.9630","12","24","3","2","0","0","2013-2014","holy-cross"
"Rachel Miller","F","Jr","26","9","9","18","0.6923","14","28","3","1","0","0","2013-2014","holy-cross"
"Izzy Bagi","D","Fr","27","4","11","15","0.5556","5","10","1","4","0","0","2013-2014","holy-cross"
"Mary Klimasewiski","F","Jr","27","9","5","14","0.5185","5","10","3","2","0","0","2013-2014","holy-cross"
"Rose Rather","F","Fr","17","7","7","14","0.8235","4","8","2","1","0","0","2013-2014","holy-cross"
"Kylee Sullivan","F","Sr","24","9","4","13","0.5417","5","10","2","3","1","0","2013-2014","holy-cross"
"Taylor McGee","D","So","27","3","10","13","0.4815","8","16","0","0","0","0","2013-2014","holy-cross"
"Mackenzie Boardman","D","So","26","4","5","9","0.3462","12","32","0","1","0","0","2013-2014","holy-cross"
"Kati Goguen","F","So","27","5","3","8","0.2963","2","4","3","2","0","0","2013-2014","holy-cross"
"Chelsea Monahan","F","Jr","27","3","5","8","0.2963","0","0","0","0","0","0","2013-2014","holy-cross"
"Francesca Panarelli","D","Jr","27","1","7","8","0.2963","2","4","0","1","0","0","2013-2014","holy-cross"
"Emily Sullivan","D","Sr","26","1","6","7","0.2692","6","12","0","0","0","0","2013-2014","holy-cross"
"Erin Hall","D","Fr","27","2","4","6","0.2222","8","16","0","1","0","0","2013-2014","holy-cross"
"Madison Schneider","F","Jr","15","1","3","4","0.2667","3","6","0","0","0","0","2013-2014","holy-cross"
"Amanda Gallagher","D","Sr","27","1","3","4","0.1481","3","6","1","0","0","0","2013-2014","holy-cross"
"Kate Reilly","F","Jr","15","2","1","3","0.2000","1","2","0","0","0","0","2013-2014","holy-cross"
"Jessica Frascotti","D","Jr","20","1","2","3","0.1500","8","16","0","0","0","0","2013-2014","holy-cross"
"Livvy Konaxis","F","Fr","20","0","3","3","0.1500","3","6","0","0","0","0","2013-2014","holy-cross"
"Meaghan Sullivan","D","Jr","12","2","0","2","0.1667","0","0","0","0","0","0","2013-2014","holy-cross"
"Meghan O'Donnell","F","Fr","21","1","1","2","0.0952","0","0","0","0","0","0","2013-2014","holy-cross"
"Devon Ball","D","Sr","17","0","2","2","0.1176","1","2","0","0","0","0","2013-2014","holy-cross"
"Megan Meskill","D","So","4","0","1","1","0.2500","1","2","0","0","0","0","2013-2014","holy-cross"
"Krista Manzanares","G","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","holy-cross"
"Alexandra Stevenson","G","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","holy-cross"
"Hildie Hoeschen","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","holy-cross"
"Michelle Greeneway","F","So","25","29","11","40","1.6000","7","14","5","9","2","0","2013-2014","lake-forest"
"Melissa Paluch","F","So","26","12","19","31","1.1923","3","6","0","2","1","0","2013-2014","lake-forest"
"Morgan Pope","F","Jr","26","17","13","30","1.1538","1","2","2","3","0","1","2013-2014","lake-forest"
"Logan Taylor","F","So","26","8","19","27","1.0385","6","12","0","2","0","0","2013-2014","lake-forest"
"Emily Wybo","F","Jr","26","7","15","22","0.8462","9","18","1","5","0","0","2013-2014","lake-forest"
"Alex Stensland","D","So","24","3","18","21","0.8750","2","4","0","1","0","0","2013-2014","lake-forest"
"Holly Lesperance","F","So","25","6","14","20","0.8000","13","26","1","0","1","1","2013-2014","lake-forest"
"Marissa Weber","F","Jr","26","13","6","19","0.7308","4","8","4","2","0","0","2013-2014","lake-forest"
"Allie Girard","F","Fr","25","8","5","13","0.5200","1","2","2","0","0","0","2013-2014","lake-forest"
"Laura Reckdenwald","F","Jr","26","4","8","12","0.4615","5","10","1","1","0","0","2013-2014","lake-forest"
"Erin Shamley","D/F","Jr","26","2","9","11","0.4231","2","4","1","2","0","0","2013-2014","lake-forest"
"Sarah Gilbride","D","Sr","26","1","9","10","0.3846","17","34","0","0","0","0","2013-2014","lake-forest"
"Isabel Regine","F","Fr","26","2","3","5","0.1923","4","8","0","0","0","0","2013-2014","lake-forest"
"Maeve Connelly","F","Sr","26","2","3","5","0.1923","3","6","0","0","0","0","2013-2014","lake-forest"
"Natalie Pattison","D","So","26","0","2","2","0.0769","5","10","0","0","0","0","2013-2014","lake-forest"
"Carissa Finck","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lake-forest"
"Casey Hartfiel","G","Fr","15","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lake-forest"
"Stacey Dierking","G","Sr","14","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lake-forest"
"Nina Perkkio","F","Fr","19","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lake-forest"
"Jessica Howerton","F/D","So","8","0","0","0","0.0000","8","16","0","0","0","0","2013-2014","lake-forest"
"Hailey Hart","D","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lake-forest"
"Marina Alessi","F","So","5","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","lake-forest"
"Kendra Broad","F","Jr","34","9","11","20","0.5882","12","24","1","3","0","0","2013-2014","lindenwood"
"Lyndsay Kirkham","F","So","34","6","10","16","0.4706","9","18","1","1","0","0","2013-2014","lindenwood"
"Jocelyn Slattery","F","Sr","33","6","9","15","0.4545","13","26","1","2","0","0","2013-2014","lindenwood"
"Alyssa West","F","Jr","34","7","5","12","0.3529","18","36","0","2","0","0","2013-2014","lindenwood"
"Katie Erickson","D","Sr","34","7","4","11","0.3235","14","36","1","5","0","0","2013-2014","lindenwood"
"Caitlyn Post","F","Jr","34","6","2","8","0.2353","12","24","1","1","0","0","2013-2014","lindenwood"
"Chelsea Witwicke","D","Sr","32","0","8","8","0.2500","5","10","0","0","0","0","2013-2014","lindenwood"
"Carrie Atkinson","D","Fr","34","2","4","6","0.1765","16","32","0","1","0","0","2013-2014","lindenwood"
"Brooke Peden","D","So","30","1","3","4","0.1333","2","4","0","1","0","0","2013-2014","lindenwood"
"Jordyn Constance","F","Jr","29","0","3","3","0.1034","16","43","0","0","0","0","2013-2014","lindenwood"
"Katie Nokelby","D","Fr","34","0","1","1","0.0294","14","28","0","0","0","0","2013-2014","lindenwood"
"Rachel Weich","D","So","34","0","1","1","0.0294","11","22","0","0","0","0","2013-2014","lindenwood"
"Saville Pickar","F","Fr","34","0","1","1","0.0294","10","20","0","0","0","0","2013-2014","lindenwood"
"Holly Dietzler","F","Fr","33","0","1","1","0.0303","4","8","0","0","0","0","2013-2014","lindenwood"
"Leah Elledge","F","Fr","31","0","1","1","0.0323","8","16","0","0","0","0","2013-2014","lindenwood"
"Alexis Molotky","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lindenwood"
"Megan Cox","D","Jr","34","0","0","0","0.0000","4","8","0","0","0","0","2013-2014","lindenwood"
"Sarah McGall","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lindenwood"
"Nicole Rash","F","Fr","34","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","lindenwood"
"Nicole Hensley","G","So","33","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","lindenwood"
"Morgan Church","F","Fr","17","0","0","0","0.0000","6","12","0","0","0","0","2013-2014","lindenwood"
"Audra Richards","F","So","31","15","3","18","0.5806","8","16","3","3","0","1","2013-2014","maine"
"Brianne Kilgour","F","Sr","31","7","8","15","0.4839","7","14","1","2","0","0","2013-2014","maine"
"Karissa Kirkup","F","Fr","30","5","8","13","0.4333","4","8","0","1","0","1","2013-2014","maine"
"Kelly McDonald","D","Sr","29","4","8","12","0.4138","7","14","1","0","0","0","2013-2014","maine"
"Hailey Browne","F","Jr","30","3","7","10","0.3333","19","49","0","1","0","1","2013-2014","maine"
"Jennifer More","F","Jr","31","2","7","9","0.2903","9","18","0","0","0","0","2013-2014","maine"
"Emilie Brigham","F","Fr","32","5","3","8","0.2500","2","4","0","0","0","0","2013-2014","maine"
"Brittany Huneke","D","Jr","30","2","5","7","0.2333","6","12","0","1","0","0","2013-2014","maine"
"Kayla Kaluzny","F/D","Sr","30","2","5","7","0.2333","6","12","0","0","0","0","2013-2014","maine"
"Brooklyn Langlois","D","So","32","1","6","7","0.2188","11","22","0","0","0","0","2013-2014","maine"
"Abbey Cook","F","So","30","3","2","5","0.1667","4","8","0","0","0","0","2013-2014","maine"
"Missy Denk","F","Sr","22","2","3","5","0.2273","2","4","1","0","0","0","2013-2014","maine"
"Kelsey MacSorley","D","So","30","1","4","5","0.1667","10","20","0","0","0","0","2013-2014","maine"
"Jess Vallotton","D","Fr","27","1","4","5","0.1852","5","10","0","1","0","0","2013-2014","maine"
"Eve Boissonneault","F","Fr","24","2","2","4","0.1667","2","4","0","2","0","0","2013-2014","maine"
"Kristin Gilmour","D","Fr","18","2","2","4","0.2222","6","12","0","2","0","0","2013-2014","maine"
"Katy Massey","F","Jr","32","2","2","4","0.1250","4","8","0","0","0","0","2013-2014","maine"
"Shawna Lesperance","F","So","28","2","2","4","0.1429","1","2","1","1","0","1","2013-2014","maine"
"Jillian Langtry","F","So","25","1","3","4","0.1600","2","4","0","0","0","0","2013-2014","maine"
"Jessica Hall","D","Jr","12","0","1","1","0.0833","2","4","0","0","0","0","2013-2014","maine"
"Natalie Robinson","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","maine"
"Meghann Treacy","G","Jr","27","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","maine"
"Morgan Sakundiak","F","Fr","11","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","maine"
"Mariah Fujimagari","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","maine"
"Anna Wright","D","Fr","10","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","maine"
"Sydney Asselstine","F","Jr","26","15","14","29","1.1154","3","6","2","6","1","0","2013-2014","manhattanville"
"Alla Traun","F","Jr","26","11","13","24","0.9231","18","36","2","4","0","0","2013-2014","manhattanville"
"Michele Meggiolaro","F","Jr","26","8","16","24","0.9231","7","14","1","1","1","0","2013-2014","manhattanville"
"Trenah Stauffer","D","Jr","26","4","9","13","0.5000","1","2","2","1","0","0","2013-2014","manhattanville"
"Rachael Morrison","D","Jr","26","2","9","11","0.4231","7","14","0","1","0","0","2013-2014","manhattanville"
"Taryn Harris","D","Fr","26","3","4","7","0.2692","18","36","0","0","0","0","2013-2014","manhattanville"
"Michaela Murdock","F","Fr","25","2","4","6","0.2400","0","0","0","0","0","0","2013-2014","manhattanville"
"Aubrey Bachand","F","Jr","26","3","0","3","0.1154","14","28","1","1","1","0","2013-2014","manhattanville"
"Caitlyn Beauvais","D","Sr","26","2","1","3","0.1154","12","24","0","0","1","0","2013-2014","manhattanville"
"Jerin Dinkins","F","Fr","26","2","1","3","0.1154","1","2","0","0","0","1","2013-2014","manhattanville"
"Lindsay Diot","F/D","Fr","20","1","2","3","0.1500","1","2","0","1","0","0","2013-2014","manhattanville"
"Maddy Seabrook","F","Fr","19","1","2","3","0.1579","0","0","0","0","0","0","2013-2014","manhattanville"
"Kyra Herbert","F","So","26","1","2","3","0.1154","2","4","0","0","0","0","2013-2014","manhattanville"
"Scotia Bellavance","F","Fr","26","0","3","3","0.1154","12","24","0","0","0","0","2013-2014","manhattanville"
"Kayley Romano","F","Fr","25","0","2","2","0.0800","2","4","0","0","0","0","2013-2014","manhattanville"
"Emma Rucinski","F","Fr","16","1","0","1","0.0625","2","4","0","0","0","0","2013-2014","manhattanville"
