"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Angie Wallace","F","Fr","30","1","2","3","0.1000","0","0","0","0","2001-2002","connecticut"
"Kathryn Scott","LW","Fr","11","0","0","0","0.0000","0","0","0","0","2001-2002","connecticut"
"Samantha Dexter","G","Fr","6","0","0","0","0.0000","0","0","0","0","2001-2002","connecticut"
"Lauren O'Connor","F","Fr","33","0","0","0","0.0000","0","0","0","0","2001-2002","connecticut"
"Shannon Murphy","G","Fr","31","0","0","0","0.0000","0","0","0","0","2001-2002","connecticut"
"Lisa Beck","D","Fr","35","0","0","0","0.0000","0","0","0","0","2001-2002","connecticut"
"Colleen Reid","F","Sr","24","14","15","29","1.2083","0","3","0","0","2001-2002","cortland"
"MaryAnn Knott","F/D","Fr","24","12","8","20","0.8333","1","2","0","1","2001-2002","cortland"
"Lindsay Davies","F","Fr","24","10","6","16","0.6667","1","1","1","0","2001-2002","cortland"
"Brooke Frank","F","Jr","24","5","9","14","0.5833","0","1","0","0","2001-2002","cortland"
"Stacy Tilton","F","Jr","23","7","4","11","0.4783","1","1","0","0","2001-2002","cortland"
"Leanne Scott","F","So","24","4","7","11","0.4583","1","0","0","0","2001-2002","cortland"
"Fawn Mayer","F","So","21","3","3","6","0.2857","1","0","0","0","2001-2002","cortland"
"Melisa Hohman","D","Jr","24","2","4","6","0.2500","1","2","0","0","2001-2002","cortland"
"Valerie Quebbemann","F","Sr","12","2","4","6","0.5000","0","0","0","0","2001-2002","cortland"
"Laura Totaro","F","Fr","24","3","2","5","0.2083","0","0","0","0","2001-2002","cortland"
"Heather Nelson","F","Fr","21","1","4","5","0.2381","0","0","0","0","2001-2002","cortland"
"Melissa Manning","F","Fr","24","1","3","4","0.1667","0","0","0","0","2001-2002","cortland"
"Jennifer DiDio","F","Jr","22","1","2","3","0.1364","0","0","0","0","2001-2002","cortland"
"Tara Caley","F","Fr","20","1","2","3","0.1500","1","0","0","0","2001-2002","cortland"
"Abby Brener","D","Fr","22","1","2","3","0.1364","0","0","0","0","2001-2002","cortland"
"Margaret Hannan","D","So","24","0","2","2","0.0833","0","0","0","0","2001-2002","cortland"
"Rachel Hutchinson","G","So","14","0","0","0","0.0000","0","0","0","0","2001-2002","cortland"
"Mandy Smock","G","Sr","11","0","0","0","0.0000","0","0","0","0","2001-2002","cortland"
"Tania Orenak","D","Fr","24","0","0","0","0.0000","0","0","0","0","2001-2002","cortland"
"Carly Haggard","F","Jr","32","37","33","70","2.1875","4","4","1","0","2001-2002","dartmouth"
"Kim McCullough","F","Sr","32","22","16","38","1.1875","3","3","1","1","2001-2002","dartmouth"
"Kristin King","F","Sr","32","11","24","35","1.0938","1","3","1","1","2001-2002","dartmouth"
"Meagan Walton","F","Fr","32","10","22","32","1.0000","2","3","0","0","2001-2002","dartmouth"
"Sarah Clark","F","So","32","12","17","29","0.9063","4","0","2","0","2001-2002","dartmouth"
"Cheryl Muranko","F","Fr","28","15","11","26","0.9286","3","2","1","0","2001-2002","dartmouth"
"Louise Pietrangelo","D","So","32","10","15","25","0.7813","0","1","0","0","2001-2002","dartmouth"
"Amy Catlin","F/D","Jr","32","6","12","18","0.5625","1","0","0","0","2001-2002","dartmouth"
"Danielle Grundy","F","Fr","32","6","11","17","0.5313","2","0","0","0","2001-2002","dartmouth"
"Lesley Reiart","D","So","32","1","13","14","0.4375","0","0","0","0","2001-2002","dartmouth"
"Lydia Wheatley","F","Jr","10","4","8","12","1.2000","1","1","0","0","2001-2002","dartmouth"
"Melissa Dolan","D","Sr","32","2","9","11","0.3438","2","0","0","0","2001-2002","dartmouth"
"Krista Dornfried","F","Fr","32","8","2","10","0.3125","1","0","0","0","2001-2002","dartmouth"
"Kristin Romberg","F/D","Sr","14","2","5","7","0.5000","0","0","0","0","2001-2002","dartmouth"
"Carolyn Steele","F","Jr","29","1","4","5","0.1724","0","0","1","0","2001-2002","dartmouth"
"Alana BreMiller","D","Fr","31","3","1","4","0.1290","0","1","0","0","2001-2002","dartmouth"
"Jillian Rockoff","D","Jr","32","1","3","4","0.1250","0","0","0","0","2001-2002","dartmouth"
"Alex Zagaria","D","Fr","31","0","4","4","0.1290","0","0","0","0","2001-2002","dartmouth"
"Amy Ferguson","G","Jr","29","0","0","0","0.0000","0","0","0","0","2001-2002","dartmouth"
"Kate Cochrane","G","Sr","4","0","0","0","0.0000","0","0","0","0","2001-2002","dartmouth"
"Laura Hurd","F","Fr","28","40","37","77","2.7500","9","4","3","0","2001-2002","elmira"
"Charissa Gawant","F","Fr","28","16","41","57","2.0357","1","6","0","0","2001-2002","elmira"
"Lindsay Palmer","F","Fr","28","14","30","44","1.5714","0","2","0","0","2001-2002","elmira"
"LeAnne Denman","D","Fr","28","19","18","37","1.3214","4","3","0","0","2001-2002","elmira"
"Michelle Rennie","F","So","28","11","22","33","1.1786","2","2","1","0","2001-2002","elmira"
"Teegon Black","F","Jr","27","8","18","26","0.9630","2","0","0","0","2001-2002","elmira"
"Shannon Sargent","F","Fr","27","11","9","20","0.7407","1","2","2","0","2001-2002","elmira"
"Amy Rudisill","F","Fr","28","8","9","17","0.6071","0","0","0","0","2001-2002","elmira"
"Megan Lafave","F","Fr","26","8","8","16","0.6154","2","0","1","0","2001-2002","elmira"
"Julie Clune","D","Fr","28","2","14","16","0.5714","0","0","0","0","2001-2002","elmira"
"Sarah Fewchuk","F","Fr","22","4","10","14","0.6364","0","0","0","0","2001-2002","elmira"
"Jenelle Bauer","D","Fr","26","5","8","13","0.5000","2","0","0","0","2001-2002","elmira"
"Maryse Simard","F","Fr","27","4","9","13","0.4815","0","0","1","0","2001-2002","elmira"
"Sonya Lynk","D","Fr","26","3","10","13","0.5000","1","0","0","0","2001-2002","elmira"
"Bronwyn Hart","D","Fr","28","7","4","11","0.3929","1","1","0","0","2001-2002","elmira"
"Leah Pabst","F","Fr","26","7","2","9","0.3462","0","0","0","0","2001-2002","elmira"
"Jessica Nadon","D","Fr","11","5","3","8","0.7273","0","0","0","0","2001-2002","elmira"
"Kristin Jodoin","F","Fr","22","3","5","8","0.3636","0","0","0","0","2001-2002","elmira"
"Shannon Fong","","","13","3","3","6","0.4615","1","0","0","0","2001-2002","elmira"
"Hilary Davis","F","Fr","1","0","0","0","0.0000","0","0","0","0","2001-2002","elmira"
"Edith Racine","G","Fr","18","0","0","0","0.0000","0","0","0","0","2001-2002","elmira"
"Kristin Lillie","G","Fr","12","0","0","0","0.0000","0","0","0","0","2001-2002","elmira"
"Jessica Smith","F","Fr","4","0","0","0","0.0000","0","0","0","0","2001-2002","elmira"
"Sarah Moe","RW","Sr","30","31","27","58","1.9333","8","7","3","2","2001-2002","gustavus-adolphus"
"MacKenzie Stensland","F","Sr","30","23","19","42","1.4000","2","4","4","0","2001-2002","gustavus-adolphus"
"Ann Katz","F","So","30","20","20","40","1.3333","1","6","0","0","2001-2002","gustavus-adolphus"
"Katie Deschneau","F","So","30","17","19","36","1.2000","3","2","2","0","2001-2002","gustavus-adolphus"
"Laura Stypulkowski","F","Fr","29","11","17","28","0.9655","1","0","0","0","2001-2002","gustavus-adolphus"
"Nicole Guimond","F","Jr","30","11","11","22","0.7333","4","1","0","0","2001-2002","gustavus-adolphus"
"Bobee Jo Lang","D","Fr","30","11","9","20","0.6667","4","4","0","0","2001-2002","gustavus-adolphus"
"Ellen Doyle","D","So","30","5","15","20","0.6667","0","2","0","0","2001-2002","gustavus-adolphus"
"Kirsten Olson","LW","Jr","28","4","10","14","0.5000","0","1","0","0","2001-2002","gustavus-adolphus"
"Dagney Johnson","D","Fr","30","1","8","9","0.3000","0","0","0","0","2001-2002","gustavus-adolphus"
"Linnea Carlson","D","Sr","9","2","6","8","0.8889","0","1","1","0","2001-2002","gustavus-adolphus"
"Anna Stenstrom","F","Fr","27","5","2","7","0.2593","0","0","0","0","2001-2002","gustavus-adolphus"
"Leah Erickson","D","Fr","30","2","5","7","0.2333","0","0","0","0","2001-2002","gustavus-adolphus"
"Becky Neitzke","D","Fr","27","2","3","5","0.1852","0","0","0","0","2001-2002","gustavus-adolphus"
"Molly O'Donnell","G","So","15","1","1","2","0.1333","0","0","0","0","2001-2002","gustavus-adolphus"
"Mia Langsjoen","F","Fr","28","0","2","2","0.0714","0","0","0","0","2001-2002","gustavus-adolphus"
"Julie Miller","F","Fr","27","0","1","1","0.0370","0","0","0","0","2001-2002","gustavus-adolphus"
"Natalie Rosengren","D","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","gustavus-adolphus"
"Kendall Baumgartner","","","2","0","0","0","0.0000","0","0","0","0","2001-2002","gustavus-adolphus"
"Jill Robinson","G","","3","0","0","0","0.0000","0","0","0","0","2001-2002","gustavus-adolphus"
"Michelle Schaefer","G","","1","0","0","0","0.0000","0","0","0","0","2001-2002","gustavus-adolphus"
"Kristen Bigham","F","So","26","0","0","0","0.0000","0","0","0","0","2001-2002","gustavus-adolphus"
"Anne Kautzer","G","Fr","18","0","0","0","0.0000","0","0","0","0","2001-2002","gustavus-adolphus"
"Paula Dady","LW","Jr","24","21","10","31","1.2917","3","1","1","0","2001-2002","hamilton"
"Marissa Halligan","F","Fr","24","15","15","30","1.2500","4","1","0","0","2001-2002","hamilton"
"Eden Self","F","So","24","7","21","28","1.1667","0","1","0","0","2001-2002","hamilton"
"Emily Koren","F","Jr","24","8","7","15","0.6250","1","1","1","0","2001-2002","hamilton"
"Jessica Morin","F","Fr","24","3","10","13","0.5417","0","0","0","0","2001-2002","hamilton"
"Heather Hoffay","F","Jr","24","3","6","9","0.3750","0","0","0","0","2001-2002","hamilton"
"Amy Becker","D","So","24","2","4","6","0.2500","0","0","0","0","2001-2002","hamilton"
"Coleen MacNally","D","Fr","24","2","4","6","0.2500","0","0","0","0","2001-2002","hamilton"
"Sarah Baldwin","D","So","24","1","5","6","0.2500","0","0","0","0","2001-2002","hamilton"
"Nathanna Allen","RW","Jr","16","0","4","4","0.2500","0","0","0","0","2001-2002","hamilton"
"Alex Koerte","F/D","So","23","0","2","2","0.0870","0","0","0","0","2001-2002","hamilton"
"Jen Kroleski","G","Jr","24","0","1","1","0.0417","0","0","0","0","2001-2002","hamilton"
"Meghan Murray-Merriman","F","So","20","0","1","1","0.0500","0","0","0","0","2001-2002","hamilton"
"Alison Cherry","F","Jr","1","0","0","0","0.0000","0","0","0","0","2001-2002","hamilton"
"Margaret Sayer","D","Sr","7","0","0","0","0.0000","0","0","0","0","2001-2002","hamilton"
"Meghan Mahoney","D","Fr","27","23","18","41","1.5185","1","4","0","0","2001-2002","holy-cross"
"Elizabeth Campbell","D","So","27","11","23","34","1.2593","3","3","0","0","2001-2002","holy-cross"
"Virginia Halloran","F","Sr","27","13","14","27","1.0000","2","1","0","0","2001-2002","holy-cross"
"Rachelle Beaudoin","F","So","27","10","15","25","0.9259","2","1","2","0","2001-2002","holy-cross"
"Erin Williams","D","Jr","25","10","6","16","0.6400","1","1","0","0","2001-2002","holy-cross"
"Dara Reppucci","D","So","27","6","7","13","0.4815","2","1","0","0","2001-2002","holy-cross"
"Kimberly Scinto","F","Fr","26","4","7","11","0.4231","0","0","0","0","2001-2002","holy-cross"
"Stephanie Lieblich","F","Sr","27","5","5","10","0.3704","0","1","1","0","2001-2002","holy-cross"
"Lindsey Jean","D","So","27","4","5","9","0.3333","0","0","0","0","2001-2002","holy-cross"
"Caitlin Andrew","D","So","26","5","3","8","0.3077","0","1","1","0","2001-2002","holy-cross"
"Allison Hogan","D","So","27","1","7","8","0.2963","0","0","0","0","2001-2002","holy-cross"
"Mary Ellen Conforti","F","Sr","25","2","4","6","0.2400","0","0","0","0","2001-2002","holy-cross"
"Molly Corkery","F","Fr","12","2","3","5","0.4167","0","0","0","0","2001-2002","holy-cross"
"Shauna Kilcoyne","F","Sr","26","2","2","4","0.1538","1","0","0","0","2001-2002","holy-cross"
"Jenelle DiSanto","G","Jr","26","0","0","0","0.0000","0","0","0","0","2001-2002","holy-cross"
"Vanessa Jones","G","Fr","7","0","0","0","0.0000","0","0","0","0","2001-2002","holy-cross"
"Robyn Slater","F","Jr","24","22","5","27","1.1250","3","4","1","0","2001-2002","lake-forest"
"Lindsey Wild","F","Fr","24","5","15","20","0.8333","1","1","0","0","2001-2002","lake-forest"
"Robyn Shea","F","Fr","21","6","4","10","0.4762","1","2","0","0","2001-2002","lake-forest"
"Lydia Groskin","F","So","24","5","5","10","0.4167","0","1","0","0","2001-2002","lake-forest"
"Michelle Pickles","F","Fr","24","5","4","9","0.3750","1","0","0","0","2001-2002","lake-forest"
"Nichole Greco","F","Fr","22","3","4","7","0.3182","0","1","0","0","2001-2002","lake-forest"
"Sara Shepherd","D","Fr","24","0","2","2","0.0833","0","0","0","0","2001-2002","lake-forest"
"Laura Beebe","F","So","24","0","2","2","0.0833","0","0","0","0","2001-2002","lake-forest"
"Sara Finesilver","F","So","24","1","0","1","0.0417","0","0","0","0","2001-2002","lake-forest"
"Siobham Findlay","D","So","5","1","0","1","0.2000","0","0","0","0","2001-2002","lake-forest"
"Wini Alves","D","Fr","13","0","1","1","0.0769","0","0","0","0","2001-2002","lake-forest"
"Lara Scheibner","G","Jr","16","0","0","0","0.0000","0","0","0","0","2001-2002","lake-forest"
"Michelle Heffel","F","Sr","24","0","0","0","0.0000","0","0","0","0","2001-2002","lake-forest"
"Kate McDermott","F/D","Fr","24","0","0","0","0.0000","0","0","0","0","2001-2002","lake-forest"
"Theresa Taylor","G","So","24","0","0","0","0.0000","0","0","0","0","2001-2002","lake-forest"
"Haley Birnbaum","G","","2","0","0","0","0.0000","0","0","0","0","2001-2002","lake-forest"
"Steph Scott","D","Fr","5","0","0","0","0.0000","0","0","0","0","2001-2002","lake-forest"
"Nichelle Simon","D","Fr","23","10","3","13","0.5652","2","1","0","0","2001-2002","hamline"
"Jessica Flannigan","F","So","25","6","7","13","0.5200","0","0","0","0","2001-2002","hamline"
"Emily Gross","F","Fr","25","8","3","11","0.4400","1","2","0","0","2001-2002","hamline"
"Angie Erickson","D","So","25","5","6","11","0.4400","0","0","0","0","2001-2002","hamline"
"Jeanne Schipper-Jobe","F","So","22","6","3","9","0.4091","0","0","1","0","2001-2002","hamline"
"Kiara Kelley","F","So","23","3","3","6","0.2609","1","0","1","0","2001-2002","hamline"
"Mandy Selden","F","So","25","1","3","4","0.1600","0","0","1","0","2001-2002","hamline"
"Nicole Dutton","F","Fr","22","1","2","3","0.1364","0","0","0","0","2001-2002","hamline"
"Regina Voracek","D","Fr","19","0","2","2","0.1053","0","0","0","0","2001-2002","hamline"
"Ashley Hounslow","","","13","0","1","1","0.0769","0","0","0","0","2001-2002","hamline"
"Bridget Healy","F/D","Fr","22","0","1","1","0.0455","0","0","0","0","2001-2002","hamline"
"Amber Winn","D","Jr","21","0","1","1","0.0476","0","0","0","0","2001-2002","hamline"
"Kristin Bedell","F","Sr","24","0","0","0","0.0000","0","0","0","0","2001-2002","hamline"
"Emily Krinhop","G","So","21","0","0","0","0.0000","0","0","0","0","2001-2002","hamline"
"Jessica Rice","D","Fr","3","0","0","0","0.0000","0","0","0","0","2001-2002","hamline"
"Claire Reber","G","Fr","9","0","0","0","0.0000","0","0","0","0","2001-2002","hamline"
"Meagan Aarts","F","So","35","25","22","47","1.3429","1","4","0","0","2001-2002","maine"
"Karen Droog","F","So","30","25","12","37","1.2333","2","6","0","1","2001-2002","maine"
"Kelly Nelson","D","Sr","35","4","18","22","0.6286","1","1","0","0","2001-2002","maine"
"Nicole Munro","F","Jr","34","8","11","19","0.5588","1","0","1","0","2001-2002","maine"
"Cheryl White","F","Fr","35","6","11","17","0.4857","1","0","0","0","2001-2002","maine"
"Jarin Sjogren","F","Jr","20","5","12","17","0.8500","1","4","0","0","2001-2002","maine"
"Jamie Hill","F","So","19","8","7","15","0.7895","1","1","0","0","2001-2002","maine"
"Tristan Desmet","F","Fr","35","8","7","15","0.4286","2","1","1","0","2001-2002","maine"
"Andrea Steranko","F","Fr","23","6","7","13","0.5652","2","1","0","0","2001-2002","maine"
"Tracy Caridade","D","Sr","31","5","8","13","0.4194","0","2","0","0","2001-2002","maine"
"Cindy Biron","F","Jr","26","4","7","11","0.4231","2","2","1","0","2001-2002","maine"
"Naomi Smethurst","D","So","35","0","10","10","0.2857","0","0","0","0","2001-2002","maine"
"Cailee Heggestad","F","Jr","21","4","4","8","0.3810","1","2","0","0","2001-2002","maine"
"Laura Maddin","D","Fr","33","1","6","7","0.2121","1","0","0","0","2001-2002","maine"
"Lee Anne Irwin","D","Sr","32","2","4","6","0.1875","0","0","0","0","2001-2002","maine"
"Emily Stevens","F","So","31","2","4","6","0.1935","0","0","0","0","2001-2002","maine"
"Esther Granville","F","Sr","35","1","5","6","0.1714","0","0","0","0","2001-2002","maine"
"Rebecca Ouellet","D","So","29","1","4","5","0.1724","0","0","0","0","2001-2002","maine"
"Rebecca Culver","F","Fr","32","1","3","4","0.1250","0","0","0","0","2001-2002","maine"
"Christine Lane","F","Jr","12","1","0","1","0.0833","0","0","0","0","2001-2002","maine"
"Amanda Cronin","G","Sr","10","0","0","0","0.0000","0","0","0","0","2001-2002","maine"
"Dawn Froats","G","Jr","13","0","0","0","0.0000","0","0","0","0","2001-2002","maine"
"Lara Smart","G","So","14","0","0","0","0.0000","0","0","0","0","2001-2002","maine"
"Cherie Stewart","F","Fr","26","31","16","47","1.8077","6","2","0","0","2001-2002","manhattanville"
"Annie Annunziato","F","So","27","13","29","42","1.5556","0","0","0","0","2001-2002","manhattanville"
"Ali Annunziato","F","So","27","14","27","41","1.5185","1","0","2","1","2001-2002","manhattanville"
"Melissa Hawkins","F","So","26","18","20","38","1.4615","1","3","0","1","2001-2002","manhattanville"
"Kristin Sahlem","F","Jr","26","14","21","35","1.3462","2","1","0","0","2001-2002","manhattanville"
"Melanie Grover","F","So","27","10","18","28","1.0370","3","1","0","0","2001-2002","manhattanville"
"Nicole Blais","F","Fr","26","14","10","24","0.9231","3","2","0","0","2001-2002","manhattanville"
"Amanda Zimecki","F","So","26","13","8","21","0.8077","3","0","0","0","2001-2002","manhattanville"
"Emily Duer","F","So","27","9","10","19","0.7037","1","1","0","0","2001-2002","manhattanville"
"Lindsey Dorval","F","Jr","24","6","7","13","0.5417","1","0","0","0","2001-2002","manhattanville"
"Nicole Stephens","D","Jr","27","4","9","13","0.4815","0","2","0","0","2001-2002","manhattanville"
"Lindsey Paulsrud","F","Jr","26","4","7","11","0.4231","1","1","0","0","2001-2002","manhattanville"
"Kim Hayden","D","Fr","26","4","6","10","0.3846","0","1","0","0","2001-2002","manhattanville"
"Kelly-Ann Wojciechowski","F/D","Fr","26","2","7","9","0.3462","0","0","0","0","2001-2002","manhattanville"
"Thelma Kynalis","F","So","18","2","6","8","0.4444","0","0","0","0","2001-2002","manhattanville"
"Meredith Callinan","F","So","26","0","8","8","0.3077","0","0","0","0","2001-2002","manhattanville"
"Jennifer Mulick","F/D","Fr","25","2","3","5","0.2000","1","1","0","0","2001-2002","manhattanville"
"Tara Behan","F","So","19","3","1","4","0.2105","0","1","0","0","2001-2002","manhattanville"
"Kendra Snow","D","So","6","1","0","1","0.1667","0","0","0","0","2001-2002","manhattanville"
"Katie Alexander","G","Jr","4","0","0","0","0.0000","0","0","0","0","2001-2002","manhattanville"
"Renee Kirnan","G","So","13","0","0","0","0.0000","0","0","0","0","2001-2002","manhattanville"
"Nicole Elliott","G","Fr","15","0","0","0","0.0000","0","0","0","0","2001-2002","manhattanville"
"Sara McDonald","F","Fr","33","17","12","29","0.8788","4","4","0","2","2001-2002","mercyhurst"
"Chrissy Yule","F","Fr","32","11","14","25","0.7813","4","5","0","0","2001-2002","mercyhurst"
"Lyndsay Barch","F","So","33","13","9","22","0.6667","1","4","1","1","2001-2002","mercyhurst"
"C.J. Ireland","F","Jr","33","6","15","21","0.6364","1","2","0","1","2001-2002","mercyhurst"
"Britney Millar","F/D","So","32","9","11","20","0.6250","2","3","1","0","2001-2002","mercyhurst"
"Lindsay Dellow","F","Fr","33","12","7","19","0.5758","4","2","0","0","2001-2002","mercyhurst"
"Jennifer Jeffrey","D","Jr","33","3","16","19","0.5758","0","0","0","0","2001-2002","mercyhurst"
"Randi Pilger","D","Jr","33","8","7","15","0.4545","1","5","0","0","2001-2002","mercyhurst"
"Jessica Dillabough","F","So","31","5","9","14","0.4516","1","1","1","1","2001-2002","mercyhurst"
"Elizabeth Betteridge","D","Jr","33","3","8","11","0.3333","1","1","0","0","2001-2002","mercyhurst"
"Kelly Raycroft","F","So","33","1","9","10","0.3030","0","0","0","0","2001-2002","mercyhurst"
"Seanna Murphy","F","Jr","30","3","5","8","0.2667","2","0","0","0","2001-2002","mercyhurst"
"Mariann MacDougall","D","Jr","33","3","3","6","0.1818","1","1","0","0","2001-2002","mercyhurst"
"K.C. Gallo","F","Jr","13","2","4","6","0.4615","0","2","0","0","2001-2002","mercyhurst"
"Tracy Logan","C","Jr","32","3","0","3","0.0938","1","0","0","0","2001-2002","mercyhurst"
"Christy Vinge","F","Jr","33","2","1","3","0.0909","1","0","0","0","2001-2002","mercyhurst"
"Rachelle Haight","D","Fr","25","1","1","2","0.0800","0","1","0","0","2001-2002","mercyhurst"
"Natalie Schembri","D","Jr","31","0","2","2","0.0645","0","0","0","0","2001-2002","mercyhurst"
"Tiffany Ribble","G","Jr","17","0","1","1","0.0588","0","0","0","0","2001-2002","mercyhurst"
"Kerry Ryan","F","Jr","26","0","1","1","0.0385","0","0","0","0","2001-2002","mercyhurst"
"Sondra Sherman","D","Fr","7","0","0","0","0.0000","0","0","0","0","2001-2002","mercyhurst"
"Kim Raymond","G","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","mercyhurst"
"Desirae Clark","G","Fr","18","0","0","0","0.0000","0","0","0","0","2001-2002","mercyhurst"
"Amber Neil","D","Jr","22","18","15","33","1.5000","3","6","1","0","2001-2002","middlebury"
"Erin Neil","D","Jr","22","12","17","29","1.3182","3","2","0","0","2001-2002","middlebury"
"Lorna Gifis","F","Fr","20","9","14","23","1.1500","2","1","1","0","2001-2002","middlebury"
"Kristin Reid","F","So","21","9","10","19","0.9048","3","4","1","0","2001-2002","middlebury"
"Laurie Richmond","F","Sr","22","8","11","19","0.8636","0","1","0","0","2001-2002","middlebury"
"Catherine Elkins","D","Sr","22","5","14","19","0.8636","0","0","0","0","2001-2002","middlebury"
"Angela Kapus","F","Jr","20","10","7","17","0.8500","1","3","0","0","2001-2002","middlebury"
"Meghan Stone","F","Fr","20","9","8","17","0.8500","1","3","0","0","2001-2002","middlebury"
"Rose Babst","D","Fr","21","6","6","12","0.5714","3","1","0","0","2001-2002","middlebury"
"Nina Kieves","F","Sr","20","3","5","8","0.4000","1","0","0","0","2001-2002","middlebury"
"Jean Butler","F","So","21","1","7","8","0.3810","0","0","0","0","2001-2002","middlebury"
"Nico Kieves","D","Sr","23","1","6","7","0.3043","0","1","0","0","2001-2002","middlebury"
"Heather Wende","D","So","18","0","6","6","0.3333","0","0","0","0","2001-2002","middlebury"
"Molly Turco","D","So","18","3","2","5","0.2778","1","0","0","0","2001-2002","middlebury"
"Audrey Pellerin","D","Jr","22","1","4","5","0.2273","0","0","0","0","2001-2002","middlebury"
"Lindsay Jones","F","Fr","18","2","2","4","0.2222","0","0","0","0","2001-2002","middlebury"
"Allison Liati","D","Fr","11","1","3","4","0.3636","1","0","0","0","2001-2002","middlebury"
"Anna Hastings","F","Sr","18","1","2","3","0.1667","0","0","0","0","2001-2002","middlebury"
"Jackie Cohen","D","Fr","15","0","3","3","0.2000","0","0","0","0","2001-2002","middlebury"
"Lynette Cassidy","D","Sr","20","0","3","3","0.1500","0","0","0","0","2001-2002","middlebury"
"Abigail Lamb","F","So","12","1","1","2","0.1667","0","0","0","0","2001-2002","middlebury"
"Gabrielle Fonseca","F","So","6","1","0","1","0.1667","0","0","0","0","2001-2002","middlebury"
"Kati Madouros","G","So","10","0","0","0","0.0000","0","0","0","0","2001-2002","middlebury"
"Megan Hutchinson","G","Sr","14","0","0","0","0.0000","0","0","0","0","2001-2002","middlebury"
"Nicole Corriero","F","Fr","31","32","30","62","2.0000","5","9","0","1","2001-2002","harvard"
"Kalen Ingram","LW","Jr","31","14","34","48","1.5484","3","5","0","0","2001-2002","harvard"
"Tracy Catlin","RW","Jr","31","12","14","26","0.8387","2","5","0","0","2001-2002","harvard"
"Pamela Van Reesema","D","Jr","31","6","18","24","0.7742","2","4","0","0","2001-2002","harvard"
"Jamie Hagerman","D","Jr","31","4","19","23","0.7419","1","0","0","0","2001-2002","harvard"
"Lauren McAuliffe","F","So","31","9","13","22","0.7097","1","4","0","1","2001-2002","harvard"
"Katherine Sweet","F","Fr","31","11","8","19","0.6129","0","3","0","0","2001-2002","harvard"
"Mina Pell","F","So","29","6","7","13","0.4483","2","0","0","0","2001-2002","harvard"
"Ashley Banfield","D","Fr","20","3","9","12","0.6000","0","1","0","0","2001-2002","harvard"
"Ali Crum","F","Fr","31","5","1","6","0.1935","2","0","1","0","2001-2002","harvard"
"Vanessa Bazzocchi","RW","Sr","31","1","4","5","0.1613","0","0","0","0","2001-2002","harvard"
"Emily Haigh","D","Fr","31","2","2","4","0.1290","0","0","0","0","2001-2002","harvard"
"Sarah Holbrook","F","Fr","31","2","2","4","0.1290","0","0","0","0","2001-2002","harvard"
"Louise Chim","D","Fr","31","0","2","2","0.0645","0","0","0","0","2001-2002","harvard"
"Alison Kuusisto","G","Sr","21","0","0","0","0.0000","0","0","0","0","2001-2002","harvard"
"Emily Smith","G","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","harvard"
"Jessica Ruddock","G","So","9","0","0","0","0.0000","0","0","0","0","2001-2002","harvard"
"Katie Jacques","F","Jr","23","24","20","44","1.9130","9","4","1","0","2001-2002","concordia-mn"
"Lindsay Kurtis","F","So","23","14","19","33","1.4348","1","2","0","0","2001-2002","concordia-mn"
"Annie Knierim","F/D","Jr","23","17","11","28","1.2174","3","3","2","1","2001-2002","concordia-mn"
"Jenai Estrada","D","So","23","5","8","13","0.5652","0","1","0","0","2001-2002","concordia-mn"
"Sandra Ryden","","","23","3","8","11","0.4783","0","1","1","0","2001-2002","concordia-mn"
"Lindsay Czarnecki","C","Fr","23","2","6","8","0.3478","0","0","0","0","2001-2002","concordia-mn"
"Christine Kleven","F","Sr","23","6","1","7","0.3043","0","1","0","1","2001-2002","concordia-mn"
"Kate Anderson","C","Jr","23","0","4","4","0.1739","0","0","0","0","2001-2002","concordia-mn"
"Anna Grafstrom","C","Sr","23","0","4","4","0.1739","0","0","0","0","2001-2002","concordia-mn"
"Charity Hartzell","D","So","23","0","3","3","0.1304","0","0","0","0","2001-2002","concordia-mn"
"Jennie Berger","W","Jr","9","2","0","2","0.2222","0","0","1","0","2001-2002","concordia-mn"
"Trish Hulse","D","Jr","23","0","2","2","0.0870","0","0","0","0","2001-2002","concordia-mn"
"Kristi Stahl","W","Jr","23","0","2","2","0.0870","0","0","0","0","2001-2002","concordia-mn"
"Missy Dassinger","F","Fr","21","0","1","1","0.0476","0","0","0","0","2001-2002","concordia-mn"
"Teka Parks","F","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","concordia-mn"
"Jamie Savage","G","Fr","5","0","0","0","0.0000","0","0","0","0","2001-2002","concordia-mn"
"Lyndi Bell","D","Fr","23","0","0","0","0.0000","0","0","0","0","2001-2002","concordia-mn"
"Ann Edwards","F","So","9","0","0","0","0.0000","0","0","0","0","2001-2002","concordia-mn"
"Anna Birgenheier","D","So","21","0","0","0","0.0000","0","0","0","0","2001-2002","concordia-mn"
"Shyla Wilson","G","Jr","21","0","0","0","0.0000","0","0","0","0","2001-2002","concordia-mn"
"Megan Tepper","D","Fr","12","2","3","5","0.4167","0","1","0","0","2001-2002","new-england-college"
