Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Lauren Nowierski	D	Fr	21	1	3	4	0.1905	0	0	0	0
Alison Wong	G	Fr	17	2	1	3	0.1765	0	0	0	0
Erin Mellencamp	F	So	21	2	1	3	0.1429	0	0	1	0
Cheryl Texin	F	Fr	17	1	2	3	0.1765	0	0	0	0
Leah Windhorst	D	So	21	0	3	3	0.1429	0	0	0	0
Betty Zheng	F	So	21	0	2	2	0.0952	0	0	0	0
Becky Romatowski	F/D	Fr	21	0	2	2	0.0952	0	0	0	0
Jacque Tio	F	Fr	17	1	0	1	0.0588	0	0	0	0
Mallory Briggs	F	Jr	21	1	0	1	0.0476	0	0	0	0
Sarah Bird	F	So	12	1	0	1	0.0833	0	0	0	0
Cara Toretta	D	So	19	0	1	1	0.0526	0	0	0	0
Jennifer Selby	F/D	Sr	17	0	0	0	0.0000	0	0	0	0
Meena Shah	F	So	20	0	0	0	0.0000	0	0	0	0
Jennifer Blundo	F/D	Sr	4	0	0	0	0.0000	0	0	0	0
Maithilee Kunda	F	Fr	5	0	0	0	0.0000	0	0	0	0
Regina Sullivan	G	So	18	0	0	0	0.0000	0	0	0	0
June Rhee	F	Fr	9	0	0	0	0.0000	0	0	0	0
Christine Thai	F	Fr	21	0	0	0	0.0000	0	0	0	0
Olivia Leitermann	F	Fr	21	0	0	0	0.0000	0	0	0	0
Alana Lafferty	G	So	15	0	0	0	0.0000	0	0	0	0
Elizabeth Ward	F	Fr	19	0	0	0	0.0000	0	0	0	0
Robin Nance	F	Fr	19	0	0	0	0.0000	0	0	0	0
Jackie Lai	F	So	4	0	0	0	0.0000	0	0	0	0
