Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jordan Ott	F	Sr	26	14	9	23	0.8846	9	18	1	6	0	1
Anna-Rose Bertin	F	Jr	26	12	4	16	0.6154	3	6	2	4	0	1
Amanda Peterson	F	Sr	26	7	6	13	0.5000	4	8	2	3	0	1
Jaci Morr	F	Jr	26	6	6	12	0.4615	7	14	0	1	0	0
Brenna Wilson	F	Jr	26	3	9	12	0.4615	3	6	3	2	0	0
Delphine Léonard	D	Fr	26	3	8	11	0.4231	1	2	1	2	0	1
Jenna Patterson	F	So	26	4	5	9	0.3462	15	30	1	2	0	0
Rylie Murray	D	So	26	2	5	7	0.2692	2	4	0	2	0	0
Kaylen Van Wagner	D	Sr	26	0	6	6	0.2308	10	20	0	0	0	0
Shelbi Thacker	D	Fr	26	0	4	4	0.1538	7	14	0	0	0	0
Nicole Watson	D	So	8	0	4	4	0.5000	6	12	0	0	0	0
Madison Smith	D	Sr	26	1	2	3	0.1154	5	10	1	1	0	0
Karina Villalobos	F/D	Fr	26	1	1	2	0.0769	11	22	1	0	0	0
Tatum Walber	F	So	25	0	2	2	0.0800	8	16	0	0	0	0
Lucy Condon	F	Fr	26	0	1	1	0.0385	5	10	0	0	0	0
Kayla McCabe	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Lane Perl	F	Fr	9	0	0	0	0.0000	4	8	0	0	0	0
Nicole Whitesell	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Alexa Pfeiffer	G	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Taylor Marcellus	F	Jr	26	0	0	0	0.0000	7	14	0	0	0	0
Kady Hart	D	Sr	26	0	0	0	0.0000	5	10	0	0	0	0
