Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Gretchen Leyendecker	F	Jr	25	8	5	13	0.5200	7	14	0	4	0	0
Jennifer Yelle	F	So	25	5	6	11	0.4400	1	2	0	2	0	0
Kerri Graske	F	So	23	5	6	11	0.4783	12	24	0	0	1	0
Amie Ernst	F	So	24	6	3	9	0.3750	8	16	2	3	1	0
Andrea Parsons	F	So	25	1	7	8	0.3200	11	22	0	1	0	0
Catherine Pollock	D	Fr	25	0	6	6	0.2400	11	22	0	0	0	0
Ashley Olson	F/D	Fr	22	3	2	5	0.2273	14	28	0	1	0	0
Kaley Flynn	F	Fr	20	1	4	5	0.2500	3	6	0	0	0	0
Holly Reinking	F	Jr	15	2	2	4	0.2667	8	19	0	1	0	0
Katelyn Bounds	D	So	25	1	3	4	0.1600	12	24	0	1	0	0
Mara Kohl	D	Fr	24	2	1	3	0.1250	10	23	1	0	0	0
Kelly Fladebo	F	So	25	1	2	3	0.1200	2	4	0	0	0	0
Rachel Welz	D	So	25	2	0	2	0.0800	12	24	0	0	0	0
Alex Carlson	F/D	Fr	23	0	2	2	0.0870	8	16	0	0	0	0
Sarah Williams	D	Fr	8	1	0	1	0.1250	6	12	0	0	0	0
Karlyn Sturtevant	F	Fr	21	0	1	1	0.0476	4	8	0	0	0	0
Brenna Gould	D	So	25	0	1	1	0.0400	6	12	0	0	0	0
Courtney Schirmers	F/D	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
Ashley Nyquist	F	Fr	24	0	0	0	0.0000	2	4	0	0	0	0
Lauren Herzog	G	So	18	0	0	0	0.0000	1	2	0	0	0	0
Janae Coauette	F/C	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
Megan Forcier	F	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Abbie Helminen	G	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Erika Hartel	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Emily Wigstrom	D	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
