Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sierra Meiners	D	So	25	9	5	14	0.5600	18	36	0	0	2	0
Kimberly Harter	F	Jr	25	2	4	6	0.2400	5	10	0	0	0	0
Alena Fiala	F	Jr	24	3	1	4	0.1667	11	44	0	1	0	0
Brock Nelsen	F	Jr	25	1	3	4	0.1600	9	18	0	0	0	0
Natasha Kern	F	Fr	25	2	0	2	0.0800	6	12	0	0	0	0
Sara Martin	F	Jr	17	2	0	2	0.1176	11	22	0	0	0	0
Hannah McCormick	F	Fr	25	1	1	2	0.0800	5	10	0	0	0	0
Catlin Siegel	D	Fr	25	0	2	2	0.0800	9	18	0	0	0	0
Abby Gallaher	F	Sr	25	0	2	2	0.0800	5	10	0	0	0	0
Jazmine Miley	D	So	18	0	2	2	0.1111	21	42	0	0	0	0
Kallin Morris	F	Fr	25	0	2	2	0.0800	3	6	0	0	0	0
Theresa Wolf	F	Jr	25	0	1	1	0.0400	8	16	0	0	0	0
Sydney Hernalsteen	F	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Sarah Hockings	D	Fr	23	0	0	0	0.0000	2	4	0	0	0	0
Brighid O'Malley	F	Fr	11	0	0	0	0.0000	3	6	0	0	0	0
Taylor Gustafson	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Breanna Merriam	G	Jr	10	0	0	0	0.0000	0	0	0	0	0	0
