Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kim Herring	F	Sr	22	13	9	22	1.0000	2	4	2	3	0	0
Stephanie Slinde	F	So	27	7	13	20	0.7407	13	26	1	3	1	0
Jessica Dare	F	Sr	27	11	8	19	0.7037	10	20	1	2	0	0
Angie Chronis	D	Jr	27	2	15	17	0.6296	7	14	0	0	0	0
Emily Wybo	F	Fr	27	3	13	16	0.5926	14	28	1	2	0	0
Morgan Pope	F	Fr	24	7	7	14	0.5833	3	6	2	2	0	0
Laura Reckdenwald	F	Fr	27	6	6	12	0.4444	5	10	1	1	1	0
Jenn Caldwell	F	Jr	27	6	5	11	0.4074	8	16	1	0	0	0
Maeve Connelly	F	So	27	4	5	9	0.3333	6	12	2	0	1	0
Marissa Weber	F	Fr	13	5	1	6	0.4615	1	2	3	1	0	0
Sarah Gilbride	D	So	27	2	4	6	0.2222	9	18	0	1	0	0
Molly Wallner	D	Sr	27	2	3	5	0.1852	7	14	1	1	0	0
Mira Trebilcock	F	Sr	18	2	3	5	0.2778	1	2	0	0	0	0
Torey Crown	D	Fr	26	1	3	4	0.1538	16	32	0	0	0	0
Stephanie Quintin	F	Fr	9	1	2	3	0.3333	0	0	0	0	0	0
Erin Shamley	D	Fr	27	1	2	3	0.1111	5	10	0	0	0	0
Stacey Dierking	G	So	18	0	0	0	0.0000	0	0	0	0	0	0
Jenna Brankin	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Camille Biard	D	Fr	16	0	0	0	0.0000	5	10	0	0	0	0
