Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tori Charron	F	Sr	31	29	17	46	1.4839	4	8	10	10	0	1
Madyson Moore	F	Jr	22	14	4	18	0.8182	7	14	2	0	1	0
Emily MacKinnon	F	Sr	28	8	10	18	0.6429	13	26	1	2	0	0
Kaycie Anderson	F	Jr	31	5	13	18	0.5806	4	8	1	1	0	0
Brittany Sharman	D	Sr	30	1	17	18	0.6000	7	14	1	0	0	0
Kayla Parsons	D	Sr	31	0	18	18	0.5806	5	10	0	0	0	0
Marie-Philip Guay	D	Sr	28	6	10	16	0.5714	10	20	1	2	0	0
Haley Gibson	F	Sr	31	6	10	16	0.5161	5	10	0	2	0	0
Taylor Cross	D	So	29	3	13	16	0.5517	4	8	1	2	0	0
Adelle Murphy	F	Fr	31	4	11	15	0.4839	3	6	1	2	0	0
Meghan Papagno	F	Sr	30	9	4	13	0.4333	6	12	5	2	0	0
Madison Gallagher	D	So	29	2	9	11	0.3793	7	14	0	0	0	0
Vanessa Champagne	F/D	Jr	26	5	3	8	0.3077	2	4	1	2	0	0
Rachel Bellio	F	So	11	4	3	7	0.6364	1	2	0	2	0	0
Maggie Cross	D	So	26	2	4	6	0.2308	3	6	1	2	0	0
Kahnekaró:roks McComber	F	Fr	25	2	3	5	0.2000	3	6	1	0	0	0
Elle Kadel	F	Sr	26	1	4	5	0.1923	3	6	0	0	0	0
Alison Greene	F	So	25	3	1	4	0.1600	0	0	1	0	0	0
Nicolette Gosselin	F	So	23	2	2	4	0.1739	2	15	0	0	0	0
Kayla Lascelle	D	Sr	24	0	4	4	0.1667	1	2	0	0	0	0
Shalyn Pavlisko	F	Fr	11	2	0	2	0.1818	2	4	0	0	0	0
Liz Gemmiti	D	Jr	7	1	1	2	0.2857	0	0	0	1	0	0
Loren Carrier	G	So	14	0	0	0	0.0000	1	2	0	0	0	0
Taylor Fairchild	G	Fr	19	0	0	0	0.0000	1	2	0	0	0	0
Céleste Robert	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
