Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Brennan	F	Fr	25	9	12	21	0.8400	6	12	2	5	0	0
Jordan Schildhaus	F	Jr	25	8	11	19	0.7600	2	4	0	2	0	0
Ellery Sarosi	F	Fr	25	5	7	12	0.4800	2	4	0	2	0	0
Cara Jankowski	F	Jr	25	5	7	12	0.4800	5	10	1	1	2	1
Abigail Rutt	D	Fr	21	6	2	8	0.3810	18	36	3	3	0	0
Laura Wasnick	D	Jr	25	2	5	7	0.2800	7	14	0	1	0	0
Laura Mead	F	So	17	2	4	6	0.3529	0	0	1	0	0	0
Glenn Hartman-Mattson	F/D	Sr	22	4	1	5	0.2273	10	20	1	0	0	1
Lottie Barton	D	So	25	0	4	4	0.1600	6	12	0	0	0	0
Madeline Carroll	D	Fr	24	0	3	3	0.1250	6	12	0	0	0	0
Sydney Morgan	F	Sr	25	2	0	2	0.0800	4	8	0	1	0	2
Lilah Fones	F	Jr	18	2	0	2	0.1111	7	14	0	0	0	0
Hannah Jellinek	F	Jr	23	1	1	2	0.0870	5	10	0	1	0	0
Mackenzie McPike	F	Jr	25	1	0	1	0.0400	3	6	0	0	0	0
Caitlin Bray	D	Jr	15	1	0	1	0.0667	3	6	0	0	0	0
Rachel Aronow	F	Fr	11	1	0	1	0.0909	0	0	0	0	0	0
Alicia White	F	Jr	25	0	0	0	0.0000	4	8	0	0	0	0
Miranda Gohh	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Jenny Robinson	F	So	13	0	0	0	0.0000	6	12	0	0	0	0
Laura Corcoran	G	So	15	0	0	0	0.0000	0	0	0	0	0	0
Samantha Curran	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Mackey Hemphill	F	Jr	21	0	0	0	0.0000	12	24	0	0	0	0
Hailey Sholty	F	Fr	23	0	0	0	0.0000	3	6	0	0	0	0
Corinne Rivard	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Kathleen Van Hise	F/D	Sr	13	0	0	0	0.0000	2	4	0	0	0	0
