Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Olivia Mucha	F	Fr	29	9	12	21	0.7241	6	12	1	2	1	2
Sasha Sherry	D	Sr	30	8	13	21	0.7000	24	48	3	5	0	0
Sally Butler	F	Fr	29	9	10	19	0.6552	8	16	3	0	0	0
Denna Laing	F	Fr	31	8	10	18	0.5806	15	30	3	2	0	0
Paula Romanchuk	F	Jr	31	8	7	15	0.4839	21	42	1	2	0	0
Corey Stearns	F	So	31	7	8	15	0.4839	2	4	0	3	0	0
Julie Johnson	F	Jr	31	4	6	10	0.3226	3	6	2	1	0	0
Heather Landry	F	Jr	27	5	4	9	0.3333	7	14	0	1	0	0
Danielle DiCesare	F	Jr	31	2	6	8	0.2581	10	20	1	0	0	0
Gabie Figueroa	D	Fr	31	1	7	8	0.2581	17	34	0	0	0	0
Charissa Stadnyk	F	Jr	31	2	5	7	0.2258	11	22	1	0	0	0
Laura Martindale	D	Sr	31	0	7	7	0.2258	10	20	0	0	0	0
Alex Kinney	F	So	31	2	3	5	0.1613	1	2	0	0	0	0
Kelly Cooke	F	So	31	2	2	4	0.1290	1	2	1	0	0	0
Rose Alleva	D	Fr	31	0	4	4	0.1290	7	25	0	0	0	0
Caroline Park	F	Sr	21	1	2	3	0.1429	0	0	0	0	0	0
Krystyna Bellisario	D	So	17	0	1	1	0.0588	7	25	0	0	0	0
Cassie Seguin	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Ann-Marie Elvin	D	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Rachel Weber	G	Jr	25	0	0	0	0.0000	0	0	0	0	0	0
