Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Olivia Ellis	F	So	27	7	14	21	0.7778	4	8	2	2	0	0
Andrea Noss	F	So	27	7	9	16	0.5926	0	0	2	1	2	1
Alli Ullrich	D	Jr	27	6	8	14	0.5185	6	12	2	5	0	0
Alexa Aramburu	F	Jr	27	6	8	14	0.5185	4	8	2	1	0	0
Brianna Rice	F	Jr	27	6	7	13	0.4815	0	0	1	0	0	0
Rachel Lenard	F	So	10	4	3	7	0.7000	1	2	1	1	0	0
Kendall Appelbaum	D	Jr	24	3	3	6	0.2500	8	16	0	3	0	0
Ashley Lyman	F	Jr	26	4	1	5	0.1923	3	6	1	0	0	0
Brianna McFall	D	Fr	12	2	3	5	0.4167	0	0	0	1	0	0
Lizzy Marks	F	Sr	27	2	3	5	0.1852	7	14	0	1	0	1
Jayme McCreary	D	Sr	27	1	4	5	0.1852	9	18	0	0	0	0
Alyssa Brockmann	D	Jr	25	1	4	5	0.2000	3	6	0	0	0	0
Bailee Goodon	F	Sr	23	3	1	4	0.1739	3	6	0	0	0	0
Laura Thacker	F	So	27	1	3	4	0.1481	3	6	0	0	0	0
Monica Cramer	F	So	23	0	4	4	0.1739	3	6	0	0	0	0
Brennan Butler	F	Jr	24	2	1	3	0.1250	3	6	0	0	0	0
Victoria Blake	D	So	21	1	1	2	0.0952	5	10	0	0	0	0
Lydia Cosgrove	D	So	16	1	1	2	0.1250	1	2	0	0	0	0
Amy Templeman	D	Fr	24	1	1	2	0.0833	6	12	1	0	0	0
Sarah Grupp	F	So	14	1	0	1	0.0714	1	2	0	0	0	0
Erika Truschke	F	Jr	27	0	1	1	0.0370	3	9	0	0	0	0
Tori Trovato	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
Mariah Madrigal	G	So	9	0	0	0	0.0000	0	0	0	0	0	0
Mikaela Ditonto	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
