Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Megan Fortier	F	So	26	13	6	19	0.7308	14	28	2	5	0	0
Annie Papadellis	F	Sr	26	4	8	12	0.4615	3	9	1	3	0	0
Katie McLaughlin	F	Fr	26	3	9	12	0.4615	0	0	1	0	0	0
Lauren Guarente	F	Jr	26	4	6	10	0.3846	4	8	0	0	0	0
Elisa Rascia	F	So	26	2	8	10	0.3846	8	16	0	1	0	0
Kailey Buxbaum	F	Fr	26	4	5	9	0.3462	5	10	1	0	0	0
Samantha Slotnick	F	Sr	26	3	6	9	0.3462	4	8	1	0	1	0
Jess Barkley	F	Fr	26	6	1	7	0.2692	9	18	2	0	0	0
Kat Mackey	D	So	24	3	4	7	0.2917	2	4	1	2	0	0
Natalie Fischer	D	Sr	26	1	5	6	0.2308	15	30	0	1	0	0
Carolyn Fuwa	D	Jr	26	2	3	5	0.1923	4	8	1	1	0	0
Maddie Dewhirst	F/D	So	24	2	3	5	0.2083	2	4	0	1	0	0
Jackie Tavella	D	Jr	21	2	3	5	0.2381	11	30	0	1	1	0
Delaney Flynn	F	Fr	25	2	2	4	0.1600	2	4	0	1	0	0
Eleanor Knutzen	F	Fr	24	0	4	4	0.1667	8	16	0	0	0	0
Katie Tang	F/D	So	24	0	3	3	0.1250	4	8	0	0	0	0
Nikki Donato	F	Fr	22	1	0	1	0.0455	1	2	0	1	0	0
Hannah Dineen	F	Fr	19	0	1	1	0.0526	2	4	0	0	0	0
Bre Davis	F	So	24	0	1	1	0.0417	0	0	0	0	0	0
Brianne Wheeler	G	Sr	25	0	0	0	0.0000	1	2	0	0	0	0
Angelica Crites	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
