Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Alaina Clark	F	Jr	30	12	9	21	0.7000	3	1	0	0
Jaclyn Kryzak	F	Sr	32	10	9	19	0.5938	1	4	0	0
Kerri Sanders	F	So	32	8	9	17	0.5313	2	1	0	0
Jill McInnis	D	Fr	28	1	15	16	0.5714	1	1	0	0
Lindsey Bazzone	F	So	32	8	5	13	0.4063	1	3	0	0
Kristin Blundo	F	Fr	31	4	9	13	0.4194	1	1	0	0
Thia Connolly	F	Sr	29	3	10	13	0.4483	2	1	0	0
Heidi Seidewand	F	So	32	7	5	12	0.3750	0	0	0	0
Genevieve Richardson	D	Sr	31	4	8	12	0.3871	0	2	0	0
Jessica Tychsen	D	Jr	30	1	7	8	0.2667	0	0	0	0
Renee Taylor	F	Jr	19	4	3	7	0.3684	0	1	0	0
Sarah Courtney	F	Fr	32	4	1	5	0.1563	1	0	0	0
Kaitlin McGrath	F	Jr	24	1	4	5	0.2083	0	0	0	0
Natalie Hummel	F	Fr	32	1	4	5	0.1563	0	0	0	0
Sarah Engwall	D	Sr	32	0	3	3	0.0938	0	0	0	0
Sarah Carlson	D	So	31	0	3	3	0.0968	0	0	0	0
Megan Scully	F	Fr	29	1	1	2	0.0690	0	0	0	0
Kathryn Chubrilo	F	So	1	1	1	2	2.0000	0	0	0	0
Alexis Moed	F/D	Sr	11	0	0	0	0.0000	0	0	0	0
Sarah McGarrell	D	Jr	11	0	0	0	0.0000	0	0	0	0
Alison Quandt	G	Fr	13	0	0	0	0.0000	0	0	0	0
Lisa Davis	G	So	23	0	0	0	0.0000	0	0	0	0
Brittney Briggs	D	Fr	24	0	0	0	0.0000	0	0	0	0
Jen Fischl	D	Fr	23	0	0	0	0.0000	0	0	0	0
