Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Brigitte Laflamme	F	Jr	31	14	17	31	1.0000	2	5	1	0
Kelly Law	D	Jr	32	7	19	26	0.8125	1	4	0	1
Julie Poulin	D	Jr	31	7	19	26	0.8387	2	2	0	0
Sonia Corriveau	F	Jr	30	12	12	24	0.8000	2	7	0	0
Vanessa Vani	F	Fr	31	11	13	24	0.7742	3	6	0	0
Cheryl White	F	Sr	29	14	7	21	0.7241	1	4	0	0
Patricia Gagnon	F	Fr	14	8	8	16	1.1429	3	4	1	0
Sheri Wauters	F	So	32	5	7	12	0.3750	0	0	0	0
Danielle Tangredi	F	So	26	4	6	10	0.3846	0	3	0	0
Kim Meagher	D	So	32	2	7	9	0.2813	1	1	0	0
Amy Quirion	F	Jr	31	4	3	7	0.2258	0	3	0	0
Jenna Cowan	F	So	30	2	5	7	0.2333	0	1	0	0
Katie Sunstrum	F	Jr	27	3	3	6	0.2222	1	2	0	0
Chantal Jaillet	D	Fr	32	1	5	6	0.1875	1	1	0	0
Kim MacElhaney	F	Jr	29	2	3	5	0.1724	0	0	0	0
Pam Patterson	F	So	30	3	1	4	0.1333	0	0	0	0
Morgan Janusc	F	Sr	32	0	1	1	0.0313	0	0	0	0
Rachel Gettings	G	Jr	11	0	0	0	0.0000	0	0	0	0
Lundy Day	G	Fr	5	0	0	0	0.0000	0	0	0	0
Jackie Holmes	F	Fr	6	0	0	0	0.0000	0	0	0	0
Genevieve Turgeon	G	Fr	22	0	0	0	0.0000	0	0	0	0
