Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Hannah Jackson	D	Fr	23	9	3	12	0.5217	0	5	2	0
Adrienne Shea	F	So	23	5	6	11	0.4783	1	1	0	0
Jessica Fischer	F	So	15	4	4	8	0.5333	0	2	0	0
Amanda Nickels	F	So	23	1	5	6	0.2609	0	0	0	0
Julia Cohen	F	Fr	23	3	2	5	0.2174	0	0	0	0
Jenna Bonczewski	F	Sr	23	1	3	4	0.1739	0	0	0	0
Julia Kazmers	D	So	23	1	3	4	0.1739	0	1	0	0
Molly Adams	D	Jr	21	1	2	3	0.1429	0	1	0	0
Emily Avener	F	Fr	18	1	1	2	0.1111	1	0	0	0
Becca Mandel	F	Fr	23	1	1	2	0.0870	0	0	0	0
Emily Titterton	D	Sr	23	0	2	2	0.0870	0	0	0	0
Jaime Wendel	D	Jr	23	0	2	2	0.0870	0	0	0	0
Megan Willey	D	Jr	22	0	2	2	0.0909	0	0	0	0
Eliza Worthley	D	Fr	23	0	1	1	0.0435	0	0	0	0
Lila Bolke	F	So	23	0	0	0	0.0000	0	0	0	0
Hilary Schreiber	G	Fr	7	0	0	0	0.0000	0	0	0	0
Rachel Stemerman	G	Fr	20	0	0	0	0.0000	0	0	0	0
Danielle Bugge	F	Jr	23	0	0	0	0.0000	0	0	0	0
Jessica Pearce	D	Sr	23	0	0	0	0.0000	0	0	0	0
Latonja Sinckler	F	So	23	0	0	0	0.0000	0	0	0	0
