Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laura Stacey	F	Sr	27	10	13	23	0.8519	9	18	0	2	1	1
Kennedy Ottenbreit	F	Jr	28	11	9	20	0.7143	3	6	3	5	1	0
Lindsey Allen	F	Sr	28	10	7	17	0.6071	19	38	3	4	0	0
Ailish Forfar	F	Sr	28	8	4	12	0.4286	5	10	0	3	0	1
Hailey Noronha	D	So	26	2	8	10	0.3846	9	18	0	2	0	0
Eleni Tebano	D	Jr	28	1	9	10	0.3571	9	18	0	1	0	0
Brooke Ahbe	F	So	21	3	3	6	0.2857	5	10	0	1	0	0
Kate Landers	F	Fr	26	1	5	6	0.2308	2	4	0	1	0	0
Tess Bracken	D	Fr	23	1	3	4	0.1739	8	16	0	0	0	0
Alyssa Baker	F	Fr	28	2	1	3	0.1071	4	8	0	0	0	0
Emma Korbs	D	Jr	28	0	3	3	0.1071	9	18	0	0	0	0
Catherine Berghuis	F	Sr	26	0	2	2	0.0769	7	14	0	0	0	0
Caroline Shaunessy	D	Fr	28	1	0	1	0.0357	1	2	0	0	0	0
Morgan Turner	F	So	28	1	0	1	0.0357	0	0	0	0	0	0
Olivia Whitford	D	Sr	28	0	1	1	0.0357	11	22	0	0	0	0
Devon Moir	F	Jr	22	0	0	0	0.0000	7	14	0	0	0	0
Shannon Ropp	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Christie Honor	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Zoe Brennan	D	Sr	27	0	0	0	0.0000	0	0	0	0	0	0
Robyn Chemago	G	Jr	25	0	0	0	0.0000	1	2	0	0	0	0
Mackenzie St. Onge	F	Jr	28	0	0	0	0.0000	0	0	0	0	0	0
