Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Julie Ruszala	F	Jr	22	6	3	9	0.4091	4	8	1	2	0	0
Mariah Fairgrieve	D	Fr	22	3	5	8	0.3636	20	40	0	1	0	0
Marissa McMullan	D	Fr	19	5	2	7	0.3684	9	18	3	1	0	0
Melissa Jeckovich	F	Jr	22	5	2	7	0.3182	4	8	1	2	0	0
Kristin Bozek	D	So	22	4	2	6	0.2727	31	62	1	0	1	0
Samantha Simpson	D	Jr	22	0	6	6	0.2727	5	10	0	0	0	0
Jessica Thieme	F	Sr	20	3	2	5	0.2500	3	6	0	0	0	0
Mary Cohen	D	Sr	22	2	3	5	0.2273	13	26	0	1	0	0
Tonya Ford	F	So	22	0	5	5	0.2273	3	6	0	0	0	0
Meghan Herald	F	Jr	14	3	1	4	0.2857	3	6	0	0	0	0
Jackie Blanchard	F	Sr	22	2	2	4	0.1818	1	2	0	0	0	0
Abbey Hubble	F	Fr	20	2	2	4	0.2000	2	4	0	0	0	0
Casey Bull	F	So	22	0	4	4	0.1818	6	12	0	0	0	0
Katie Olejarski	F	Fr	22	0	4	4	0.1818	2	4	0	0	0	0
Amanda Johnston	D	Fr	22	1	2	3	0.1364	15	38	0	0	0	0
Alex Papineau	F	Fr	21	1	2	3	0.1429	11	22	1	0	0	0
Kelsey Truran	D	Jr	14	0	3	3	0.2143	3	17	0	0	0	0
Annemarie Puleo	D	Jr	21	1	1	2	0.0952	6	12	0	1	0	0
Meredith Larsen	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Desiree Berger	D	Sr	20	0	0	0	0.0000	12	24	0	0	0	0
Shannon Anesetti	G	Sr	21	0	0	0	0.0000	0	0	0	0	0	0
Kristilynn Reed	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
