Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alex Starzyk	F	Jr	23	19	15	34	1.4783	9	26	0	5	0	0
Alison Butler	F	Jr	27	18	16	34	1.2593	5	10	5	2	0	0
Alex Kazmer	F	Sr	27	12	16	28	1.0370	7	14	4	5	0	0
Sarah Geisinger	F	Sr	27	8	19	27	1.0000	13	26	1	5	0	1
Martha Findley	D	Jr	27	2	24	26	0.9630	10	20	0	0	0	0
Kaitlyn Spillane	F	So	27	8	15	23	0.8519	14	28	3	0	0	0
Sara McNamara	F	Fr	27	8	10	18	0.6667	6	12	0	2	0	0
Jackie Guy	D	So	27	3	14	17	0.6296	3	6	1	2	0	0
Alison Quinn	F	Jr	27	9	7	16	0.5926	2	4	2	3	0	0
Victoria Shea	D	Jr	27	6	10	16	0.5926	1	2	1	0	0	0
Ashley Moran	F	So	27	6	9	15	0.5556	1	2	3	0	0	0
Halle Kent	D	Sr	27	4	11	15	0.5556	4	8	0	0	0	0
Meaghan Spurling	D	Jr	27	3	8	11	0.4074	11	22	0	0	0	0
Caley Mueller	F	Fr	27	3	5	8	0.2963	3	6	1	0	0	0
Jessica Galiczewski	D	Sr	27	2	3	5	0.1852	10	20	0	0	0	0
Samantha Boyer	D	So	25	1	3	4	0.1600	7	14	0	0	0	0
Paige Gorecki	F	So	14	2	0	2	0.1429	0	0	0	0	0	0
Nina Gozzi	F	Sr	27	0	2	2	0.0741	1	2	0	0	0	0
Marianne Kristiansen	F	Sr	1	0	1	1	1.0000	0	0	0	0	0	0
Savanna Poole	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Maddie Scavotto	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Logan Knip	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Hannah Synnott	G	Jr	23	0	0	0	0.0000	0	0	0	0	0	0
Maura Kieft	F	Fr	13	0	0	0	0.0000	2	4	0	0	0	0
Leigh Farquhar	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
