Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rachel Hennessy	F	Fr	23	20	8	28	1.2174	16	32	4	1	1	0
Sara Rajewsky	F	Fr	19	6	8	14	0.7368	11	22	1	2	1	0
Jessica Larkin	F	Jr	23	5	9	14	0.6087	5	10	0	1	0	0
Kendall Christian	F	Fr	23	4	7	11	0.4783	22	44	1	1	0	0
Erica Berthold	F	Jr	23	4	3	7	0.3043	8	16	0	1	0	0
Casey Miller	F/D	Fr	25	2	5	7	0.2800	2	4	0	0	0	0
Jeanna Dudley	D	Jr	25	1	5	6	0.2400	11	22	0	1	0	0
Diana Bocklund	D	Jr	23	0	6	6	0.2609	3	6	0	0	0	0
Jess Geisinger	F	Jr	23	2	2	4	0.1739	10	20	0	0	0	0
Katie Lamirande	D	Jr	23	0	3	3	0.1304	8	16	0	0	0	0
Nicole Gorr	F	So	23	2	0	2	0.0870	2	4	0	1	0	0
Devon Ellena	D	So	15	0	2	2	0.1333	4	8	0	0	0	0
Emerson Ball	D	So	23	0	2	2	0.0870	4	8	0	0	0	0
Sandra Hinz	D	Jr	22	1	0	1	0.0455	10	20	0	0	1	0
Carissa Miller	F	Jr	23	0	1	1	0.0435	3	6	0	0	0	0
Crystal Amunrud	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Jenna Marquardt	F	Sr	25	0	0	0	0.0000	1	2	0	0	0	0
Amy Wenzel	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Brianna Schulz	G	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
Alex Hall	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
