Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Summer Britton	F	Fr	26	9	6	15	0.5769	1	2	3	3	0	0
Caitlin Sweet	F	Fr	24	4	8	12	0.5000	3	6	0	1	0	0
Kathy Ensor	F	Fr	26	3	8	11	0.4231	4	8	1	0	0	0
Alexis Harle	F	Fr	19	6	2	8	0.4211	21	64	0	2	0	1
Molly Gray	D	Fr	26	4	3	7	0.2692	9	18	0	1	0	0
Victoria Perez	F	Fr	26	2	5	7	0.2692	10	20	0	1	0	0
Madisan Millar	D	Fr	21	3	2	5	0.2381	3	6	0	0	0	0
Tamara Bowden	D	Fr	26	1	4	5	0.1923	22	44	0	0	0	0
Casey Chodkowski	F	Fr	24	1	3	4	0.1667	4	8	0	0	0	0
Katya Klinoff	F	Fr	11	1	1	2	0.1818	3	6	0	1	0	0
Chelsey Shaw	G	Fr	11	0	2	2	0.1818	0	0	0	0	0	0
Prachi Joglekar	F	So	1	0	0	0	0.0000	0	0	0	0	0	0
Madison Reilly	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Tiara Bianco	D	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Kami Weiner	G	So	26	0	0	0	0.0000	0	0	0	0	0	0
