Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kristina Lavoie	F	Jr	35	18	15	33	0.9429	21	42	2	6	0	0
Nicole Gifford	F	So	35	10	17	27	0.7714	13	26	1	4	0	0
Kristine Horn	F	Jr	34	8	17	25	0.7353	8	16	1	3	0	0
Jenna Lascelle	F	Fr	35	8	13	21	0.6000	8	16	0	1	0	0
Emma Clark	F	Sr	35	6	5	11	0.3143	2	4	3	0	0	0
Arielle O'Neill	F	So	35	3	8	11	0.3143	6	12	0	2	0	0
Heather Kashman	F	Fr	33	7	3	10	0.3030	6	12	1	3	0	0
Maggie Hunt	D	So	21	4	5	9	0.4286	11	22	1	4	0	0
Bryanna Farris	D	Jr	35	2	7	9	0.2571	6	12	0	0	0	0
Kayla Mork	F	Fr	35	3	5	8	0.2286	17	34	0	0	0	0
Kailey Chappell	D	Jr	35	0	7	7	0.2000	14	28	0	0	0	0
Caroline Broderick	D	Fr	34	2	3	5	0.1471	10	20	1	0	0	0
Brynja Bogan	D	Fr	35	1	2	3	0.0857	7	14	0	0	0	0
Hannah Armstrong	F	So	8	1	2	3	0.3750	5	10	0	0	0	0
Katie Brock	D	Jr	35	1	2	3	0.0857	12	24	0	0	0	0
Katie Kleinendorst	F	Jr	34	0	2	2	0.0588	1	2	0	0	0	0
Paige Goloubef	F	Jr	35	0	0	0	0.0000	6	12	0	0	0	0
Moe Bradley	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Lindsey Minton	G	Sr	18	0	0	0	0.0000	0	0	0	0	0	0
Jenn Gilligan	G	Fr	19	0	0	0	0.0000	0	0	0	0	0	0
Jess Ryan	D	Fr	32	0	0	0	0.0000	4	8	0	0	0	0
