Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lucy Robinson	F	So	24	10	8	18	0.7500	1	2	1	1	1	1
Emma Tani	F	Fr	24	7	10	17	0.7083	3	6	2	1	0	1
Rebecca Rosen	D	Jr	25	4	11	15	0.6000	13	26	0	1	0	0
Britney Ryan	D	Sr	25	2	11	13	0.5200	8	16	0	1	0	0
Cheeky Herr	F	Fr	25	5	7	12	0.4800	5	10	1	0	0	0
Abby Ostrom	F/D	Jr	24	6	5	11	0.4583	15	30	4	0	0	0
Emily Kleidon	F	Jr	25	3	8	11	0.4400	6	12	1	0	1	0
Lauren Fitzgerald	F	So	22	5	2	7	0.3182	3	6	1	0	0	0
Shannon Farrell	F	Fr	24	4	3	7	0.2917	2	4	1	1	0	0
Chelsea Campbell	F	Sr	25	2	5	7	0.2800	6	12	1	0	0	0
Brooke Heron	F	Fr	24	2	3	5	0.2083	8	16	0	1	0	0
Sarah Duncan	D	Jr	21	2	3	5	0.2381	2	4	0	2	0	0
Lauren Glynn	F	Jr	16	4	0	4	0.2500	3	6	1	1	0	0
Hillary McNamara	F/D	Sr	25	2	2	4	0.1600	5	10	0	0	0	0
Elizabeth Caporale	F/D	Fr	17	1	3	4	0.2353	1	2	0	0	0	0
Whitney Colbert	F	Jr	25	0	4	4	0.1600	6	12	0	0	0	0
Lily Gacicia	D	So	25	0	3	3	0.1200	7	14	0	0	0	0
Shelby Labe	D	Fr	23	0	2	2	0.0870	5	10	0	0	0	0
Martha Griffin	D	Fr	10	0	1	1	0.1000	1	2	0	0	0	0
Emily Riccio	D	So	19	0	1	1	0.0526	2	4	0	0	0	0
Alexa Pujol	G	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
Beth Hitchcock	G	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
Madison Starr	F	Fr	2	0	0	0	0.0000	1	2	0	0	0	0
Kristen Maxwell	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
