Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kim Weiss	F	So	21	11	11	22	1.0476	10	20	0	4	0	0
Laura Komarek	D	So	25	8	13	21	0.8400	19	38	1	6	0	0
Jill Roloff	F	So	24	6	12	18	0.7500	5	10	1	1	0	0
Britney McKenna	F	Jr	25	11	4	15	0.6000	4	8	1	6	0	0
Domi Di Dia	D	Fr	24	3	11	14	0.5833	0	0	2	0	0	0
Hannah Harvey	F	Fr	23	4	7	11	0.4783	6	12	2	1	0	0
Alexa Guglielmi	D	So	25	3	8	11	0.4400	8	16	1	0	0	0
Celia Colman-McGaw	D	Fr	24	8	2	10	0.4167	4	8	3	2	1	0
Sarah Kohn	F	So	25	4	5	9	0.3600	3	6	1	2	0	0
Michelle Chee	F	Sr	25	3	6	9	0.3600	1	2	1	2	1	0
Kelley McCarthy	D	Sr	25	0	5	5	0.2000	5	10	0	0	0	0
Kait McCarthy	D	So	19	0	4	4	0.2105	1	2	0	0	0	0
Hadley Gleason	F	Jr	24	0	4	4	0.1667	6	12	0	0	0	0
Payson Sword	F	Fr	15	2	0	2	0.1333	2	4	0	0	0	0
Julie Pesta	D	Fr	23	0	2	2	0.0870	1	2	0	0	0	0
Lindsey Weiner	F	Fr	23	0	2	2	0.0870	2	4	0	0	0	0
Michelle Benjamin	D	So	23	0	2	2	0.0870	5	10	0	0	0	0
Brigitte Cellino	F	Fr	21	0	1	1	0.0476	0	0	0	0	0	0
Emilie Wiggin	F	Jr	14	0	0	0	0.0000	2	4	0	0	0	0
Caroline O'Leary	D	So	2	0	0	0	0.0000	0	0	0	0	0	0
Hilary Novik	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Emily Weedon	D	So	17	0	0	0	0.0000	4	8	0	0	0	0
Lacey Rose	F	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Isabel Iwachiw	G	Jr	21	0	0	0	0.0000	0	0	0	0	0	0
