Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Molly Contini	F	Jr	31	16	12	28	0.9032	6	12	3	2	0	1
Kelsey Koelzer	D	So	31	8	18	26	0.8387	10	20	1	2	0	1
Jaimie McDonell	F	Jr	31	11	14	25	0.8065	5	10	1	2	0	2
Hilary Lloyd	F	So	31	6	15	21	0.6774	10	20	1	2	0	0
Kiersten Falck	F	Fr	31	2	13	15	0.4839	13	26	0	1	0	0
Brianna Leahy	F	Sr	31	5	9	14	0.4516	12	24	0	3	0	0
Morgan Sly	F	So	31	8	4	12	0.3871	6	12	2	4	0	0
Ali Pankowski	D	Sr	31	3	9	12	0.3871	18	36	2	2	0	0
Cristin Shanahan	F	Jr	31	5	4	9	0.2903	2	4	4	0	0	0
Brianne Mahoney	D	Sr	31	0	9	9	0.2903	3	6	0	0	0	0
Fiona McKenna	F	So	31	3	4	7	0.2258	12	24	0	0	0	1
Cassidy Tucker	F	So	18	3	3	6	0.3333	4	8	0	0	0	1
Audrey Potts	F	So	31	3	2	5	0.1613	1	2	0	0	0	0
Emily Achterkirch	D	Fr	25	1	4	5	0.2000	6	12	1	0	0	0
Molly Strabley	F	So	31	0	5	5	0.1613	9	18	0	0	0	0
Maddie Peake	F	Jr	31	0	1	1	0.0323	0	0	0	0	0	0
Karen MacDonald	D	Jr	25	0	0	0	0.0000	0	0	0	0	0	0
Kimberly Newell	G	Jr	28	0	0	0	0.0000	0	0	0	0	0	0
Alysia DaSilva	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Ashley Holt	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Alev Baysoy	F	Fr	31	0	0	0	0.0000	1	2	0	0	0	0
Hannah Sorkin	D	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
