Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jena Kosley	F	Jr	25	6	7	13	0.5200	5	10	1	2	0	0
Brede Postier	F	Fr	25	5	8	13	0.5200	17	34	1	1	0	0
Chelsea Koehn	F	Sr	25	4	8	12	0.4800	5	10	0	2	1	0
Jaimee Nowicki	F	So	25	6	4	10	0.4000	11	22	2	1	0	1
Jaci Reinke	D	Jr	19	7	2	9	0.4737	0	0	1	3	0	0
Jessica Goldberg	F	Jr	24	5	4	9	0.3750	1	2	0	2	0	0
Megan Lawry	F	Sr	25	2	5	7	0.2800	10	20	0	0	0	0
Dana Almquist	D	Jr	23	3	3	6	0.2609	3	6	1	1	0	0
Jenny Magill	D	Sr	25	4	1	5	0.2000	8	16	0	1	0	1
Haleigh Bolton	D	Sr	25	1	3	4	0.1600	9	18	0	0	0	0
Nina Chase	F	Sr	25	0	4	4	0.1600	14	31	0	0	0	0
Britni DelCastillo	F	So	15	2	1	3	0.2000	4	19	2	0	0	0
Melanie Bartenstein	F	So	22	1	2	3	0.1364	1	2	1	0	0	0
Megan Gjere	D	Sr	25	0	3	3	0.1200	9	18	0	0	0	0
Kendra Krause	F	Sr	10	0	0	0	0.0000	1	2	0	0	0	0
Jaime Hathaway	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Karissa Thomson	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Mary Shefveland	G	Sr	10	0	0	0	0.0000	1	2	0	0	0	0
Rachel Drew	F	So	16	0	0	0	0.0000	0	0	0	0	0	0
Jessica Cole	G	So	19	0	0	0	0.0000	0	0	0	0	0	0
Lexus Tatge	F	Fr	19	0	0	0	0.0000	8	16	0	0	0	0
Lindsey Jackman	D	Jr	25	0	0	0	0.0000	15	30	0	0	0	0
Molly Dionne	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Shelby Teal	F	So	19	0	0	0	0.0000	1	2	0	0	0	0
Kasey Marquardt	F	Jr	19	0	0	0	0.0000	0	0	0	0	0	0
