Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Gigi Marvin	F	So	35	18	20	38	1.0857	6	10	0	0
Bobbi Ross	F	Jr	34	19	16	35	1.0294	8	4	4	0
Brittany Francis	F	Fr	36	9	21	30	0.8333	0	3	0	1
Melanie Gagnon	D	So	34	5	22	27	0.7941	0	3	0	0
Erica McKenzie	F	Jr	29	11	15	26	0.8966	2	4	0	0
Whitney Graft	F	Jr	36	7	19	26	0.7222	1	4	0	0
Andrea Nichols	F	Sr	36	14	9	23	0.6389	3	3	1	1
Anya Miller	D	Jr	36	5	18	23	0.6389	0	3	0	0
Jenelle Philipczyk	F	Jr	36	7	14	21	0.5833	0	4	0	0
Kelli Blankenship	F	Fr	36	9	6	15	0.4167	1	3	0	0
Dagney Willey	D	So	36	4	10	14	0.3889	0	2	0	0
Becky Wacker	F	Sr	22	2	5	7	0.3182	0	0	0	0
Michelle Maunu	D	Fr	36	2	2	4	0.1111	0	0	0	0
Maggie Souba	F/D	Sr	36	1	2	3	0.0833	1	0	0	0
Tiffany Johnson	F	Fr	36	1	1	2	0.0556	1	0	0	0
Jaimie Horton	F	Fr	36	1	0	1	0.0278	0	0	0	0
Alexandra Zebro	D	Fr	36	0	1	1	0.0278	0	0	0	0
Brittany Krause	G	Fr	1	0	0	0	0.0000	0	0	0	0
Kim Hanlon	G	So	19	0	0	0	0.0000	0	0	0	0
Brittony Chartier	G	So	18	0	0	0	0.0000	0	0	0	0
Lindsay Block	F	So	36	0	0	0	0.0000	0	0	0	0
