Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Sarah Courtney	F	So	31	8	8	16	0.5161	0	1	0	0
Kerri Sanders	F	Jr	31	9	4	13	0.4194	1	3	0	0
Heidi Seidewand	F	Jr	30	5	7	12	0.4000	1	3	0	0
Alaina Clark	F	Sr	31	3	8	11	0.3548	1	1	0	1
Kristin Blundo	F	So	27	4	6	10	0.3704	0	1	0	1
Michelle Lombardi	F	Fr	30	4	6	10	0.3333	1	1	0	0
Jen Fischl	D	So	31	1	7	8	0.2581	0	0	0	0
Nancy Gillis			31	5	2	7	0.2258	1	2	0	0
Jill McInnis	D	So	31	1	6	7	0.2258	0	0	0	0
Megan Scully	F	So	31	5	1	6	0.1935	0	0	0	0
Kaitlin McGrath	F	Sr	30	4	2	6	0.2000	1	0	0	0
Lindsey Bazzone	F	Jr	31	1	5	6	0.1935	0	0	0	0
Sarah Carlson	D	Jr	31	1	5	6	0.1935	0	0	0	0
Jessica Wilson	D	Fr	31	0	2	2	0.0645	0	0	0	0
Jessica Tychsen	D	Sr	30	0	1	1	0.0333	0	0	0	0
Sarah McGarrell	D	Sr	31	0	1	1	0.0323	0	0	0	0
Megan Harriman	F	Fr	7	0	0	0	0.0000	0	0	0	0
Lisa Davis	G	Jr	25	0	0	0	0.0000	0	0	0	0
Laura Mueller	D	Fr	29	0	0	0	0.0000	0	0	0	0
Alison Quandt	G	So	2	0	0	0	0.0000	0	0	0	0
Natalie Hummel	F	So	2	0	0	0	0.0000	0	0	0	0
Christine Moynihan	G	Fr	4	0	0	0	0.0000	0	0	0	0
