Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Annie Bauerfeld	F	Fr	36	5	5	10	0.2778	10	31	0	2	0	0
Erin Cody	F	Fr	35	4	6	10	0.2857	14	28	1	1	1	1
Julie Rising	F	Fr	36	5	3	8	0.2222	14	28	0	1	1	0
Tara Hiscock	F	Sr	36	3	5	8	0.2222	7	14	1	1	1	0
Ashley Leopold	D	Jr	34	1	6	7	0.2059	13	26	0	1	0	0
Lisa Kissick	F	Jr	33	5	1	6	0.1818	8	16	1	0	1	0
Jessica Pullar	F	Sr	35	2	4	6	0.1714	4	8	0	0	0	0
Eva Schwaerzler	F	Fr	34	2	3	5	0.1471	11	22	0	1	0	0
Frances Dorr	F	So	36	2	2	4	0.1111	7	14	0	0	0	0
Erin Johnson	F	Fr	33	1	3	4	0.1212	0	0	0	1	0	0
Haley Balcom	D	Sr	36	1	3	4	0.1111	16	43	0	0	0	0
Lexy Parenteau	D	So	35	1	3	4	0.1143	0	0	0	0	0	0
Monica Rawlings	F	Jr	32	0	4	4	0.1250	10	20	0	0	0	0
Brooke Collins	D	Jr	36	2	1	3	0.0833	15	30	0	0	0	0
Jackie Robertson	D	So	36	1	1	2	0.0556	36	72	0	0	0	0
Jaime LeDuc	F	Sr	35	1	1	2	0.0571	8	16	0	0	0	0
Keeta Koalska	F	Fr	14	1	0	1	0.0714	1	2	1	0	0	0
Carissa Ketcher	F	Fr	31	1	0	1	0.0323	0	0	0	0	0	0
Nicole Rawlings	F	So	15	0	1	1	0.0667	3	6	0	0	0	0
Jessica Tyra	F	Jr	4	0	1	1	0.2500	0	0	0	0	0	0
Wendy Bergh	D	Jr	19	0	1	1	0.0526	2	4	0	0	0	0
Casey Irving	D	So	2	0	0	0	0.0000	0	0	0	0	0	0
Kailee Jaeger	F	So	5	0	0	0	0.0000	1	2	0	0	0	0
Emily Brookshaw	G	Sr	34	0	0	0	0.0000	0	0	0	0	0	0
Jenni Bauer	G	So	6	0	0	0	0.0000	0	0	0	0	0	0
