Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Chelsea Furlani	F	Fr	32	6	4	10	0.3125	0	0	0	0
Karen Sentoff	F	Jr	32	3	6	9	0.2813	1	1	0	0
Sarah Smiddy	F	So	27	3	3	6	0.2222	0	0	0	0
Kristi Anderson	F	Jr	26	3	3	6	0.2308	0	1	0	0
Jessica Murphy	F	So	31	3	2	5	0.1613	0	2	0	0
Jackie Thode	D	Fr	31	3	2	5	0.1613	1	1	0	0
Kate Lesniak	D	Jr	32	2	3	5	0.1563	0	0	0	0
Gabe Worzella	F	Sr	32	1	3	4	0.1250	0	0	0	0
Ashley Keane	D	Sr	32	0	4	4	0.1250	0	0	0	0
Frankie Williams	D	Jr	23	0	3	3	0.1304	0	0	0	0
Stephanie Tewksbury	F	Jr	27	2	0	2	0.0741	0	1	0	0
Caroline Donahue	F	Jr	32	2	0	2	0.0625	0	0	0	0
Melanie Greene	D	Fr	15	1	1	2	0.1333	1	0	0	0
Danielle Ramirez	D	So	11	1	0	1	0.0909	0	0	0	0
Jenny Hogan	F	Sr	32	1	0	1	0.0313	0	0	0	0
Kristen Norris	F	Sr	32	0	1	1	0.0313	0	0	0	0
Korrie Peckham	F	Fr	5	0	1	1	0.2000	0	0	0	0
Ashley Richter	D	So	26	0	1	1	0.0385	0	0	0	0
Kari Furlani	F	So	25	0	1	1	0.0400	0	0	0	0
Sash Hochlander	F	Fr	25	0	1	1	0.0400	0	0	0	0
Diana Fink	F	Jr	11	0	0	0	0.0000	0	0	0	0
Ashley Walenty	G	So	3	0	0	0	0.0000	0	0	0	0
Jenilee Roy	G	Jr	16	0	0	0	0.0000	0	0	0	0
Samantha Martin	F	Fr	15	0	0	0	0.0000	0	0	0	0
Shivaun Siegl	G	Sr	15	0	0	0	0.0000	0	0	0	0
Kattie Anderson	F	Sr	22	0	0	0	0.0000	0	0	0	0
