Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Batters	F	So	30	19	13	32	1.0667	5	10	2	1	1	0
Alice Cranston	F	Fr	30	17	12	29	0.9667	6	12	3	3	3	1
Katie Flanagan	F	Sr	29	14	13	27	0.9310	13	26	1	5	1	0
Kait Mason	F	So	29	15	11	26	0.8966	12	35	3	3	1	0
Emma Nordness	F	Sr	30	8	17	25	0.8333	16	32	3	0	0	0
Brook Story	F	So	30	8	17	25	0.8333	5	10	2	0	0	0
Alyssa Black	F	Jr	30	11	12	23	0.7667	4	8	2	3	0	0
Alyssa Jackson	F	Jr	29	6	12	18	0.6207	13	26	1	2	0	0
Darion Bruyere	F	So	17	6	6	12	0.7059	5	10	1	4	0	0
Allie Olson	D	Fr	30	5	7	12	0.4000	8	16	0	0	0	0
Judy Daleiden	D	Jr	30	3	8	11	0.3667	10	20	1	1	0	0
Amanda Ryder	D	Sr	30	2	6	8	0.2667	22	44	0	1	0	0
Kendal Evenson	D	Fr	29	1	7	8	0.2759	3	6	0	0	0	0
Crysta Lowell	F	Fr	27	4	3	7	0.2593	7	14	1	0	0	0
Sam Greeley	D	Fr	29	1	5	6	0.2069	5	10	0	0	0	0
Heather Horgen	D	Sr	28	1	5	6	0.2143	5	10	0	1	0	0
Jami Weiss	F	Jr	29	2	3	5	0.1724	4	8	2	0	0	0
Brianna Drude	F	So	7	3	1	4	0.5714	0	0	1	0	0	0
Lauren Schweppe	D	Fr	25	0	1	1	0.0400	6	12	0	0	0	0
Shelby Rasmussen	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Nikki Erickson	F	Fr	17	0	0	0	0.0000	2	4	0	0	0	0
Melissa Deardorff	G	Sr	22	0	0	0	0.0000	0	0	0	0	0	0
Breanne Hrabe	F	Sr	1	0	0	0	0.0000	1	2	0	0	0	0
Ashley Kuechle	G	So	9	0	0	0	0.0000	0	0	0	0	0	0
