Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Sabrina Harbec	F	Jr	38	26	44	70	1.8421	4	4	3	3
Chelsea Grills	F	Sr	35	16	29	45	1.2857	7	7	0	0
Carson Duggan	F	So	40	30	14	44	1.1000	2	6	0	0
Crystal Connors	F	Sr	40	19	17	36	0.9000	1	8	2	1
Alison Domenico	F	So	40	17	19	36	0.9000	5	6	1	0
Annie Guay	D	Jr	36	11	22	33	0.9167	1	7	0	0
Marianna Locke	F	So	40	17	15	32	0.8000	4	8	1	0
Lisa Batchelor	F	So	40	11	14	25	0.6250	0	1	0	0
Kerri Wallace	D	Jr	39	3	21	24	0.6154	1	2	0	0
Tara Akstull	F	Fr	40	7	7	14	0.3500	2	2	1	0
Britni Smith	D	Fr	38	1	13	14	0.3684	1	0	0	0
Abbie Bullard	D	Sr	40	2	10	12	0.3000	1	2	0	0
Courtney Sawchuk	F	Fr	39	2	6	8	0.2051	0	0	0	0
Brittaney Maschmeyer	D	Fr	40	0	7	7	0.1750	0	0	0	0
Casey Hughes	D	Sr	40	0	6	6	0.1500	0	0	0	0
Julia Palmateer	F	Sr	40	1	3	4	0.1000	0	1	0	0
Elisabeth Pahler	F	Sr	31	2	1	3	0.0968	0	0	0	0
Jordan Pyers	F	So	36	1	2	3	0.0833	0	1	0	0
Ashley Boye	F	So	21	0	0	0	0.0000	0	0	0	0
Kaitlin Branon	G	Sr	1	0	0	0	0.0000	0	0	0	0
Meaghan Guckian	G	Jr	35	0	0	0	0.0000	0	0	0	0
Maxie Weisz	G	Fr	4	0	0	0	0.0000	0	0	0	0
