Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cayley Mercer	F	Sr	39	26	32	58	1.4872	10	20	5	6	2	2
Geneviève Bannon	F	Sr	39	14	34	48	1.2308	10	20	5	5	1	1
Loren Gabel	F	So	39	21	19	40	1.0256	18	36	4	6	0	4
Savannah Harmon	D	Jr	39	9	24	33	0.8462	4	8	1	2	0	0
Michaela Pejzlová	F	Fr	34	11	20	31	0.9118	8	16	2	0	0	0
Rhyen McGill	F	So	39	8	21	29	0.7436	9	18	1	5	0	0
Ella Shelton	D	Fr	39	6	17	23	0.5897	10	20	2	2	0	0
Cassidy Vinkle	F	So	39	12	10	22	0.5641	25	50	4	2	0	0
Jessica Gillham	F	Sr	39	7	11	18	0.4615	4	8	1	0	0	0
Corie Jacobson	D	Sr	39	7	7	14	0.3590	12	24	2	0	0	0
Josiane Pozzebon	D	So	38	8	5	13	0.3421	17	45	2	5	0	1
Kelly Mariani	F	So	39	5	6	11	0.2821	10	20	1	1	0	0
Taylor Turnquist	D	Fr	39	1	6	7	0.1795	4	8	0	0	0	0
Lauren Lefler	F	Jr	39	0	7	7	0.1795	8	16	0	0	0	0
Emma Keenan	D	So	39	0	6	6	0.1538	12	24	0	0	0	0
Amanda Titus	F	Jr	39	1	4	5	0.1282	9	18	0	0	0	0
Brielle Bellerive	F	Jr	39	3	1	4	0.1026	8	16	0	0	0	0
Katelyn Fournier	F	Jr	39	0	1	1	0.0256	3	6	0	0	0	0
Jenna Brenneman	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Shea Tiley	G	Jr	35	0	0	0	0.0000	1	10	0	0	0	0
McKenzie Johnson	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
