Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Marie-Philip Poulin	F	Sr	32	27	27	54	1.6875	9	18	6	1	2	3
Sarah Lefort	F	Jr	37	23	27	50	1.3514	16	32	2	7	1	2
Kayla Tutino	F	Sr	36	14	23	37	1.0278	15	41	5	4	1	0
Victoria Bach	F	Fr	37	20	14	34	0.9189	2	4	3	6	0	0
Rebecca Leslie	F	Fr	35	14	17	31	0.8857	3	6	2	0	1	0
Shannon Doyle	D	Sr	36	4	25	29	0.8056	9	18	1	1	0	0
Rebecca Russo	F	Jr	37	10	11	21	0.5676	6	12	3	2	1	1
Samantha Sutherland	F	So	37	8	11	19	0.5135	3	6	0	2	0	0
Maddie Elia	F	So	36	7	12	19	0.5278	19	49	1	2	0	0
Lillian Ribeirinha-Braga	D	Jr	37	2	15	17	0.4595	17	50	0	0	0	0
Shannon Stoneburgh	D	Sr	37	2	9	11	0.2973	16	48	0	1	0	0
Dakota Woodworth	F	Jr	37	4	4	8	0.2162	3	9	0	0	0	0
Alexis Woloschuk	D	Jr	35	0	7	7	0.2000	8	16	0	0	0	0
Sarah Steele	D	So	37	1	5	6	0.1622	11	22	0	1	0	0
Jordan Juron	F	Jr	27	1	4	5	0.1852	2	4	0	0	0	0
Sarah Bayersdorfer	F	Sr	36	1	2	3	0.0833	3	6	0	0	0	0
Caroline Campbell	D	Sr	21	1	2	3	0.1429	25	50	1	1	0	0
Diana Bennett	D	Jr	20	1	1	2	0.1000	5	10	1	0	0	0
Natalie Flynn	F	So	37	1	1	2	0.0541	5	10	0	0	0	0
Erin O'Neil	G	Fr	16	0	2	2	0.1250	0	0	0	0	0	0
Victoria Hanson	G	So	23	0	2	2	0.0870	0	0	0	0	0	0
Savannah Newton	D	Fr	10	0	0	0	0.0000	1	2	0	0	0	0
Mia Becker	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
