Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Casey McMullen	F	Jr	26	10	8	18	0.6923	6	12	1	3	0	0
Toni Simones	F	Sr	26	7	6	13	0.5000	5	10	2	1	0	0
Nikki Kothenbeutel	F	So	26	5	8	13	0.5000	11	33	1	0	0	0
Dani Kerr	F	Jr	26	5	7	12	0.4615	7	14	1	0	0	0
Emily Haluska	F	Jr	26	6	5	11	0.4231	5	10	0	1	0	0
Emily Larson	D	So	26	4	6	10	0.3846	11	25	0	2	0	0
Abbie Hawthorne	F	Jr	26	2	7	9	0.3462	6	12	1	0	0	0
Sam Knutson	F	Fr	26	5	3	8	0.3077	19	38	1	3	0	0
Allison Malecek	F	Jr	26	3	2	5	0.1923	7	14	1	1	0	0
Katie Ward	F/D	Sr	26	3	1	4	0.1538	6	12	0	0	0	1
Stephanie Hatcher	D	So	24	2	1	3	0.1250	5	10	0	0	0	0
Mackenzie Miller	F	Fr	26	1	1	2	0.0769	6	12	0	0	0	0
Andi Husted	D	Fr	26	0	2	2	0.0769	9	18	0	0	0	0
Alyssa Ahlgren	F	Fr	26	0	1	1	0.0385	2	4	0	0	0	0
Morgan Miller	F	Fr	26	0	1	1	0.0385	2	4	0	0	0	0
Paige Lysne	D	Fr	10	0	0	0	0.0000	1	2	0	0	0	0
Kate Loberg-Sonderup	D	Jr	14	0	0	0	0.0000	2	4	0	0	0	0
Mara Stormer	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Amanda Kane	D	Fr	25	0	0	0	0.0000	6	12	0	0	0	0
Ally Derthick	G	So	3	0	0	0	0.0000	0	0	0	0	0	0
Morgan Pieper	G	Jr	19	0	0	0	0.0000	1	2	0	0	0	0
