Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Samantha Fallon	F	So	27	16	3	19	0.7037	7	14	3	5	0	0
Alyssa Sullivan	F	Jr	27	6	11	17	0.6296	6	12	0	3	1	0
Katie Loiselle	F	Sr	27	7	9	16	0.5926	4	8	1	1	0	0
Tori Pizzuto	D	Sr	26	3	9	12	0.4615	3	6	0	1	0	0
Kayla Kiernan	F	Jr	26	3	8	11	0.4231	7	14	1	0	0	0
Courtney White	F	Sr	27	3	5	8	0.2963	2	4	1	0	0	0
Jenny Currie	F	So	26	6	1	7	0.2692	7	14	1	1	0	0
Sarahanne Cavolo	F	Sr	27	2	4	6	0.2222	1	2	0	1	0	0
Emily Howard	F	Jr	27	2	4	6	0.2222	7	14	2	2	0	0
Alexandra Karlis	F	Jr	27	2	3	5	0.1852	6	12	0	1	0	0
Kat Armstrong	D	Fr	24	1	4	5	0.2083	7	14	0	0	0	1
Emily Russell	F	Jr	23	2	2	4	0.1739	7	14	1	0	0	0
Kristen Embrey	F	Fr	24	1	3	4	0.1667	5	10	0	0	0	0
Alexa Cappione	D	So	27	1	3	4	0.1481	5	10	1	0	0	0
Kelsey MacIsaac	D	Jr	16	2	1	3	0.1875	4	8	1	1	0	0
Angela Dandreo	D	Jr	26	1	2	3	0.1154	3	6	0	0	0	0
Jess Salisbury	D	Jr	17	1	1	2	0.1176	4	8	0	0	0	0
KC McGinley	D/F	Fr	15	0	2	2	0.1333	4	8	0	0	0	0
Kelly Sharlow	D/F	Sr	20	0	1	1	0.0500	4	8	0	0	0	0
Lauren Tansey	D	Jr	9	0	1	1	0.1111	0	0	0	0	0	0
Kailyn Burke	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Alexandrea Kreuser	F/D	Fr	1	0	0	0	0.0000	1	2	0	0	0	0
Suzanne Meek	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Kristina Bove	F/D	Jr	4	0	0	0	0.0000	0	0	0	0	0	0
Casey Schaejbe	G	So	12	0	0	0	0.0000	1	2	0	0	0	0
Liz Figueroa	F	Jr	1	0	0	0	0.0000	1	2	0	0	0	0
Melissa Richard	D	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Moe Bradley	G	Jr	15	0	0	0	0.0000	0	0	0	0	0	0
