Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Emily Louwsma	F	Sr	24	10	10	20	0.8333	2	1	0	0
Alyson Sundberg	F	Jr	21	9	5	14	0.6667	0	0	1	0
Jessie Zaugg	D	Jr	24	6	4	10	0.4167	0	0	1	1
Kim Toter	F	Fr	23	4	3	7	0.3043	1	1	0	0
Jessie Alward	D	So	24	1	5	6	0.2500	0	0	0	0
Stephanie Williams	F	Fr	24	4	1	5	0.2083	0	0	0	0
Kim Framsted	F	Sr	24	2	3	5	0.2083	0	1	0	0
Marissa Cwick	D	Fr	22	0	5	5	0.2273	0	0	0	0
Kim Conradi	F/D	So	22	4	0	4	0.1818	1	0	0	0
Heidi Anderson	F	Jr	19	3	1	4	0.2105	0	1	0	0
Megan Leafblad	F	Sr	23	0	4	4	0.1739	0	0	0	0
Lauren Majeher	F	Fr	22	1	1	2	0.0909	0	0	0	0
Theresa Cunningham	D	So	23	1	0	1	0.0435	0	0	0	0
Tyanne Sylvestre	F/D	Jr	13	0	0	0	0.0000	0	0	0	0
Kim Myers	G	Sr	1	0	0	0	0.0000	0	0	0	0
Michelle Dexter	F	Fr	7	0	0	0	0.0000	0	0	0	0
Patty Schaller	G	Fr	16	0	0	0	0.0000	0	0	0	0
Paula Gieselman	G	So	2	0	0	0	0.0000	0	0	0	0
Kelly Fillmore	G	Fr	13	0	0	0	0.0000	0	0	0	0
