Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Molly Wasserman	F	Sr	25	26	21	47	1.8800	7	3	0	0
Ashley Wood	F	Fr	25	18	20	38	1.5200	1	4	0	0
Tori Scott	F	Sr	25	7	14	21	0.8400	1	1	0	0
Abigail Taylor	F	Fr	24	12	8	20	0.8333	1	1	0	0
Anna Condino	F	Fr	23	6	12	18	0.7826	3	1	0	0
Annie Snodgrass	F	Jr	25	3	13	16	0.6400	0	0	0	0
Ellissa Popoff	D	So	25	4	9	13	0.5200	0	0	0	0
Taya Latham	F	Fr	25	4	9	13	0.5200	1	0	0	0
Erika Latham	D	So	23	2	8	10	0.4348	0	0	0	0
Jackie Goff	F	So	25	4	5	9	0.3600	1	0	0	0
Rachel Barr	D	So	25	3	6	9	0.3600	0	0	0	0
Liz Hodgman	D	Jr	25	1	8	9	0.3600	0	1	0	0
Daley Kirby	F	Fr	20	4	4	8	0.4000	0	0	0	0
Melissa Vandermyn	D	So	25	2	6	8	0.3200	0	0	0	0
Jen Kim	D	Fr	16	2	5	7	0.4375	0	0	0	0
Wendy Stone	D	Jr	25	3	3	6	0.2400	0	0	0	0
Taylor Tyson	D	So	23	1	4	5	0.2174	0	0	0	0
Bonnie Lui	F	Sr	19	1	3	4	0.2105	0	0	0	0
Carrie Miller	F	So	12	2	0	2	0.1667	0	0	0	0
Gigi Stender	F	Jr	10	0	0	0	0.0000	0	0	0	0
Alexa Holleran	G	Jr	9	0	0	0	0.0000	0	0	0	0
Fern Senior	G	Sr	22	0	0	0	0.0000	0	0	0	0
