Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Emily Blegen	F	Fr	24	16	11	27	1.1250	3	3	0	0
Lil Caligiuri	F	Fr	25	10	15	25	1.0000	4	3	0	0
Robyn Slater	F	Sr	26	13	9	22	0.8462	1	1	0	0
Lindsey Wild	F	So	26	6	8	14	0.5385	2	0	1	0
Mel Guillermo	F	Fr	26	5	9	14	0.5385	0	1	0	0
Nicki Paquette	F	Fr	24	8	4	12	0.5000	0	0	0	0
Nichole Greco	F	So	25	5	6	11	0.4400	1	1	0	0
Erin McGrath	F	Fr	24	6	4	10	0.4167	1	0	0	0
Catherine Norton	D	Fr	25	2	8	10	0.4000	0	1	0	0
Andrea Richmond	D	Fr	26	1	9	10	0.3846	1	0	0	0
Jess Healy	D	Fr	26	1	4	5	0.1923	1	1	0	0
Lydia Groskin	F	Jr	15	0	4	4	0.2667	0	0	0	0
Jennie Wadden	D	Fr	25	0	3	3	0.1200	0	0	0	0
Jordi Ralph	F	Fr	26	0	3	3	0.1154	0	0	0	0
Nadia Sarkarat	F	Fr	22	0	2	2	0.0909	0	0	0	0
Lara Scheibner	G	Sr	11	0	0	0	0.0000	0	0	0	0
Laura Bravo	D	Fr	6	0	0	0	0.0000	0	0	0	0
Brianna Ostoff	F/D	Fr	6	0	0	0	0.0000	0	0	0	0
Theresa Taylor	G	Jr	24	0	0	0	0.0000	0	0	0	0
Erika Fuhrman	D	Fr	13	0	0	0	0.0000	0	0	0	0
Michelle Pickles	F	So	19	0	0	0	0.0000	0	0	0	0
Stephanie Williams	D	Fr	13	0	0	0	0.0000	0	0	0	0
Meredith Young	F	Fr	26	0	0	0	0.0000	0	0	0	0
Sara Finesilver	F	Jr	4	0	0	0	0.0000	0	0	0	0
Kristen Garrett	G	Fr	1	0	0	0	0.0000	0	0	0	0
Haley Birnbaum	G	So	3	0	0	0	0.0000	0	0	0	0
