Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rebecca Vint	F	Fr	32	22	22	44	1.3750	28	56	6	11	1	1
Thea Imbrogno	F	So	31	16	20	36	1.1613	3	6	3	8	0	1
Brianna Delaney	F	Sr	31	10	18	28	0.9032	20	40	4	1	0	0
Kelsey Thomas	F	Jr	32	13	14	27	0.8438	6	12	1	5	0	0
Cobina Delaney	F	Jr	32	8	16	24	0.7500	18	36	2	1	0	0
Katie Fergus	F	Fr	32	5	11	16	0.5000	19	41	0	3	1	0
Jamie Joslin	D	Jr	30	5	11	16	0.5333	14	28	0	3	0	0
Kylie St. Louis	D	So	32	4	6	10	0.3125	17	34	1	2	1	0
Dayna Newsom	F	Jr	32	4	5	9	0.2813	6	12	1	1	0	0
Brandi Pollock	D	So	31	1	5	6	0.1935	11	22	0	1	0	0
Maddie Collias	F	Fr	32	4	1	5	0.1563	6	12	0	1	0	0
Anneline Lauziere	D	So	32	1	4	5	0.1563	8	16	0	0	0	0
Courtney Langston	F	Jr	32	3	0	3	0.0938	4	8	1	0	0	0
Katelyn Scott	F	Fr	32	1	2	3	0.0938	2	4	0	0	0	0
Paige Pietrangelo	D	Sr	32	1	2	3	0.0938	23	46	0	0	0	0
Kathryn Stack	D	Sr	32	1	2	3	0.0938	10	20	0	0	0	0
Jennifer Kindret	F	Jr	32	0	2	2	0.0625	5	10	0	0	0	0
Taylor Sakundiak	F	Fr	3	1	0	1	0.3333	0	0	0	0	0	0
Chelsea Burdzy	F	Fr	6	0	1	1	0.1667	1	2	0	0	0	0
Kristen DiCiocco	G	Jr	30	0	0	0	0.0000	0	0	0	0	0	0
Erin Staniewski	D	Fr	26	0	0	0	0.0000	3	6	0	0	0	0
Courtney Vinet	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
