Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rachel Hennessy	F	So	24	11	8	19	0.7917	9	18	1	2	0	0
Kayla Fuechtmann	F	Fr	24	7	6	13	0.5417	6	12	0	2	0	0
Claire Cripps	F	Fr	24	5	7	12	0.5000	6	12	0	1	1	0
Erica Berthold	F	Sr	22	6	3	9	0.4091	4	8	3	0	0	0
Jessica Larkin	F	Sr	24	1	7	8	0.3333	1	2	0	0	0	0
Brenna Nakonechny	D	Fr	24	1	6	7	0.2917	2	4	0	1	0	0
Casey Miller	F/D	So	24	2	3	5	0.2083	3	6	0	1	0	0
Diana Bocklund	D	Sr	24	1	4	5	0.2083	7	25	0	1	0	0
Jeanna Dudley	D	Sr	24	2	2	4	0.1667	6	12	1	0	0	0
Kendall Christian	F	So	24	1	3	4	0.1667	17	34	0	0	0	0
Megan Bergland	F	Fr	24	0	4	4	0.1667	5	10	0	0	0	0
Nicole Gorr	F	Jr	22	2	0	2	0.0909	1	2	1	0	0	0
Sandra Hinz	D	Sr	24	2	0	2	0.0833	5	10	0	0	0	0
Sara Rajewsky	F	So	9	1	0	1	0.1111	6	12	0	0	0	0
Abigail Dickinson	D	Fr	19	0	1	1	0.0526	14	28	0	0	0	0
Kristine Fonti	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Carissa Miller	F	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Ellie Schaaf	F	So	16	0	0	0	0.0000	3	6	0	0	0	0
Devon Ellena	D	Jr	20	0	0	0	0.0000	2	4	0	0	0	0
Brianna Schulz	G	So	24	0	0	0	0.0000	1	2	0	0	0	0
Sarah Buckner	D	Fr	24	0	0	0	0.0000	0	0	0	0	0	0
