Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Elizabeth Gibson	F	Jr	30	31	30	61	2.0333	7	10	2	1
Jenn Clarke	F	So	30	23	30	53	1.7667	1	4	1	1
Lindsay McCafferty	F	So	24	16	13	29	1.2083	1	6	0	0
Jessica Moreau	F	Fr	27	12	16	28	1.0370	0	1	0	0
Lynn Taylor	F	Jr	30	12	16	28	0.9333	1	3	0	0
Chantalle Rye	D	So	30	5	18	23	0.7667	1	2	0	0
Christina Kerr	F	Jr	30	9	13	22	0.7333	1	0	0	0
Erin O'Brien	D	Jr	30	8	13	21	0.7000	4	2	0	0
Kelley Moore	F	Jr	28	11	8	19	0.6786	4	1	0	0
Randi-Lynn Krug	D	Jr	28	7	12	19	0.6786	0	1	0	0
April Barbour	F	Jr	29	5	12	17	0.5862	0	0	1	0
Lisa Bettencourt	F/D	Jr	28	3	10	13	0.4643	0	0	0	0
Katie D'Arcy	D	Jr	29	2	11	13	0.4483	0	0	0	0
Christina Barbour	F	Jr	18	3	6	9	0.5000	1	1	0	0
Brooke McDowell	F	So	17	3	3	6	0.3529	0	0	0	0
Melissa Miceli	F/D	Jr	30	3	3	6	0.2000	0	0	0	0
Sarah Pearson	D	Fr	26	0	6	6	0.2308	0	0	0	0
Carly Smith	F	So	14	3	1	4	0.2857	0	0	0	0
Erin Seymour	D	So	23	2	2	4	0.1739	1	0	0	0
Shara Conroy	D	Fr	20	1	3	4	0.2000	0	0	0	0
Ashlee Rakievich	D	Fr	11	0	2	2	0.1818	0	0	0	0
Carolyne Roy	G	Jr	26	0	1	1	0.0385	0	0	0	0
Sue Whitcomb	G	So	2	0	0	0	0.0000	0	0	0	0
Rachel Bennett	G	Fr	7	0	0	0	0.0000	0	0	0	0
