Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Bethany Murphy	F	So	23	12	13	25	1.0870	2	6	1	0
Sandra Felten	F	So	23	14	9	23	1.0000	3	3	1	0
Amy Beitzel	F	Jr	23	7	10	17	0.7391	0	1	1	0
Anna Baumgarten	F	So	23	2	4	6	0.2609	1	1	0	0
Sarah Worch	D	Jr	23	0	5	5	0.2174	0	0	0	0
Julien Olson	D	Jr	22	0	3	3	0.1364	0	0	0	0
Caitlyn Belcher	F	Jr	19	1	1	2	0.1053	0	0	0	0
Hannah Carlson	F	Jr	23	1	1	2	0.0870	0	0	0	0
Mary Foster	D	Fr	23	0	2	2	0.0870	0	0	0	0
Leah Peterson	F	Fr	17	1	0	1	0.0588	0	0	0	0
Miriam Paas	F	So	23	1	0	1	0.0435	0	0	0	0
Natalie Gartner	F/D	Jr	23	0	1	1	0.0435	0	0	0	0
Christina Robinson	F	So	21	0	1	1	0.0476	0	0	0	0
Jean-Marie Paul	D	Sr	23	0	1	1	0.0435	0	0	0	0
Kimberly Musta	F	Jr	15	0	0	0	0.0000	0	0	0	0
Amy Stroman	F/D	Sr	18	0	0	0	0.0000	0	0	0	0
Beth Spurrier	G	So	23	0	0	0	0.0000	0	0	0	0
Molly Daniels	G	Jr	1	0	0	0	0.0000	0	0	0	0
Alyssum Roe	F	Fr	13	0	0	0	0.0000	0	0	0	0
Amie Lorence	D	Jr	6	0	0	0	0.0000	0	0	0	0
Caroline Belcher	D	Fr	12	0	0	0	0.0000	0	0	0	0
Erin Waters	D	Fr	16	0	0	0	0.0000	0	0	0	0
Kristen Studioso	F/D	So	23	0	0	0	0.0000	0	0	0	0
