Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Melissa Lomanto	F	So	24	9	9	18	0.7500	1	1	1	0
Cortney Suders	F	So	24	8	9	17	0.7083	1	2	1	0
Katie Juliano	F	So	23	6	10	16	0.6957	1	1	0	0
Elizabeth Smith	F	Fr	24	5	11	16	0.6667	1	3	1	0
Bethany Torrice	F	So	22	8	2	10	0.4545	1	1	0	0
Alicia Pircio	F	So	17	5	5	10	0.5882	2	2	0	0
Meaghan Murray	F	So	11	4	6	10	0.9091	0	0	0	0
Sarah Kirby	F	So	24	5	3	8	0.3333	1	1	0	0
Tanya Oliver	F	Fr	22	3	4	7	0.3182	1	0	0	0
Katie Snell	D	Fr	11	3	4	7	0.6364	0	1	0	0
Kelli Louie	F	So	14	3	3	6	0.4286	0	0	0	0
Niki Fletcher	F	Fr	21	2	4	6	0.2857	0	0	0	0
Karen Poole	D	So	23	2	4	6	0.2609	0	0	0	0
Mary Latray	D	So	22	2	2	4	0.1818	0	0	0	0
Michelle Willamson	D	So	9	1	3	4	0.4444	0	1	0	0
Jennifer DeJesus	D	So	17	1	3	4	0.2353	0	0	0	0
Kristen Corrigan	D	So	16	1	3	4	0.2500	0	0	0	0
Julie Sapio	F	So	23	1	2	3	0.1304	1	0	0	0
Debbie Schwagerman	F	So	23	0	3	3	0.1304	0	0	0	0
Michelle Tesoro	D	Fr	20	0	3	3	0.1500	0	0	0	0
Natalle Laramee	D	Fr	9	2	0	2	0.2222	1	0	0	0
Carli Mazzarella	F	So	5	2	0	2	0.4000	0	0	0	0
Ceci Stachurski	D	Fr	10	0	2	2	0.2000	0	0	0	0
Sarah Detwiler	G	So	15	0	0	0	0.0000	0	0	0	0
Krystal Champagne	G	So	7	0	0	0	0.0000	0	0	0	0
Melissa Zebda	G	Jr	3	0	0	0	0.0000	0	0	0	0
Kristi Bland	D	Fr	6	0	0	0	0.0000	0	0	0	0
