Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Chelsey Jones	F	Fr	31	16	11	27	0.8710	1	6	1	0
Nikki Petrich	F	Jr	32	8	8	16	0.5000	0	4	0	0
Amy Goodney	F	Sr	33	3	12	15	0.4545	0	0	0	0
Crystal Rochon	F	Sr	31	4	7	11	0.3548	0	0	0	0
Lindsay Berman	F/D	Fr	33	3	7	10	0.3030	0	2	0	0
Erin Reil	D	So	33	5	3	8	0.2424	1	0	0	0
Ginny Berg	D	Fr	33	2	6	8	0.2424	1	0	0	0
Annie Hogan	F	Fr	33	4	3	7	0.2121	0	0	0	0
Marie Desrosiers	F	Sr	33	3	4	7	0.2121	0	1	0	0
Colleen Sanborn	F	So	33	3	4	7	0.2121	1	1	0	0
Cassie Sperry	F	So	32	4	2	6	0.1875	0	0	0	1
Missy Elumba	F	Jr	32	3	3	6	0.1875	0	1	0	1
Ali Bielawski	F	So	33	2	4	6	0.1818	0	1	0	0
Ashley Bielawski	F	Sr	28	1	3	4	0.1429	0	1	0	0
Jessica Coppney	F	Sr	33	1	3	4	0.1212	0	0	1	0
Katy Applin	D	Fr	33	1	3	4	0.1212	0	0	0	0
Liz Chapman	F	Fr	8	1	1	2	0.2500	0	0	0	0
Brenna Frost	D	So	30	1	1	2	0.0667	1	0	0	0
Julia Clark	D	Fr	32	1	0	1	0.0313	0	0	0	0
Andi Hanley	D	So	5	0	0	0	0.0000	0	0	0	0
Sarah Belliveau	G	Jr	18	0	0	0	0.0000	0	0	0	0
Syd Arbelbide	G	Fr	12	0	0	0	0.0000	0	0	0	0
Stacey Scott	G	So	11	0	0	0	0.0000	0	0	0	0
