Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laurie Jolin	F	So	29	10	7	17	0.5862	6	12	0	4	0	0
Alena Polenska		So	26	10	7	17	0.6538	8	16	0	2	0	0
Erica Farrer	F	So	28	4	5	9	0.3214	12	24	0	0	1	0
Erica Kromm	D	Sr	29	4	4	8	0.2759	8	16	0	2	0	0
Jessica Hoyl	F	Fr	29	2	5	7	0.2414	3	6	1	0	0	0
Vanessa Welten	F	Fr	27	3	3	6	0.2222	0	0	0	0	0	0
Kelly Griffin	F	So	28	2	4	6	0.2143	7	14	1	1	0	0
Jennifer Nedow	D	Fr	29	0	6	6	0.2069	7	14	0	0	0	0
Samantha Woodward	F	Fr	29	1	3	4	0.1379	6	12	0	0	0	0
Katelyn Landry	F	Jr	29	1	2	3	0.1034	2	4	0	0	0	0
Paige Pyett	D	Jr	29	0	3	3	0.1034	8	16	0	0	0	0
Victoria Smith	D	So	29	1	1	2	0.0690	12	24	0	1	0	0
Samantha Stortini	D	Sr	20	0	1	1	0.0500	6	12	0	0	0	0
Kelly Kittredge	D	Fr	29	0	1	1	0.0345	15	30	0	0	0	0
Vika Mykolenko	F	Jr	26	0	1	1	0.0385	4	8	0	0	0	0
Emilie Dolan	F	Fr	29	0	0	0	0.0000	0	0	0	0	0	0
Jenna Dancewicz	F	Sr	29	0	0	0	0.0000	10	20	0	0	0	0
Katie Jamieson	G	So	21	0	0	0	0.0000	0	0	0	0	0	0
Jacquie Pierri	D	Jr	29	0	0	0	0.0000	8	16	0	0	0	0
Joy Joung	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Skyelar Siwak	D	Jr	11	0	0	0	0.0000	1	2	0	0	0	0
Aubree Moore	G	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
