Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Holly Roberts	F	Sr	37	21	28	49	1.3243	17	34	3	9	3	3
Felicia Nelson	F	Sr	34	31	15	46	1.3529	14	28	4	15	0	0
Caitlin Hogan	F	Sr	37	16	27	43	1.1622	22	55	1	5	3	0
Meaghan Pezon	F	Sr	37	12	26	38	1.0270	11	22	3	4	0	0
Danielle Hirsch	D	Sr	32	1	14	15	0.4688	20	51	0	1	0	0
Alex Nelson	F	Fr	37	6	6	12	0.3243	7	14	1	3	0	0
Brittany Toor	F	So	36	3	7	10	0.2778	9	18	1	1	0	0
Lisa Martinson	D	Fr	30	2	4	6	0.2000	14	28	1	2	0	0
Kylie Lane	F	Fr	37	1	5	6	0.1622	16	32	0	1	0	0
Kelly Meierhofer	D	Sr	37	1	4	5	0.1351	16	32	0	0	0	0
Jaclyn Daggit	D	So	28	1	3	4	0.1429	3	6	0	1	0	0
Callie Dahl	F	Fr	33	1	3	4	0.1212	11	22	1	0	0	0
Jocelyn Zabrick	D	Fr	32	0	4	4	0.1250	17	34	0	0	0	0
Katie Allen	D	Fr	34	0	3	3	0.0882	0	0	0	0	0	0
Diana Karouzos	D	Jr	20	0	3	3	0.1500	9	18	0	0	0	0
Haylea Schmid	F	Fr	31	0	1	1	0.0323	0	0	0	0	0	0
Jenaca Fredheim	D	Sr	10	0	1	1	0.1000	4	8	0	0	0	0
Tayler VanDenakker	G	So	6	0	1	1	0.1667	1	2	0	0	0	0
Katie Kemmerer	F	Sr	36	0	0	0	0.0000	1	2	0	0	0	0
Alecia Anderson	F	Jr	34	0	0	0	0.0000	6	12	0	0	0	0
Courtney Josefson	F	Jr	33	0	0	0	0.0000	4	8	0	0	0	0
Ashlan Lambert	D	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Ashley Nixon	G	Jr	33	0	0	0	0.0000	3	6	0	0	0	0
Ellie Sitek	F	Fr	20	0	0	0	0.0000	2	4	0	0	0	0
