Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Lauren Tomford	F	Fr	26	16	12	28	1.0769	5	4	1	3
Kerry Leonard	F	Sr	26	13	12	25	0.9615	3	4	0	0
Amy Allen	F	Fr	26	8	11	19	0.7308	0	6	0	1
Kate Marek	D	So	26	4	10	14	0.5385	0	4	0	0
Kathryn Kroleski	F	So	24	8	5	13	0.5417	2	1	0	0
Jodi Raymond	D	Jr	26	6	5	11	0.4231	0	1	1	0
Courtney DeMaria	F	Fr	24	2	6	8	0.3333	0	1	0	0
Kristina Carroll	D	Sr	24	1	7	8	0.3333	0	1	0	0
Jess Goldberg	D	Jr	26	2	5	7	0.2692	0	2	0	0
Laura Stirrat	D	Fr	23	2	3	5	0.2174	0	0	0	0
Katie Mulligan	F	So	25	3	1	4	0.1600	0	0	2	0
Carly Barker	F	So	26	1	3	4	0.1538	0	0	0	0
Rachel Rapoza	D	Fr	26	0	3	3	0.1154	0	0	0	0
Ryan Bartz	F	Sr	16	0	3	3	0.1875	0	0	0	0
Emma Dunn	D	Sr	26	0	1	1	0.0385	0	0	0	0
Julie Haney	D	Sr	25	0	1	1	0.0400	0	0	0	0
Emma Griffith	F	Sr	18	0	0	0	0.0000	0	0	0	0
Louise Roy	D	Fr	22	0	0	0	0.0000	0	0	0	0
Caitlin Connelly	G	Sr	2	0	0	0	0.0000	0	0	0	0
Meg Shine	G	Fr	18	0	0	0	0.0000	0	0	0	0
Tierney Boisvert	D	Sr	26	0	0	0	0.0000	0	0	0	0
Kat Manning	G	So	10	0	0	0	0.0000	0	0	0	0
Emily Benzer	F	Jr	6	0	0	0	0.0000	0	0	0	0
