Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Casey Bull	F	Fr	23	6	3	9	0.3913	1	2	0	0
Melissa Jeckovich	F	So	21	4	5	9	0.4286	2	1	0	0
Samantha Simpson	D	So	21	3	6	9	0.4286	0	2	0	0
Jackie Blanchard	F	Jr	22	3	5	8	0.3636	1	2	0	0
Mary Cohen	D	Jr	23	4	3	7	0.3043	1	2	0	0
Kelsey Truran	D	So	21	1	6	7	0.3333	0	1	0	0
Kristin Bozek	D	Fr	23	5	1	6	0.2609	1	0	0	0
Jamie Overbeck	F	Sr	17	3	2	5	0.2941	0	2	0	0
Sarah Rittberg	F	Fr	21	2	1	3	0.1429	0	0	0	0
Jessica Thieme	F	Jr	21	2	0	2	0.0952	0	2	0	0
Sarah Kelly	F	Jr	11	1	1	2	0.1818	1	0	0	0
Desiree Berger	D	Jr	21	1	1	2	0.0952	0	0	0	0
Linda Mleczko	D	Jr	21	1	1	2	0.0952	0	0	0	0
Courtney Wagner	D	Sr	21	0	1	1	0.0476	0	0	0	0
Tonya Ford	F	Fr	8	0	1	1	0.1250	0	0	0	0
Leah Eyerman	F	Jr	8	0	1	1	0.1250	0	0	0	0
Annemarie Puleo	D	So	6	0	0	0	0.0000	0	0	0	0
Bri Glynn	F	Fr	7	0	0	0	0.0000	0	0	0	0
Meghan Herald	F	So	6	0	0	0	0.0000	0	0	0	0
Rachel Bennett	G	Sr	5	0	0	0	0.0000	0	0	0	0
Meredith Larsen	G	Jr	9	0	0	0	0.0000	0	0	0	0
Shannon Anesetti	G	Jr	11	0	0	0	0.0000	0	0	0	0
