Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jillian Kosteck	F	Sr	23	6	5	11	0.4783	9	18	1	1	0	0
Natasha Smith	D	Jr	25	3	8	11	0.4400	20	40	2	2	0	0
Selena Stromer	F	Jr	22	5	3	8	0.3636	1	2	0	4	0	0
Reaghan Chadwick	F	Jr	6	4	3	7	1.1667	3	6	0	3	0	0
Emily Bondrager	F	Jr	25	2	4	6	0.2400	12	24	0	0	0	0
Kylie Gazzolo	F	Sr	25	2	4	6	0.2400	8	16	1	2	0	0
Jessica Sherman	D	Jr	15	1	5	6	0.4000	6	12	0	1	0	0
Jessica Schlaff	F	So	20	1	5	6	0.3000	2	4	0	0	0	0
Lauren Michael	F	So	25	3	2	5	0.2000	2	4	0	0	0	0
Kelli Sorge	D	So	25	2	3	5	0.2000	14	28	0	0	0	0
KJ Wallace	F	So	25	2	2	4	0.1600	9	18	0	1	0	0
Lexi Pyykkonen	F	Jr	18	1	3	4	0.2222	8	16	0	0	0	0
Allie Patrick	D	Sr	15	0	4	4	0.2667	2	4	0	0	0	0
Rebecka Olsson	F	So	25	2	1	3	0.1200	6	12	1	0	0	0
Rachael Goodrow	F	Jr	25	0	3	3	0.1200	6	12	0	0	0	0
Lisa Lenell	F	Fr	22	2	0	2	0.0909	2	4	1	0	0	0
Kenna Farrey	F	Jr	18	0	2	2	0.1111	3	6	0	0	0	0
Libbie Doney	F	Fr	22	1	0	1	0.0455	5	10	0	1	0	0
Katherine Wohletz	D	Fr	24	0	0	0	0.0000	0	0	0	0	0	0
Brianna Kelly	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Leigh Grall	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Malin Höglund	D	Jr	25	0	0	0	0.0000	4	8	0	0	0	0
