Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Dumont	F	Sr	23	9	9	18	0.7826	6	12	0	3	1	0
Olivia Farrell	F	Sr	26	8	8	16	0.6154	19	38	2	2	0	0
Ashley Anctil	F	Fr	21	8	7	15	0.7143	5	10	0	4	0	1
Jane Pagano	D	Fr	24	9	5	14	0.5833	16	32	2	4	0	0
Leah Kallen	D/F	Sr	25	5	5	10	0.4000	7	14	0	3	0	0
Cassie Hunter	D	Fr	26	4	6	10	0.3846	18	36	1	2	0	0
Amelia Dineen	F	Jr	24	4	5	9	0.3750	18	47	2	0	0	1
Stephanie Izzi	F	Fr	23	4	5	9	0.3913	0	0	0	2	1	0
Michaela Igo	F	Fr	20	2	7	9	0.4500	2	4	0	1	0	0
Justina Germano	F	Jr	26	3	1	4	0.1538	10	20	1	0	0	0
Shelley Moore	F	Jr	14	2	2	4	0.2857	2	4	2	0	0	0
Julia Rodricks	D	Jr	24	1	3	4	0.1667	5	10	1	0	0	0
Julie Beattie	D	Fr	24	0	4	4	0.1667	8	16	0	0	0	0
Leigh Getz	D	Jr	8	1	2	3	0.3750	4	8	0	1	0	0
Alexa de la Guardia	F	Jr	13	1	2	3	0.2308	2	15	0	0	0	0
Sarah Kaplan	F/D	Fr	25	0	3	3	0.1200	2	4	0	0	0	0
Jen Morgan	F	Jr	25	0	3	3	0.1200	8	16	0	0	0	0
Amanda Bogue	D	Jr	26	0	3	3	0.1154	11	22	0	0	0	0
Lauren Bishop	F	Fr	11	0	2	2	0.1818	2	4	0	0	0	0
Erin Sullivan	D	Fr	12	1	0	1	0.0833	1	2	0	0	0	0
Brette Brier	F	Fr	24	0	1	1	0.0417	1	2	0	0	0	0
Jill Dahrooge	F	So	22	0	1	1	0.0455	4	8	0	0	0	0
Katherine Chester	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Kelsie Fralick	G	Jr	21	0	0	0	0.0000	0	0	0	0	0	0
Erika Gonyaw	D	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Samantha Kemper	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
