Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sydney Williams	F	Jr	18	3	5	8	0.4444	9	18	0	1	1	0
Sara Forbes	F	Jr	18	2	5	7	0.3889	17	34	0	1	0	0
Dawson Bancroft-Short	F	Jr	18	2	3	5	0.2778	21	61	0	0	1	0
Paige Dunlap	F	Sr	18	4	0	4	0.2222	8	24	0	2	0	0
Ashley Reid	D	Jr	18	0	4	4	0.2222	9	18	0	0	0	0
Morgan Becer	F	Fr	18	2	1	3	0.1667	2	4	0	1	0	0
Alexis Smith	D	Sr	18	1	2	3	0.1667	11	22	0	0	0	0
Alexandra Moffatt	D	Jr	18	1	2	3	0.1667	15	30	0	1	0	0
Abby Maier	F	So	14	2	0	2	0.1429	10	31	0	0	0	0
Maike Blakley	D	Fr	18	0	2	2	0.1111	2	4	0	0	0	0
Casey Morfeld	F	Fr	17	0	2	2	0.1176	0	0	0	0	0	0
Emily Newby	F	Sr	6	1	0	1	0.1667	5	10	0	0	0	0
Breanne Mercanti	F/G	Jr	18	1	0	1	0.0556	7	14	0	0	0	0
Kelsey LaHue	D	Sr	18	0	1	1	0.0556	7	14	0	0	0	0
Amanda Cetra	F	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Jenna Cosham	F	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Kaitlynn Smith	G	Fr	16	0	0	0	0.0000	0	0	0	0	0	0
Julia Hunter	F	So	18	0	0	0	0.0000	1	2	0	0	0	0
Amanda Kohlbecker	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
