Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Gehen	F	Jr	27	18	11	29	1.0741	10	20	3	2	0	0
Rachel Lenard	F	Jr	27	11	13	24	0.8889	2	4	6	6	0	0
Natasha Steinle	F	Fr	26	14	5	19	0.7308	5	10	1	0	0	1
Bri Carroll	F	Jr	27	10	9	19	0.7037	5	18	2	1	1	0
Christine Harris	F	Jr	26	6	11	17	0.6538	21	42	1	2	1	0
Brooke Krantz	F	Jr	27	2	9	11	0.4074	6	12	0	1	0	0
Viivi Vaattovaara	D/F	Jr	27	2	9	11	0.4074	9	18	1	1	0	0
Madeline Kromer	D	So	24	2	6	8	0.3333	10	28	0	2	0	0
Missy Mallon	F	Jr	25	3	4	7	0.2800	4	8	0	0	0	0
Lila Toczek	F	Fr	25	2	5	7	0.2800	7	14	1	0	0	0
Megan Reukauf	D	So	27	0	6	6	0.2222	4	8	0	0	0	0
Caitie Horvatits	F	Jr	27	3	2	5	0.1852	6	12	0	0	2	0
Emma Ruggiero	F	So	23	3	2	5	0.2174	7	14	2	0	0	0
Jessica Carter	F	Fr	20	2	3	5	0.2500	4	8	0	0	0	0
Emily DeCock	D	Jr	24	1	4	5	0.2083	7	14	0	0	0	0
Cheyenne Matson	F/D	Fr	23	0	5	5	0.2174	0	0	0	0	0	0
Kristine Strawberry	D	Fr	21	1	1	2	0.0952	3	6	0	0	0	0
Hannah Tarr	D	Jr	24	0	2	2	0.0833	2	4	0	0	0	0
Heather Neuburger	D	Sr	12	0	2	2	0.1667	0	0	0	0	0	0
Georgia Kleiner	D	Jr	19	0	1	1	0.0526	4	8	0	0	0	0
Serena Angelo	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Maddie Toczek	F	Jr	5	0	0	0	0.0000	1	2	0	0	0	0
Justine Silva	G	Jr	26	0	0	0	0.0000	0	0	0	0	0	0
