Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Meghan Gillis	F	So	26	21	21	42	1.6154	3	5	1	1
Kristen Cameron	F	Fr	26	21	16	37	1.4231	7	1	0	0
Marissa O'Neil	F	Sr	26	6	23	29	1.1154	3	0	1	0
Jayme Woogerd	F	So	26	10	15	25	0.9615	0	0	0	0
Lydia Hawkins	D	So	26	8	12	20	0.7692	1	1	0	0
Katie Forney	F	So	24	10	8	18	0.7500	1	3	1	0
Katie Coyne	F	Fr	26	9	8	17	0.6538	1	3	0	0
Cathie Quinlan	D	Sr	26	9	7	16	0.6154	1	2	0	0
Kate Leonard	F	So	26	10	5	15	0.5769	2	2	1	0
Kelsey Wilcox	F	Jr	26	4	6	10	0.3846	1	1	0	0
Caroline Currie	F	Fr	25	4	6	10	0.4000	0	0	0	0
Nicki Young	F	Jr	26	0	10	10	0.3846	0	0	0	0
Meghan Tanguay	F	So	21	3	5	8	0.3810	0	1	0	0
Kat Popoff	D	Fr	26	3	5	8	0.3077	0	0	0	0
Brittany Abery	D	Fr	21	2	5	7	0.3333	0	0	0	0
Rebecca Selden	D	Jr	26	0	5	5	0.1923	0	0	0	0
Courtney Eustace	G	Fr	1	0	0	0	0.0000	0	0	0	0
Cat MacEachern	G	Jr	26	0	0	0	0.0000	0	0	0	0
