Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Dayna Colang	F	Sr	37	12	16	28	0.7568	11	33	1	3	0	0
Taylor Willard	D	So	37	10	9	19	0.5135	7	14	3	6	0	0
Bridget Baker	F	Jr	35	6	7	13	0.3714	8	16	1	2	0	0
Alyssa Gorecki	F	Fr	37	4	9	13	0.3514	9	18	0	2	0	1
Daria O'Neill	D	Fr	37	2	11	13	0.3514	3	6	0	1	1	0
Victoria Andreakos	F	Jr	35	5	7	12	0.3429	12	35	1	1	0	1
Saana Valkama	F	Fr	35	7	4	11	0.3143	8	16	2	1	1	1
Mackenzie MacNeil	F	So	37	5	5	10	0.2703	6	12	0	0	0	1
Rachael Ade	D	Jr	37	3	3	6	0.1622	5	10	0	0	0	0
Bella Webster	F	So	36	2	4	6	0.1667	4	8	0	0	0	0
Gina Repaci	D	Sr	37	0	6	6	0.1622	13	26	0	0	0	0
Sarah Kelly	F	Jr	37	2	3	5	0.1351	5	10	1	0	0	0
Amanda Drobot	F	So	37	0	5	5	0.1351	2	4	0	0	0	0
Cassidy Campeau	F	Jr	37	2	2	4	0.1081	4	8	0	0	0	0
Sammy Kolowrat	D	Fr	35	1	3	4	0.1143	3	6	0	0	0	0
Katherine Pate	D	So	37	0	3	3	0.0811	2	4	0	0	0	0
Casey Leveillee	F	Jr	35	2	0	2	0.0571	7	14	0	0	0	0
Kourtney Menches	F	So	37	1	0	1	0.0270	8	16	0	0	0	0
Molly Depew	G	So	13	0	0	0	0.0000	0	0	0	0	0	0
Rachel Khalouf	D	Fr	11	0	0	0	0.0000	2	4	0	0	0	0
Madison Litchfield	G	Jr	27	0	0	0	0.0000	0	0	0	0	0	0
