Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kayla Coady	F	Sr	30	21	35	56	1.8667	5	10	5	10	4	0
Jenna McCall	F	Jr	30	19	26	45	1.5000	15	30	5	13	0	0
Jamie Huntley	F	Sr	30	19	21	40	1.3333	37	74	1	9	0	0
Karen Colehour	F	Jr	30	12	17	29	0.9667	8	16	3	4	1	0
Jamie Kivi	D	Jr	30	5	22	27	0.9000	17	34	2	3	0	0
Lauryn DePaul	F	Jr	27	16	6	22	0.8148	20	40	1	6	0	0
Tiffany Hart	D	Jr	30	5	15	20	0.6667	6	12	1	1	0	0
Melanie Henshaw	F	Jr	28	7	12	19	0.6786	5	10	1	0	0	0
Lindsay Mitchell	F	Fr	30	8	10	18	0.6000	4	8	1	2	0	0
Kathryn Walker	D	Fr	26	5	10	15	0.5769	0	0	0	2	0	0
Alex Bresler	F	Fr	28	4	9	13	0.4643	9	18	1	1	1	0
Erika Godwin	F	Sr	27	3	7	10	0.3704	7	14	0	0	0	0
Caitlin Manahan	F	Fr	28	3	6	9	0.3214	1	2	0	0	0	0
Catherine Shears	F	Sr	23	3	4	7	0.3043	13	26	1	1	0	0
Anastasia Steele-Norton	D	Jr	30	3	4	7	0.2333	6	12	0	1	0	0
Alex McPhail	F	Fr	30	2	5	7	0.2333	3	6	1	1	0	0
Carly Richardson	F/D	Jr	30	1	3	4	0.1333	3	6	1	0	0	0
Amanda Ritzel	D	So	24	1	2	3	0.1250	20	40	0	1	0	0
Natasha Yeates	D	Sr	10	2	0	2	0.2000	15	30	0	0	0	0
Monica Valente	D	Fr	11	1	0	1	0.0909	4	8	0	0	0	0
Laura Solverson	D	Jr	8	0	1	1	0.1250	0	0	0	0	0	0
Jalene McCulloch	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Allison Cubberley	G	Sr	27	0	0	0	0.0000	1	2	0	0	0	0
