Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Shannon Hakes	F	So	25	5	3	8	0.3200	0	0	1	4	0	0
Maggie Henty	F	Jr	24	1	7	8	0.3333	1	2	0	0	0	0
Kalee Stoever	F	Sr	25	4	3	7	0.2800	15	30	1	2	0	0
Maggie Welker	D	Sr	25	2	5	7	0.2800	12	24	0	1	0	0
Jeanna Dippel	F	Jr	25	3	2	5	0.2000	7	14	0	1	0	0
Nicole Ruddy	F	Sr	25	3	2	5	0.2000	4	8	0	3	0	0
Danielle Scharf	D	Fr	25	1	3	4	0.1600	14	28	0	0	0	0
Carolyn Wolcott	D	Fr	25	1	3	4	0.1600	11	22	0	0	0	0
Erin Farmer	F	Jr	24	2	1	3	0.1250	8	16	0	1	0	0
Julia Fleming	F	Fr	24	2	1	3	0.1250	2	4	1	0	0	0
Ashley Meyer	F	Fr	25	1	2	3	0.1200	3	6	0	0	0	0
Amanda Maddalena	F	Fr	25	0	2	2	0.0800	1	2	0	0	0	0
Mallorie Maguire	F	So	24	0	2	2	0.0833	11	22	0	0	0	0
Meghan Ward	F	So	25	0	1	1	0.0400	4	8	0	0	0	0
Jen Whelan	D	Fr	12	0	1	1	0.0833	9	18	0	0	0	0
Briana Bartlett	G	So	3	0	0	0	0.0000	0	0	0	0	0	0
Heather Crowley	F	Sr	19	0	0	0	0.0000	1	2	0	0	0	0
Pam Murphy	F/D	Fr	25	0	0	0	0.0000	6	12	0	0	0	0
Katie Double	G	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Elyse Rossignol	F	Fr	11	0	0	0	0.0000	1	2	0	0	0	0
Melissa Stern	G	Sr	7	0	0	0	0.0000	0	0	0	0	0	0
Julie Freeland	F	Sr	4	0	0	0	0.0000	3	6	0	0	0	0
