Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Cody	F	Jr	38	20	13	33	0.8684	14	28	1	5	0	1
Annie Bauerfeld	F	Jr	38	9	18	27	0.7105	8	16	1	3	0	0
Montana Vichorek	D	So	38	5	12	17	0.4474	13	48	2	2	0	0
Emily Erickson	F	So	38	6	9	15	0.3947	0	0	1	1	0	0
Frances Dorr	F	Sr	38	4	10	14	0.3684	5	10	0	1	0	0
Erika Wheelhouse	D	Fr	38	0	14	14	0.3684	4	8	0	0	0	0
Erin Johnson	F	Jr	18	6	5	11	0.6111	19	38	3	2	0	1
Sadie Lundquist	F	Fr	38	2	8	10	0.2632	12	24	1	0	0	0
Keirstin Visser	D	Fr	38	3	3	6	0.1579	21	42	1	2	0	0
Marlee Wheelhouse	D/F	So	38	0	6	6	0.1579	11	22	0	0	0	0
Mackenzie Thurston	F	Fr	38	2	2	4	0.1053	4	8	0	0	0	0
Kimberly Lieder	F/D	So	35	0	4	4	0.1143	9	18	0	0	0	0
Jamie Hatheway	F	Fr	27	2	0	2	0.0741	4	8	1	0	0	0
Jackie Robertson	D	Sr	38	1	1	2	0.0526	16	35	0	0	0	0
Lexy Parenteau	D	Jr	36	0	1	1	0.0278	5	10	0	0	0	0
Alana McElhinney	G	So	13	0	1	1	0.0769	3	6	0	0	0	0
Erin Babineau	F	So	26	0	1	1	0.0385	5	10	0	0	0	0
Nicole Rawlings	F	Sr	17	0	0	0	0.0000	0	0	0	0	0	0
Lauren Williams	F	So	33	0	0	0	0.0000	9	18	0	0	0	0
Hayley Williams	F	So	16	0	0	0	0.0000	4	8	0	0	0	0
Kaylee Keys	F	So	15	0	0	0	0.0000	10	20	0	0	0	0
Zuzana Tomcikova	G	So	26	0	0	0	0.0000	1	2	0	0	0	0
Molly Arola	F	Fr	24	0	0	0	0.0000	1	2	0	0	0	0
