Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Mandi Samuelson	F	So	22	4	8	12	0.5455	1	2	0	1
Kayla Thorson	C	Fr	20	7	4	11	0.5500	0	3	0	0
Alyssa Dahl	F	So	20	5	6	11	0.5500	1	1	2	1
Brandie Dunn	F	Sr	22	3	8	11	0.5000	1	1	0	0
Bre Bian	F	So	22	1	10	11	0.5000	0	0	0	0
Paige Stone	F	Sr	22	6	2	8	0.3636	2	3	0	0
Brit Vander Kooy	D	So	22	1	6	7	0.3182	1	0	0	0
Erin Johnson	F	Fr	22	5	1	6	0.2727	2	1	0	0
Hannah Impola	F	Sr	22	3	2	5	0.2273	0	1	0	0
Kelsey Puffe	F	So	22	3	2	5	0.2273	0	1	0	0
Marya Losinski	D	Sr	22	0	5	5	0.2273	0	0	0	0
Ceara Bergsrud	D	Jr	22	2	2	4	0.1818	1	1	0	0
Lisa Graham	F	Jr	22	2	1	3	0.1364	0	0	0	0
Amanda Matchett	F	Fr	15	1	1	2	0.1333	0	0	0	0
Joanna Berringer	D	Sr	22	0	1	1	0.0455	0	0	0	0
Alyssa Keith	F	Fr	22	0	1	1	0.0455	0	0	0	0
Brittany Persson	D	Fr	20	0	0	0	0.0000	0	0	0	0
Amber Malcolm	G	So	11	0	0	0	0.0000	0	0	0	0
Maddie Haroldson	G	Fr	14	0	0	0	0.0000	0	0	0	0
Laura Johnson	F/D	So	6	0	0	0	0.0000	0	0	0	0
