Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Theresa Knutson	F	So	37	19	9	28	0.7568	11	22	6	6	0	1
Justine Fredette	F	So	37	8	18	26	0.7027	8	16	2	3	0	0
Leah Lum	D	So	37	10	14	24	0.6486	12	24	1	3	0	1
Leah Buress	F	Sr	37	8	12	20	0.5405	16	32	3	2	1	1
Brittany Berisoff	F	Sr	32	10	9	19	0.5938	4	8	2	2	0	0
Kayla Mee	D	Fr	37	2	13	15	0.4054	9	18	0	0	0	0
Margaret Zimmer	F	Sr	36	5	8	13	0.3611	5	10	1	2	0	0
Jordy Zacharias	F	Fr	18	6	6	12	0.6667	2	4	0	1	0	0
Kelly Harris	F	Jr	32	4	6	10	0.3125	11	22	1	1	0	0
Caitlin Hewes	D	Sr	34	2	8	10	0.2941	7	14	0	1	0	0
Jaime Fox	D	Fr	37	1	6	7	0.1892	8	16	0	0	0	0
Jesssica Stott	D	Jr	37	1	5	6	0.1622	5	10	0	0	0	0
Marisa Maccario	F	So	37	3	2	5	0.1351	3	6	1	1	0	0
Madison Badeau	F	So	35	1	3	4	0.1143	1	2	0	0	0	0
Nora Maclaine	F	Fr	37	1	1	2	0.0541	2	4	0	0	0	0
Rebecca Lindblad	F	Fr	35	1	1	2	0.0571	13	26	0	0	0	0
Cydnee Cook	D	So	31	0	1	1	0.0323	3	6	0	0	0	0
Lindsay Roethke	F	So	37	0	1	1	0.0270	4	8	0	0	0	0
Alice Hughes	D	Sr	1	0	0	0	0.0000	1	2	0	0	0	0
Annie Belanger	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Cassandra Opela	D	Sr	12	0	0	0	0.0000	1	2	0	0	0	0
Alexandra Lersch	D	Jr	30	0	0	0	0.0000	11	22	0	0	0	0
Elaine Chuli	G	Sr	26	0	0	0	0.0000	0	0	0	0	0	0
