Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Megan Killmer	F	Sr	25	8	8	16	0.6400	9	18	2	3	0	0
Jordan Solheim	F	So	25	8	6	14	0.5600	3	6	2	2	0	0
Bailey Rasmussen	F	Sr	25	6	6	12	0.4800	13	26	1	3	0	2
Alex Pederson	F	Fr	25	4	7	11	0.4400	0	0	1	1	0	1
Randi Fabsits	D	Jr	25	3	7	10	0.4000	10	20	0	1	0	0
Mallory Ryan	D	Jr	25	2	7	9	0.3600	9	18	0	1	0	0
Annie Buttermore	F	Jr	25	3	5	8	0.3200	0	0	1	2	0	0
Maddy Zastrow	F	Fr	25	4	3	7	0.2800	10	31	1	2	0	0
Karly Nelson	D	Fr	25	1	4	5	0.2000	5	10	0	1	0	0
Zoe Verkerke	F	Jr	25	2	1	3	0.1200	4	8	0	0	0	0
Shelby Salmonsen	F	Sr	25	2	1	3	0.1200	1	2	0	1	0	0
Cassie Thomas	F	So	25	1	1	2	0.0800	5	10	1	0	0	0
Anna Carman	F	Fr	23	0	2	2	0.0870	1	2	0	0	0	0
Abbi White	G	So	12	0	1	1	0.0833	0	0	0	0	0	0
Alyssa Burke	D	Fr	23	0	1	1	0.0435	6	12	0	0	0	0
Kristen Pechacek	G	Fr	6	0	0	0	0.0000	1	2	0	0	0	0
Laurel Prodahl	F	Jr	22	0	0	0	0.0000	1	2	0	0	0	0
Taylor Austin	F	Fr	20	0	0	0	0.0000	4	8	0	0	0	0
Lindsey Klein	D	Jr	15	0	0	0	0.0000	1	2	0	0	0	0
Kira Kuntz	F	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Samantha Geissler	G	Sr	7	0	0	0	0.0000	0	0	0	0	0	0
Alex White	D	Jr	17	0	0	0	0.0000	8	16	0	0	0	0
Sara Brakke	D	Fr	25	0	0	0	0.0000	6	12	0	0	0	0
