Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amy Knutson	F	Fr	21	5	1	6	0.2857	4	8	0	3	0	0
Tara Scott	F	Fr	23	4	1	5	0.2174	4	8	1	2	0	0
Aly Lund	D	Fr	23	3	2	5	0.2174	30	76	0	0	0	0
Stephanie Desmueules	F	Fr	23	1	4	5	0.2174	1	2	0	0	0	0
Alex DeBoer	D	Fr	23	0	5	5	0.2174	25	50	0	0	0	0
Rachel Mullendore	D	Fr	23	3	1	4	0.1739	8	16	0	1	0	0
Nicole Drews	F	Fr	23	0	4	4	0.1739	17	34	0	0	0	0
Kiley O'Connell	F	Fr	23	1	1	2	0.0870	3	6	1	1	0	0
Devan Lesch	F	Fr	23	1	1	2	0.0870	3	6	0	1	0	0
Cassy Frank	F	Fr	14	1	0	1	0.0714	6	23	0	0	0	0
Megan Sesing-Gomoll	D	Fr	22	0	1	1	0.0455	17	34	0	0	0	0
Kaytlin Ruzicka	G	So	13	0	0	0	0.0000	1	2	0	0	0	0
Sarah Swapinski	F	Fr	15	0	0	0	0.0000	1	2	0	0	0	0
Kendra Kunkel	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Morgan Franz	D	Fr	12	0	0	0	0.0000	3	6	0	0	0	0
Katie Lindsley	F	Fr	23	0	0	0	0.0000	2	4	0	0	0	0
Melissa Calder	G	Jr	19	0	0	0	0.0000	0	0	0	0	0	0
