Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Alyson Sundberg	F	Sr	23	18	7	25	1.0870	1	3	1	0
Heidi Govednik	F/D	Fr	23	11	4	15	0.6522	0	4	1	0
Stephanie Williams	F	So	22	6	3	9	0.4091	0	0	0	0
Kim Framsted	F	Sr	23	2	6	8	0.3478	1	1	0	0
Elicia Shepard	F	Fr	18	4	3	7	0.3889	1	1	0	0
Jessie Zaugg	D	Sr	23	2	5	7	0.3043	0	0	0	0
Kim Toter	F	So	15	3	2	5	0.3333	0	0	0	0
Marissa Cwick	D	So	23	0	5	5	0.2174	0	0	0	0
Brooke Clarke	F	Fr	18	2	2	4	0.2222	0	0	0	0
Theresa Cunningham	D	Jr	23	1	3	4	0.1739	0	0	0	0
Lisa Kinney			3	1	2	3	1.0000	0	0	0	0
Jes Nelson	F/D	Fr	23	0	3	3	0.1304	0	0	0	0
Anne Gilbertson	F	Fr	5	1	1	2	0.4000	1	0	0	0
Michelle Dexter	F	So	18	0	1	1	0.0556	0	0	0	0
Kim Myers	G	Sr	6	0	0	0	0.0000	0	0	0	0
Kelly Fillmore	G	So	21	0	0	0	0.0000	0	0	0	0
Katie Lida	F		2	0	0	0	0.0000	0	0	0	0
